,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 7,13 B","R$ 3,40 B","R$ 630,73 M","- R$ 414,11 M","R$ 1,04 B","R$ 468,10 M","R$ 1,92"
1,31/03/2024,"R$ 7,01 B","R$ 3,31 B","R$ 553,37 M","- R$ 421,70 M","R$ 975,07 M","R$ 205,39 M","R$ 0,84"
2,31/12/2023,"R$ 6,99 B","R$ 3,31 B","R$ 530,83 M","- R$ 415,15 M","R$ 945,98 M","R$ 169,15 M","R$ 0,69"
3,30/09/2023,"R$ 6,84 B","R$ 3,27 B","R$ 509,42 M","- R$ 418,57 M","R$ 927,99 M","R$ 182,60 M","R$ 0,75"
4,30/06/2023,"R$ 6,52 B","R$ 3,14 B","R$ 394,18 M","- R$ 404,77 M","R$ 798,95 M","R$ 123,41 M","R$ 0,51"
5,31/03/2023,"R$ 6,39 B","R$ 3,06 B","R$ 415,72 M","- R$ 385,39 M","R$ 801,11 M","R$ 189,18 M","R$ 0,78"
6,31/12/2022,"R$ 6,26 B","R$ 2,94 B","R$ 401,84 M","- R$ 370,29 M","R$ 772,13 M","R$ 205,02 M","R$ 0,84"
7,30/09/2022,"R$ 5,96 B","R$ 2,81 B","R$ 393,86 M","- R$ 351,97 M","R$ 745,84 M","R$ 353,02 M","R$ 1,45"
8,30/06/2022,"R$ 5,98 B","R$ 2,77 B","R$ 511,34 M","- R$ 341,39 M","R$ 852,73 M","R$ 559,56 M","R$ 2,30"
9,31/03/2022,"R$ 5,64 B","R$ 2,62 B","R$ 534,81 M","- R$ 331,36 M","R$ 866,16 M","R$ 551,65 M","R$ 2,27"
10,31/12/2021,"R$ 5,11 B","R$ 2,35 B","R$ 402,38 M","- R$ 315,73 M","R$ 718,11 M","R$ 497,83 M","R$ 2,05"
11,30/09/2021,"R$ 4,52 B","R$ 2,01 B","R$ 290,44 M","- R$ 303,62 M","R$ 594,05 M","R$ 223,97 M","R$ 0,92"
12,30/06/2021,"R$ 3,60 B","R$ 1,59 B","R$ 93,32 M","- R$ 277,84 M","R$ 371,16 M","- R$ 30,69 M","- R$ 0,13"
13,31/03/2021,"R$ 2,71 B","R$ 1,15 B","- R$ 105,82 M","- R$ 260,23 M","R$ 154,42 M","- R$ 157,06 M","- R$ 0,65"
14,31/12/2020,"R$ 2,41 B","R$ 1,05 B","- R$ 72,78 M","- R$ 239,91 M","R$ 167,13 M","- R$ 112,75 M","- R$ 0,47"
15,30/09/2020,"R$ 2,17 B","R$ 988,17 M","R$ 118,91 M","- R$ 229,45 M","R$ 348,35 M","R$ 36,97 M","R$ 0,15"
16,30/06/2020,"R$ 2,22 B","R$ 1,05 B","R$ 206,11 M","- R$ 225,49 M","R$ 431,60 M","R$ 108,56 M","R$ 0,45"
17,31/03/2020,"R$ 2,52 B","R$ 1,24 B","R$ 433,91 M","- R$ 218,30 M","R$ 652,22 M","R$ 322,43 M","R$ 1,34"
18,31/12/2019,"R$ 2,55 B","R$ 1,26 B","R$ 468,69 M","- R$ 216,16 M","R$ 684,85 M","R$ 310,17 M","R$ 1,48"
19,30/09/2019,"R$ 2,42 B","R$ 1,20 B","R$ 284,73 M","- R$ 182,21 M","R$ 466,95 M","R$ 267,48 M","R$ 1,27"
20,30/06/2019,"R$ 2,37 B","R$ 1,17 B","R$ 286,15 M","- R$ 145,75 M","R$ 431,91 M","R$ 267,12 M","R$ 1,27"
21,31/03/2019,"R$ 2,34 B","R$ 1,15 B","R$ 193,96 M","- R$ 113,32 M","R$ 307,27 M","R$ 152,98 M","R$ 1,00"
22,31/12/2018,"R$ 2,28 B","R$ 1,12 B","R$ 179,95 M","- R$ 80,77 M","R$ 260,71 M","R$ 147,08 M","R$ 0,96"
