,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 1,05 B","- R$ 200,38 M","- R$ 317,79 M","R$ 529,88 M"
1,31/03/2024,"R$ 895,57 M","- R$ 241,50 M","- R$ 548,40 M","R$ 105,67 M"
2,31/12/2023,"R$ 625,41 M","- R$ 259,63 M","R$ 91,82 M","R$ 457,60 M"
3,30/09/2023,"R$ 10,17 M","- R$ 403,30 M","R$ 299,42 M","- R$ 93,71 M"
4,30/06/2023,"R$ 103,00 M","- R$ 402,32 M","R$ 65,39 M","- R$ 233,93 M"
5,31/03/2023,"- R$ 63,53 M","- R$ 390,33 M","R$ 431,64 M","- R$ 22,22 M"
6,31/12/2022,"R$ 138,10 M","- R$ 393,88 M","R$ 124,74 M","- R$ 131,04 M"
7,30/09/2022,"- R$ 1,94 M","- R$ 504,85 M","R$ 202,40 M","- R$ 304,39 M"
8,30/06/2022,"R$ 346,59 M","- R$ 458,62 M","R$ 128,77 M","R$ 16,74 M"
9,31/03/2022,"R$ 280,22 M","- R$ 452,51 M","R$ 120,91 M","- R$ 51,38 M"
10,31/12/2021,"R$ 407,08 M","- R$ 509,35 M","R$ 137,32 M","R$ 35,05 M"
11,30/09/2021,"- R$ 525,60 M","- R$ 486,83 M","R$ 118,25 M","- R$ 894,18 M"
12,30/06/2021,"- R$ 777,85 M","- R$ 503,06 M","R$ 381,39 M","- R$ 899,52 M"
13,31/03/2021,"- R$ 770,73 M","- R$ 451,72 M","R$ 1,33 B","R$ 104,42 M"
14,31/12/2020,"- R$ 508,83 M","- R$ 375,69 M","R$ 1,29 B","R$ 408,99 M"
15,30/09/2020,"R$ 364,49 M","- R$ 146,68 M","R$ 1,19 B","R$ 1,41 B"
16,30/06/2020,"R$ 352,66 M","- R$ 143,90 M","R$ 979,08 M","R$ 1,19 B"
17,31/03/2020,"R$ 395,95 M","- R$ 146,38 M","R$ 53,48 M","R$ 303,04 M"
18,31/12/2019,"- R$ 123,37 M","- R$ 118,95 M","R$ 104,81 M","- R$ 137,51 M"
19,30/09/2019,"- R$ 20,49 M","- R$ 108,69 M","R$ 169,37 M","R$ 40,19 M"
20,30/06/2019,"- R$ 22,69 M","- R$ 89,53 M","R$ 206,19 M","R$ 93,97 M"
21,31/03/2019,"R$ 111,51 M","- R$ 87,06 M","- R$ 26,77 M","- R$ 2,33 M"
22,31/12/2018,"R$ 198,30 M","- R$ 85,93 M","- R$ 19,62 M","R$ 92,75 M"
