,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"7,82%","8,40%","11,85%","12,73%","20,34%","5,76%","47,72%","6,56%","8,84%","14,65%","0,88","2,89","1,89","2,26"
1,31/03/2024,"6,61%","9,77%","10,02%","14,80%","8,65%","2,49%","47,18%","2,93%","7,89%","13,91%","0,85","3,04","2,04","2,44"
2,31/12/2023,"7,16%","7,82%","10,85%","11,84%","7,02%","2,00%","47,43%","2,42%","7,60%","13,54%","0,83","3,39","2,39","2,25"
3,30/09/2023,"6,47%","7,20%","9,80%","10,91%","7,88%","2,40%","47,85%","2,67%","7,45%","13,56%","0,90","3,34","2,34","3,19"
4,30/06/2023,"5,28%","5,94%","8,00%","8,99%","5,42%","1,65%","48,22%","1,89%","6,05%","12,26%","0,87","3,53","2,53","3,32"
5,31/03/2023,"5,95%","6,85%","9,01%","10,38%","8,95%","2,68%","47,84%","2,96%","6,51%","12,54%","0,91","3,47","2,47","1,70"
6,31/12/2022,"6,26%","6,99%","9,48%","10,59%","9,22%","2,87%","46,97%","3,27%","6,42%","12,33%","0,88","3,52","2,52","2,69"
7,30/09/2022,"5,94%","6,54%","9,00%","9,91%","16,12%","4,96%","47,08%","5,92%","6,61%","12,51%","0,84","3,28","2,28","3,15"
8,30/06/2022,"7,98%","8,99%","12,09%","13,62%","29,47%","8,45%","46,34%","9,35%","8,55%","14,25%","0,90","3,28","2,28","2,47"
9,31/03/2022,"9,09%","10,19%","13,77%","15,45%","28,07%","8,85%","46,52%","9,78%","9,48%","15,35%","0,90","3,33","2,33","2,18"
10,31/12/2021,"7,11%","8,21%","10,77%","12,43%","25,53%","8,04%","46,02%","9,74%","7,87%","14,05%","0,83","3,21","2,21","2,19"
11,30/09/2021,"7,10%","8,58%","10,76%","13,00%","11,66%","4,35%","44,56%","4,96%","6,43%","13,14%","0,88","3,25","2,25","3,00"
12,30/06/2021,"2,30%","2,80%","3,49%","4,24%","-1,57%","-0,65%","44,25%","-0,85%","2,59%","10,32%","0,76","3,49","2,49","5,00"
13,31/03/2021,"-2,84%","-7,84%","-4,31%","-11,89%","-13,29%","-4,20%","42,46%","-5,79%","-3,90%","5,69%","0,73","3,17","2,17","9,70"
14,31/12/2020,"-1,82%","-4,37%","-2,75%","-6,62%","-9,64%","-2,87%","43,63%","-4,68%","-3,02%","6,94%","0,61","3,18","2,18","7,70"
15,30/09/2020,"3,39%","7,67%","5,13%","11,63%","3,73%","1,11%","45,63%","1,71%","5,49%","16,08%","0,65","2,68","1,68","0,90"
16,30/06/2020,"6,26%","13,79%","9,49%","20,89%","11,38%","3,43%","47,22%","4,90%","9,29%","19,46%","0,70","2,41","1,41","0,58"
17,31/03/2020,"36,96%","49,96%","56,00%","75,69%","171,78%","11,80%","49,16%","12,78%","17,19%","25,84%","0,92","3,17","2,17","-0,45"
18,31/12/2019,"37,10%","58,70%","56,22%","88,94%","162,00%","17,25%","49,45%","12,19%","18,41%","26,91%","1,42","3,36","2,36","-0,10"
19,30/09/2019,"22,54%","35,66%","34,15%","54,03%","139,70%","14,87%","49,63%","11,04%","11,75%","19,27%","1,35","3,35","2,35","0,07"
20,30/06/2019,"22,65%","35,84%","34,32%","54,30%","139,51%","14,85%","49,37%","11,28%","12,09%","18,24%","1,32","3,31","2,31","0,08"
21,31/03/2019,"15,35%","24,29%","23,26%","36,81%","79,90%","8,51%","49,30%","6,53%","8,28%","13,12%","1,30","14,56","13,56","1,25"
22,31/12/2018,NA,NA,NA,NA,NA,NA,"49,05%","6,47%","7,91%","11,46%",NA,"9,39","8,39","1,29"
