,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 1,71 B","R$ 852,82 M","R$ 126,33 M","- R$ 99,52 M","R$ 225,85 M","R$ 229,03 M","R$ 0,94"
1,31/03/2024,"R$ 1,50 B","R$ 730,25 M","R$ 129,47 M","- R$ 112,72 M","R$ 242,19 M","R$ 38,05 M","R$ 0,16"
2,31/12/2023,"R$ 2,13 B","R$ 984,78 M","R$ 206,34 M","- R$ 91,61 M","R$ 297,95 M","R$ 126,96 M","R$ 0,52"
3,30/09/2023,"R$ 1,79 B","R$ 835,56 M","R$ 168,59 M","- R$ 110,25 M","R$ 278,84 M","R$ 74,06 M","R$ 0,30"
4,30/06/2023,"R$ 1,59 B","R$ 757,60 M","R$ 48,97 M","- R$ 107,12 M","R$ 156,09 M","- R$ 33,68 M","- R$ 0,14"
5,31/03/2023,"R$ 1,47 B","R$ 736,74 M","R$ 106,93 M","- R$ 106,17 M","R$ 213,10 M","R$ 1,80 M","R$ 0,01"
6,31/12/2022,"R$ 1,98 B","R$ 944,13 M","R$ 184,93 M","- R$ 95,04 M","R$ 279,96 M","R$ 140,41 M","R$ 0,58"
7,30/09/2022,"R$ 1,47 B","R$ 704,67 M","R$ 53,35 M","- R$ 96,45 M","R$ 149,80 M","R$ 14,88 M","R$ 0,06"
8,30/06/2022,"R$ 1,46 B","R$ 670,42 M","R$ 70,50 M","- R$ 87,74 M","R$ 158,24 M","R$ 32,10 M","R$ 0,13"
9,31/03/2022,"R$ 1,34 B","R$ 621,72 M","R$ 93,05 M","- R$ 91,07 M","R$ 184,12 M","R$ 17,64 M","R$ 0,07"
10,31/12/2021,"R$ 1,68 B","R$ 809,83 M","R$ 176,96 M","- R$ 76,71 M","R$ 253,67 M","R$ 288,41 M","R$ 1,19"
11,30/09/2021,"R$ 1,49 B","R$ 670,08 M","R$ 170,83 M","- R$ 85,87 M","R$ 256,70 M","R$ 221,42 M","R$ 0,91"
12,30/06/2021,"R$ 1,12 B","R$ 523,00 M","R$ 93,97 M","- R$ 77,71 M","R$ 171,67 M","R$ 24,18 M","R$ 0,10"
13,31/03/2021,"R$ 812,84 M","R$ 348,71 M","- R$ 39,38 M","- R$ 75,45 M","R$ 36,07 M","- R$ 36,18 M","- R$ 0,15"
14,31/12/2020,"R$ 1,09 B","R$ 472,28 M","R$ 65,02 M","- R$ 64,60 M","R$ 129,62 M","R$ 14,56 M","R$ 0,06"
15,30/09/2020,"R$ 569,04 M","R$ 247,92 M","- R$ 26,28 M","- R$ 60,09 M","R$ 33,80 M","- R$ 33,25 M","- R$ 0,14"
16,30/06/2020,"R$ 239,37 M","R$ 83,51 M","- R$ 105,17 M","- R$ 60,10 M","- R$ 45,07 M","- R$ 102,19 M","- R$ 0,42"
17,31/03/2020,"R$ 505,62 M","R$ 246,38 M","- R$ 6,34 M","- R$ 55,13 M","R$ 48,79 M","R$ 8,12 M","R$ 0,03"
18,31/12/2019,"R$ 851,71 M","R$ 410,35 M","R$ 256,70 M","- R$ 54,14 M","R$ 310,84 M","R$ 164,28 M","R$ 0,78"
19,30/09/2019,"R$ 621,00 M","R$ 306,99 M","R$ 60,92 M","- R$ 56,13 M","R$ 117,05 M","R$ 38,35 M","R$ 0,18"
20,30/06/2019,"R$ 545,53 M","R$ 277,11 M","R$ 122,64 M","- R$ 52,91 M","R$ 175,55 M","R$ 111,68 M","R$ 0,53"
21,31/03/2019,"R$ 527,18 M","R$ 264,16 M","R$ 28,44 M","- R$ 52,98 M","R$ 81,42 M","- R$ 4,13 M","- R$ 0,03"
22,31/12/2018,NA,NA,NA,NA,NA,NA,NA
