,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 8,33 B","R$ 2,88 B","R$ 11,82",243.737.164,0,0,243.737.164,0,0,0,0,243.737.164,0,243.737.164
1,31/03/2024,"R$ 7,93 B","R$ 2,60 B","R$ 10,69",243.688.980,0,0,243.688.980,0,0,0,0,243.688.980,0,243.688.980
2,31/12/2023,"R$ 8,61 B","R$ 2,54 B","R$ 10,43",243.688.980,0,0,243.688.980,0,0,0,0,243.688.980,0,243.688.980
3,30/09/2023,"R$ 8,23 B","R$ 2,46 B","R$ 10,10",243.689.007,0,0,243.689.007,0,0,0,0,243.689.007,0,243.689.007
4,30/06/2023,"R$ 8,12 B","R$ 2,30 B","R$ 9,45",243.596.138,0,0,243.596.138,0,0,0,0,243.596.138,0,243.596.138
5,31/03/2023,"R$ 8,24 B","R$ 2,37 B","R$ 9,75",243.596.138,0,0,243.596.138,0,0,0,0,243.596.138,0,243.596.138
6,31/12/2022,"R$ 8,47 B","R$ 2,41 B","R$ 9,89",243.596.138,0,0,243.596.138,0,0,0,0,243.596.138,0,243.596.138
7,30/09/2022,"R$ 7,61 B","R$ 2,32 B","R$ 9,51",243.596.138,0,0,243.596.138,0,0,0,0,243.596.138,0,243.596.138
8,30/06/2022,"R$ 7,47 B","R$ 2,27 B","R$ 9,36",242.998.022,0,0,242.998.022,0,0,0,0,242.998.022,0,242.998.022
9,31/03/2022,"R$ 7,05 B","R$ 2,11 B","R$ 8,70",242.998.022,0,0,242.998.022,0,0,0,0,242.998.022,0,242.998.022
10,31/12/2021,"R$ 7,15 B","R$ 2,22 B","R$ 9,15",242.998.022,0,0,242.998.022,0,0,0,0,242.998.022,0,242.998.022
11,30/09/2021,"R$ 7,12 B","R$ 2,19 B","R$ 9,01",242.958.522,0,0,242.958.522,0,0,0,0,242.958.522,0,242.958.522
12,30/06/2021,"R$ 6,62 B","R$ 1,90 B","R$ 7,84",242.090.125,0,0,242.090.125,0,0,0,0,242.090.125,0,242.090.125
13,31/03/2021,"R$ 6,23 B","R$ 1,96 B","R$ 8,12",241.889.833,0,0,241.889.833,0,0,0,0,241.889.833,0,241.889.833
14,31/12/2020,"R$ 6,19 B","R$ 1,95 B","R$ 8,06",241.889.833,0,0,241.889.833,0,0,0,0,241.889.833,0,241.889.833
15,30/09/2020,"R$ 5,15 B","R$ 1,92 B","R$ 7,94",241.808.625,0,0,241.808.625,0,0,0,0,241.808.625,0,241.808.625
16,30/06/2020,"R$ 4,70 B","R$ 1,95 B","R$ 8,08",241.784.625,0,0,241.784.625,0,0,0,0,241.784.625,0,241.784.625
17,31/03/2020,"R$ 3,74 B","R$ 1,18 B","R$ 4,90",241.015.279,0,0,241.015.279,0,0,0,0,241.015.279,0,241.015.279
18,31/12/2019,"R$ 3,93 B","R$ 1,17 B","R$ 5,57",210.140.608,0,0,210.140.608,0,0,0,0,210.140.608,0,210.140.608
19,30/09/2019,"R$ 3,32 B","R$ 991,15 M","R$ 4,72",210.140.608,0,0,210.140.608,0,0,0,0,210.140.608,0,210.140.608
20,30/06/2019,"R$ 3,16 B","R$ 953,79 M","R$ 4,54",210.140.608,0,0,210.140.608,0,0,0,0,210.140.608,0,210.140.608
21,31/03/2019,"R$ 2,73 B","R$ 187,70 M","R$ 1,23",153.035.846,0,0,153.035.846,0,0,0,0,153.035.846,0,153.035.846
22,31/12/2018,"R$ 1,80 B","R$ 191,46 M","R$ 1,25",153.035.846,0,0,153.035.846,0,0,0,0,153.035.846,0,153.035.846
