,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"7,08","1,15","0,46","3,16","3,43","0,40","5,26","1,72","9,01","5,44","-0,94","0,80","5,88","0,68","R$ 3,32 B","1,28%"
1,30/06/2024,"7,09","1,15","0,47","3,17","3,43","0,40","5,26","1,72","9,01","5,44","-0,94","0,80","5,88","0,68","R$ 3,32 B","1,27%"
2,31/03/2024,"14,30","1,13","0,42","3,28","3,75","0,37","5,31","1,57","9,61","5,46","-0,85","0,76","6,80","0,67","R$ 2,94 B","1,44%"
3,31/12/2023,"18,46","1,23","0,45","4,99","6,26","0,36","5,88","1,69","9,90","5,55","-0,74","0,75","10,53","0,61","R$ 3,12 B","1,06%"
4,30/09/2023,"10,68","0,79","0,28","191,69","-8,91","0,24","3,83","1,10","9,64","5,29","-0,49","0,72","-22,44","0,60","R$ 1,95 B","1,70%"
5,30/06/2023,"26,43","1,42","0,50","31,67","-23,29","0,40","8,27","2,30","15,00","7,40","-0,74","0,91","-42,24","0,73","R$ 3,26 B","1,01%"
6,31/03/2023,"10,49","0,84","0,31","-31,25","-6,82","0,24","4,78","1,36","8,06","4,18","-0,45","0,52","-11,51","0,41","R$ 1,99 B","1,67%"
7,31/12/2022,"9,68","0,82","0,32","14,38","-21,54","0,23","4,94","1,26","10,10","5,26","-0,44","0,65","-44,04","0,48","R$ 1,99 B","1,45%"
8,30/09/2022,"13,05","1,99","0,77","-2.369,55","-22,59","0,61","11,70","2,94","17,67","9,33","-1,24","1,17","-34,13","0,91","R$ 4,61 B","0,62%"
9,30/06/2022,"9,52","2,34","0,89","15,37","32,24","0,71","10,42","3,19","14,54","8,72","-1,51","1,24","45,01","1,00","R$ 5,33 B","0,54%"
10,31/03/2022,"10,07","2,63","0,98","19,82","59,31","0,79","10,38","3,66","13,92","8,59","-1,63","1,32","79,51","1,06","R$ 5,55 B","0,52%"
11,31/12/2021,"12,40","2,78","1,21","15,16","28,11","0,86","15,34","4,24","19,24","10,78","-1,78","1,51","35,26","1,08","R$ 6,17 B","0,00%"
12,30/09/2021,"28,19","2,88","1,40","-12,01","-9,23","0,89","21,74","3,81","27,88","13,63","-1,93","1,79","-11,84","1,14","R$ 6,31 B","0,00%"
13,30/06/2021,"-273,57","4,42","2,33","-10,79","-8,80","1,27","89,96","6,61","109,84","27,62","-2,43","2,85","-10,75","1,55","R$ 8,40 B","0,00%"
14,31/03/2021,"-40,51","3,24","2,34","-8,25","-6,95","1,02","-60,12","4,52","-74,27","50,90","-2,22","2,90","-8,58","1,26","R$ 6,36 B","0,00%"
15,31/12/2020,"-56,66","3,28","2,65","-12,55","-9,74","1,03","-87,78","4,45","-105,45","45,92","-2,28","3,19","-11,70","1,24","R$ 6,39 B","0,00%"
16,30/09/2020,"172,73","3,32","2,95","17,52",NA,"1,24","53,71","4,34","56,34","19,23","-3,64","3,09",NA,"1,30","R$ 6,39 B","0,00%"
17,30/06/2020,"58,82","3,27","2,88","18,11",NA,"1,36","30,98","5,04","32,19","15,37","-4,30","2,99",NA,"1,41","R$ 6,39 B","0,00%"
18,31/03/2020,"19,74","5,39","2,52","16,08",NA,"1,70","14,67","30,75","14,00","9,31","-2,70","2,41",NA,"1,62","R$ 6,37 B","0,00%"
19,31/12/2019,"17,89","4,74","2,18","-44,99",NA,"1,41","11,84","11,89","11,69","8,00","-2,42","2,15",NA,"1,39","R$ 5,55 B","0,00%"
20,30/09/2019,"20,75","5,60","2,29","-270,88",NA,"1,67","19,49","24,15","19,60","11,95","-2,64","2,30",NA,"1,68","R$ 5,55 B","0,00%"
21,30/06/2019,"20,78","5,82","2,34","-244,57",NA,"1,76","19,39","26,47","19,51","12,93","-2,78","2,36",NA,"1,77","R$ 5,55 B","0,00%"
22,31/03/2019,"26,42","21,53","1,73","36,25",NA,"1,48","20,84","-20,88","22,83","14,41","-1,48","1,89",NA,"1,62","R$ 4,04 B","0,00%"
23,31/12/2018,"27,48","21,11","1,78","20,38",NA,"2,25","22,46","-40,95","24,32","16,79","-2,37","1,92",NA,"2,43","R$ 4,04 B","0,00%"
