,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,ELETROBRAS,CENTRAIS ELET BRAS S.A. - ELETROBRAS,ATIVO,FASE OPERACIONAL,Nível 1 de Governança Corporativa,Empresa Holding de Geração. Transmissão de Energia,"R$ 426,82 M",Utilidade Pública,Energia Elétrica,Energia Elétrica,"IBOVESPA, IBRA, IBRX, IBRX50, ICO2, IEE, IGC, IGCT, ISE, IVBX, MLCX, UTIL"
