,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 273,76 B","R$ 114,09 B","R$ 49,45",2.027.011.000,280.088.000,280.088.000,2.307.099.000,49.670.000,6.842.000,6.842.000,56.512.000,1.977.341.000,273.246.000,2.250.587.000,74
1,31/03/2024,"R$ 264,38 B","R$ 112,58 B","R$ 48,80",2.027.011.000,280.088.000,280.088.000,2.307.099.000,49.810.000,6.842.000,6.842.000,56.652.000,1.977.201.000,273.246.000,2.250.447.000,74
2,31/12/2023,"R$ 267,06 B","R$ 112,33 B","R$ 48,69",2.027.011.000,280.088.000,280.088.000,2.307.099.000,49.810.000,6.842.000,6.842.000,56.652.000,1.977.201.000,273.246.000,2.250.447.000,74
3,30/09/2023,"R$ 276,81 B","R$ 113,12 B","R$ 49,03",2.027.011.000,280.088.000,280.088.000,2.307.099.000,46.375.000,6.842.000,6.842.000,53.217.000,1.980.636.000,273.246.000,2.253.882.000,74
4,30/06/2023,"R$ 263,46 B","R$ 111,40 B","R$ 48,29",2.027.011.000,280.088.000,280.088.000,2.307.099.000,46.375.000,7.037.000,7.037.000,53.412.000,1.980.636.000,273.051.000,2.253.687.000,74
5,31/03/2023,"R$ 267,83 B","R$ 110,88 B","R$ 48,06",2.027.011.000,280.088.000,280.088.000,2.307.099.000,7.987.000,4.000,4.000,7.991.000,2.019.024.000,280.084.000,2.299.108.000,74
6,31/12/2022,"R$ 270,22 B","R$ 110,50 B","R$ 48,02",2.021.139.000,280.088.000,280.088.000,2.301.228.000,0,0,0,0,2.021.139.000,280.088.000,2.301.228.000,74
7,30/09/2022,"R$ 266,51 B","R$ 111,50 B","R$ 48,45",2.021.139.000,280.088.000,280.088.000,2.301.228.000,0,0,0,0,2.021.139.000,280.088.000,2.301.228.000,74
8,30/06/2022,"R$ 245,25 B","R$ 106,71 B","R$ 48,58",1.916.518.000,280.088.000,280.088.000,2.196.606.000,0,0,0,0,1.916.518.000,280.088.000,2.196.606.000,74
9,31/03/2022,"R$ 189,05 B","R$ 78,82 B","R$ 50,24",1.288.843.000,280.088.000,280.088.000,1.568.931.000,0,0,0,0,1.288.843.000,280.088.000,1.568.931.000,74
10,31/12/2021,"R$ 188,30 B","R$ 76,12 B","R$ 48,52",1.288.843.000,280.088.000,280.088.000,1.568.931.000,0,0,0,0,1.288.843.000,280.088.000,1.568.931.000,74
11,30/09/2021,"R$ 193,26 B","R$ 76,13 B","R$ 48,52",1.288.843.000,280.088.000,280.088.000,1.568.931.000,0,0,0,0,1.288.843.000,280.088.000,1.568.931.000,74
12,30/06/2021,"R$ 181,08 B","R$ 75,25 B","R$ 47,96",1.288.842.596,280.088.314,280.088.314,1.568.930.910,0,0,0,0,1.288.842.596,280.088.314,1.568.930.910,74
13,31/03/2021,"R$ 177,37 B","R$ 72,82 B","R$ 46,41",1.288.842.596,280.088.314,280.088.314,1.568.930.910,0,0,0,0,1.288.842.596,280.088.314,1.568.930.910,74
14,31/12/2020,"R$ 178,97 B","R$ 73,48 B","R$ 46,83",1.288.842.596,280.088.314,280.088.314,1.568.930.910,0,0,0,0,1.288.842.596,280.088.314,1.568.930.910,74
15,30/09/2020,"R$ 181,58 B","R$ 75,86 B","R$ 48,35",1.288.842.596,280.088.314,280.088.314,1.568.930.910,0,0,0,0,1.288.842.596,280.088.314,1.568.930.910,74
16,30/06/2020,"R$ 184,10 B","R$ 75,81 B","R$ 48,32",1.288.842.596,280.088.314,280.088.314,1.568.930.910,0,0,0,0,1.288.842.596,280.088.314,1.568.930.910,74
17,31/03/2020,"R$ 178,69 B","R$ 71,05 B","R$ 45,29",1.288.842.596,280.088.314,280.088.314,1.568.930.910,0,0,0,0,1.288.842.596,280.088.314,1.568.930.910,74
18,31/12/2019,"R$ 177,47 B","R$ 70,91 B","R$ 52,42",1.087.050.297,265.583.803,265.583.803,1.352.634.100,0,0,0,0,1.087.050.297,265.583.803,1.352.634.100,74
19,30/09/2019,"R$ 177,21 B","R$ 63,05 B","R$ 46,61",1.087.050.297,265.583.803,265.583.803,1.352.634.100,0,0,0,0,1.087.050.297,265.583.803,1.352.634.100,74
20,30/06/2019,"R$ 181,90 B","R$ 62,31 B","R$ 46,07",1.087.050.297,265.583.803,265.583.803,1.352.634.100,0,0,0,0,1.087.050.297,265.583.803,1.352.634.100,74
21,31/03/2019,"R$ 179,67 B","R$ 56,97 B","R$ 42,11",1.087.050.297,265.583.803,265.583.803,1.352.634.100,0,0,0,0,1.087.050.297,265.583.803,1.352.634.100,74
22,31/12/2018,"R$ 181,21 B","R$ 55,54 B","R$ 41,06",1.087.050.297,265.583.803,265.583.803,1.352.634.100,0,0,0,0,1.087.050.297,265.583.803,1.352.634.100,74
23,30/09/2018,"R$ 177,69 B","R$ 43,31 B","R$ 32,02",1.087.050.297,265.583.803,265.583.803,1.352.634.100,0,0,0,0,1.087.050.297,265.583.803,1.352.634.100,74
24,30/06/2018,"R$ 176,95 B","R$ 45,00 B","R$ 33,27",1.087.050.297,265.583.803,265.583.803,1.352.634.100,0,0,0,0,1.087.050.297,265.583.803,1.352.634.100,74
25,31/03/2018,"R$ 171,19 B","R$ 42,26 B","R$ 31,24",1.087.050.297,265.583.803,265.583.803,1.352.634.100,0,0,0,0,1.087.050.297,265.583.803,1.352.634.100,74
26,31/12/2017,"R$ 172,98 B","R$ 42,34 B","R$ 31,30",1.087.050.297,265.583.803,265.583.803,1.352.634.100,0,0,0,0,1.087.050.297,265.583.803,1.352.634.100,74
