,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"7,53%","7,48%","11,41%","11,33%","9,12%","3,73%","46,21%","27,09%","48,35%","58,47%","0,14","2,31","1,31","2,14"
1,30/06/2024,"4,69%","4,72%","7,11%","7,15%","3,99%","1,69%","45,81%","12,41%","31,08%","41,65%","0,14","2,40","1,40","3,61"
2,31/03/2024,"5,61%","5,70%","8,51%","8,63%","3,96%","1,64%","47,75%","11,97%","36,45%","46,59%","0,14","2,35","1,35","2,86"
3,31/12/2023,"5,75%","5,79%","8,71%","8,77%","4,12%","1,68%","49,75%","12,24%","36,95%","46,70%","0,14","2,38","1,38","2,74"
4,30/09/2023,"5,75%","5,82%","8,71%","8,82%","2,87%","1,20%","50,07%","8,83%","38,94%","48,88%","0,14","2,45","1,45","2,79"
5,30/06/2023,"5,59%","5,69%","8,48%","8,61%","1,60%","0,69%","49,67%","4,80%","33,36%","43,18%","0,14","2,36","1,36","2,89"
6,31/03/2023,"3,56%","4,98%","5,39%","7,54%","1,80%","0,75%","52,53%","4,03%","25,33%","34,54%","0,19","2,42","1,42","3,62"
7,31/12/2022,"3,09%","4,31%","4,68%","6,53%","4,78%","1,93%","53,46%","10,67%","22,66%","31,40%","0,18","2,45","1,45","4,30"
8,30/09/2022,"3,65%","5,13%","5,53%","7,78%","6,17%","2,43%","55,40%","12,17%","24,10%","31,29%","0,20","2,39","1,39","4,02"
9,30/06/2022,"5,16%","7,07%","7,82%","10,72%","7,48%","3,11%","67,32%","14,18%","31,77%","37,97%","0,22","2,30","1,30","2,04"
10,31/03/2022,"5,30%","7,24%","8,02%","10,96%","9,27%","3,81%","67,04%","17,50%","33,06%","38,94%","0,22","2,40","1,40","2,60"
