,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"9,50","2,57","1,73","-57,32","-42,54","0,56","8,70","1,73","10,19","9,22","-1,20","2,03","-49,84","0,65","R$ 5,29 B","8,30%"
1,30/09/2024,"9,38","2,54","1,71","-56,61","-42,01","0,55","8,59","1,71","10,09","9,12","-1,18","2,00","-49,31","0,64","R$ 5,22 B","8,41%"
2,30/06/2024,"10,75","2,22","1,85","-17,38","-16,61","0,57","9,43","1,59","10,89","9,71","-1,47","2,13","-19,18","0,66","R$ 5,00 B","7,19%"
3,31/03/2024,"10,11","2,03","1,73","-11,13","-11,00","0,54","8,95","1,81","10,95","9,67","-1,26","2,12","-13,46","0,66","R$ 4,28 B","1,91%"
4,31/12/2023,"13,01","2,21","1,83","-25,22","-24,22","0,57","10,20","1,70","11,88","10,39","-1,40","2,13","-28,21","0,66","R$ 4,31 B","1,89%"
5,30/09/2023,"10,78","1,73","1,49","51,82","59,53","0,47","7,15","1,39","8,23","7,29","-1,18","1,71","68,47","0,54","R$ 3,35 B","3,63%"
6,30/06/2023,"12,63","2,64","1,69","18,38","22,82","0,56","8,57","1,62","10,44","9,27","-1,29","2,06","27,78","0,69","R$ 3,84 B","3,16%"
7,31/03/2023,"10,60","1,74","1,05","11,56","14,74","0,36","5,91","1,12","7,93","7,00","-0,78","1,40","19,78","0,49","R$ 2,36 B","7,45%"
8,31/12/2022,"12,74","1,88","1,12","10,99","13,38","0,37","6,45","1,30","8,28","7,25","-0,72","1,44","17,18","0,48","R$ 2,42 B","7,25%"
9,30/09/2022,"14,04","1,82","1,17","10,60","12,85","0,40","6,66","1,01","8,84","7,72","-1,03","1,56","17,08","0,53","R$ 2,48 B","2,85%"
10,30/06/2022,"12,06","1,42","0,97","10,89","11,73","0,34","5,28","0,83","6,90","6,01","-0,95","1,27","15,35","0,44","R$ 1,94 B","3,64%"
11,31/03/2022,"10,61","1,28","0,93","16,46","19,19","0,29","4,98","0,70","6,66","5,76","-0,82","1,24","25,66","0,39","R$ 1,70 B","6,11%"
12,31/12/2021,"10,46","1,28","0,94","16,10","18,65","0,29","5,17","0,71","6,88","5,94","-0,83","1,25","24,83","0,39","R$ 1,67 B","6,21%"
13,30/09/2021,"9,83","1,26","0,89","9,59","10,51","0,28","4,94","0,77","6,79","5,85","-0,66","1,22","14,44","0,38","R$ 1,53 B","6,77%"
14,30/06/2021,"15,03","1,76","1,26","8,32","8,88","0,38","7,37","0,94","9,05","7,75","-0,99","1,55","10,92","0,47","R$ 2,06 B","10,93%"
15,31/03/2021,"16,07","1,70","1,29","6,47","6,73","0,41","8,32","0,96","9,56","8,13","-1,20","1,48","7,74","0,47","R$ 2,09 B","5,94%"
16,31/12/2020,"17,73","1,63","1,34","7,03","7,33","0,39","9,06","0,96","10,59","8,92","-1,13","1,56","8,57","0,46","R$ 2,00 B","6,20%"
17,30/09/2020,"19,01","1,44","1,33","9,98","10,53","0,36","10,12","1,02","11,57","9,66","-0,94","1,52","12,04","0,42","R$ 1,91 B","6,49%"
18,30/06/2020,"23,50","1,77","1,61","17,22","18,56","0,48","12,78","1,26","14,51","12,09","-1,35","1,82","21,06","0,54","R$ 2,31 B","3,33%"
19,31/03/2020,"13,79","0,98","0,89","5,90","6,15","0,26","6,84","0,70","8,84","7,50","-0,69","1,15","7,95","0,33","R$ 1,24 B","6,17%"
20,31/12/2019,"19,35","1,55","1,33","8,08","8,69","0,42","10,07","1,07","11,83","9,97","-1,23","1,57","10,20","0,49","R$ 1,94 B","6,70%"
21,30/09/2019,"20,26","1,41","1,24","7,09","7,98","0,39","10,53","0,97","12,22","10,22","-1,25","1,43","9,26","0,46","R$ 1,83 B","7,36%"
22,30/06/2019,"-102,23","1,55","1,38","6,74","7,36","0,41","38,18","1,37","43,91","27,32","-0,96","1,59","8,46","0,48","R$ 1,97 B","7,71%"
23,31/03/2019,"-25,99","1,02","0,96","4,58","5,00","0,27","90,00","0,86","113,75","38,27","-0,61","1,22","6,32","0,34","R$ 1,27 B","11,96%"
24,31/12/2018,"-17,62","1,06","1,17","5,11","5,52","0,29","-44,30","0,92","-53,46","-154,24","-0,73","1,41","6,66","0,35","R$ 1,37 B","6,88%"
25,30/09/2018,"-6,52","0,81","1,09","4,83","5,02","0,22","-8,49","0,94","-10,51","-12,37","-0,46","1,35","6,21","0,28","R$ 1,03 B","9,14%"
26,30/06/2018,"-10,54","0,76","1,30","8,37","9,27","0,25","-15,12","0,60","-21,59","-28,98","-0,97","1,86","13,24","0,36","R$ 1,09 B","0,00%"
27,31/03/2018,"-7,32","0,65","1,27","20,57","24,99","0,22","-8,68","0,54","-14,05","-17,48","-0,90","2,05","40,47","0,36","R$ 944,94 M","0,00%"
28,31/12/2017,"-6,56","0,65","1,25","24,44","32,95","0,23","-7,15","0,57","-10,80","-13,09","-0,91","1,89","49,75","0,34","R$ 943,40 M","0,00%"
29,30/09/2017,"-5,49","0,53","0,96","13,49","16,08","0,19","-5,81","0,47","-9,46","-11,56","-0,82","1,57","26,20","0,31","R$ 805,41 M","0,00%"
30,30/06/2017,"-7,06","0,53","0,86","32,27","48,46","0,20","-7,30","0,40","-12,08","-15,28","-1,37","1,43","80,17","0,32","R$ 819,86 M","0,00%"
31,31/03/2017,"-13,78","0,56","0,77","9,45","10,41","0,22","-15,61","0,46","-23,71","-42,62","-2,09","1,17","15,82","0,34","R$ 885,74 M","4,52%"
32,31/12/2016,"-72,16","0,54","0,63","6,80","7,17","0,21","289,27","0,48","449,50","46,62","-1,17","0,98","11,14","0,33","R$ 855,94 M","4,67%"
33,30/09/2016,"7,86","0,40","0,44","3,64","3,77","0,16","5,98","0,37","9,80","7,91","-0,99","0,72","6,18","0,26","R$ 658,37 M","6,08%"
34,30/06/2016,"8,62","0,57","0,61","4,48","4,61","0,23","6,49","0,50","9,35","7,81","-1,87","0,88","6,64","0,33","R$ 960,28 M","4,37%"
35,31/03/2016,"7,65","0,53","0,57","6,75","7,58","0,22","5,67","0,48","8,31","6,99","-1,86","0,83","11,13","0,33","R$ 895,85 M","4,63%"
36,31/12/2015,"6,70","0,50","0,53","4,21","4,65","0,21","5,07","0,47","7,52","5,97","-1,74","0,78","6,89","0,32","R$ 828,35 M","8,38%"
37,30/09/2015,"3,81","0,36","0,34","5,38","5,38","0,15","3,14","0,34","5,47","4,49","-1,21","0,59","9,36","0,27","R$ 584,45 M","18,09%"
38,30/06/2015,"2,96","0,32","0,29","1,97","2,03","0,14","2,49","0,29","4,09","3,47","-1,23","0,48","3,34","0,22","R$ 523,09 M","20,21%"
39,31/03/2015,"4,63","0,55","0,49","3,28","3,62","0,23","3,93","0,49","5,13","4,43","-2,07","0,64","4,72","0,30","R$ 906,32 M","6,98%"
40,31/12/2014,"4,59","0,58","0,51","2,94","3,23","0,24","3,87","0,51","5,16","4,77","-1,98","0,68","4,29","0,32","R$ 944,12 M","9,89%"
41,30/09/2014,"7,25","0,88","0,82","3,34","3,89","0,36","5,92","0,70","6,85","6,33","-4,05","0,95","4,50","0,41","R$ 1,42 B","6,59%"
42,30/06/2014,"7,38","0,98","0,89","3,96","4,83","0,39","6,13","0,75","7,49","6,97","-4,76","1,08","5,91","0,48","R$ 1,52 B","3,76%"
43,31/03/2014,"7,26","1,06","0,91","4,23","4,99","0,46","6,36","0,92","7,49","7,07","-6,68","1,07","5,88","0,54","R$ 1,60 B","3,62%"
44,31/12/2013,"6,36","0,99","0,83","5,05","6,27","0,42","5,61","0,85","7,16","6,75","-5,59","1,06","7,99","0,54","R$ 1,45 B","3,89%"
45,30/09/2013,"7,87","1,33","1,23","9,25","11,81","0,58","8,05","1,15","9,80","9,28","-9,75","1,50","14,37","0,71","R$ 1,97 B","2,87%"
46,30/06/2013,"8,21","1,39","1,30","25,37","37,68","0,59","8,42","1,11","10,57","10,23","-13,45","1,63","47,27","0,74","R$ 2,00 B","2,83%"
47,31/03/2013,"10,66","1,77","1,73","50,13","94,99","0,76","10,70","1,52","12,73","12,25","-11,31","2,05","113,03","0,91","R$ 2,44 B","2,31%"
48,31/12/2012,"10,54","1,79","1,73","-28,42","-22,50","0,78","10,52","1,37","12,27","11,75","89,50","2,02","-26,25","0,91","R$ 2,37 B","0,00%"
49,30/09/2012,"9,74","1,45","1,45","-10,83","-9,58","0,63","9,20","1,24","10,77","10,16","-11,22","1,70","-11,21","0,74","R$ 1,92 B","2,18%"
50,30/06/2012,"8,20","1,28","1,30","-9,33","-7,96","0,60","7,75","1,08","9,11","8,41","19,92","1,52","-9,36","0,71","R$ 1,61 B","2,58%"
