,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 2,71 B","R$ 945,18 M","R$ 529,87 M","- R$ 64,66 M","R$ 594,53 M","R$ 464,82 M","R$ 2,68",95
1,31/03/2024,"R$ 2,47 B","R$ 847,73 M","R$ 478,05 M","- R$ 63,16 M","R$ 541,20 M","R$ 423,09 M","R$ 2,44",95
2,31/12/2023,"R$ 2,36 B","R$ 804,98 M","R$ 422,74 M","- R$ 60,56 M","R$ 483,29 M","R$ 331,56 M","R$ 1,91",95
3,30/09/2023,"R$ 2,25 B","R$ 786,13 M","R$ 468,06 M","- R$ 60,02 M","R$ 528,08 M","R$ 310,56 M","R$ 1,79",95
4,30/06/2023,"R$ 2,27 B","R$ 788,94 M","R$ 448,00 M","- R$ 56,27 M","R$ 504,27 M","R$ 304,07 M","R$ 1,75",95
5,31/03/2023,"R$ 2,25 B","R$ 766,58 M","R$ 398,77 M","- R$ 52,79 M","R$ 451,56 M","R$ 222,07 M","R$ 1,48",95
6,31/12/2022,"R$ 2,16 B","R$ 733,73 M","R$ 375,41 M","- R$ 53,43 M","R$ 428,84 M","R$ 190,02 M","R$ 1,27",95
7,30/09/2022,"R$ 2,12 B","R$ 748,51 M","R$ 372,33 M","- R$ 54,32 M","R$ 426,65 M","R$ 176,49 M","R$ 1,18",95
8,30/06/2022,"R$ 1,99 B","R$ 712,18 M","R$ 366,64 M","- R$ 54,50 M","R$ 421,13 M","R$ 160,41 M","R$ 1,07",95
9,31/03/2022,"R$ 1,83 B","R$ 666,60 M","R$ 340,23 M","- R$ 53,30 M","R$ 393,53 M","R$ 159,83 M","R$ 1,07",95
10,31/12/2021,"R$ 1,78 B","R$ 647,11 M","R$ 322,87 M","- R$ 51,29 M","R$ 374,15 M","R$ 159,50 M","R$ 1,06",95
11,30/09/2021,"R$ 1,71 B","R$ 622,08 M","R$ 309,49 M","- R$ 49,54 M","R$ 359,03 M","R$ 155,55 M","R$ 1,04",95
12,30/06/2021,"R$ 1,64 B","R$ 593,60 M","R$ 279,34 M","- R$ 47,14 M","R$ 326,48 M","R$ 136,92 M","R$ 0,91",95
13,31/03/2021,"R$ 1,62 B","R$ 566,15 M","R$ 251,40 M","- R$ 44,34 M","R$ 295,74 M","R$ 130,13 M","R$ 0,85",95
14,31/12/2020,"R$ 1,50 B","R$ 522,57 M","R$ 221,36 M","- R$ 41,45 M","R$ 262,81 M","R$ 113,07 M","R$ 0,74",95
15,30/09/2020,"R$ 1,44 B","R$ 499,63 M","R$ 189,18 M","- R$ 37,46 M","R$ 226,64 M","R$ 100,72 M","R$ 0,66",95
16,30/06/2020,"R$ 1,43 B","R$ 488,64 M","R$ 180,37 M","- R$ 35,98 M","R$ 216,35 M","R$ 98,11 M","R$ 0,64",95
17,31/03/2020,"R$ 1,40 B","R$ 481,36 M","R$ 181,69 M","- R$ 32,48 M","R$ 214,17 M","R$ 90,11 M","R$ 0,59",95
18,31/12/2019,"R$ 1,46 B","R$ 491,12 M","R$ 193,02 M","- R$ 35,87 M","R$ 228,89 M","R$ 100,48 M","R$ 0,68",95
19,30/09/2019,"R$ 1,48 B","R$ 470,93 M","R$ 174,14 M","- R$ 34,18 M","R$ 208,31 M","R$ 90,46 M","R$ 0,59",95
20,30/06/2019,"R$ 1,43 B","R$ 434,70 M","R$ 51,71 M","- R$ 31,39 M","R$ 83,10 M","- R$ 19,31 M","- R$ 0,13",95
21,31/03/2019,"R$ 1,32 B","R$ 380,06 M","R$ 14,15 M","- R$ 27,90 M","R$ 42,04 M","- R$ 48,99 M","- R$ 0,32",95
22,31/12/2018,"R$ 1,17 B","R$ 316,82 M","- R$ 30,82 M","- R$ 20,14 M","- R$ 10,68 M","- R$ 77,50 M","- R$ 0,51",95
23,30/09/2018,"R$ 942,55 M","R$ 192,27 M","- R$ 121,07 M","- R$ 18,21 M","- R$ 102,87 M","- R$ 157,58 M","- R$ 1,03",95
24,30/06/2018,"R$ 833,88 M","R$ 120,30 M","- R$ 71,93 M","- R$ 18,33 M","- R$ 53,60 M","- R$ 103,14 M","- R$ 0,67",95
