,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,CELESC,CENTRAIS ELET DE SANTA CATARINA S.A.,ATIVO,FASE OPERACIONAL,Nível 2 de Governança Corporativa,Holding do Setor de Energia,"R$ 15,00 mil",Utilidade Pública,Energia Elétrica,Energia Elétrica,ITAG
