,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 13,92 M","- R$ 182,61 M","- R$ 105,86 M","- R$ 274,55 M"
1,31/03/2024,"R$ 238,98 M","- R$ 223,31 M","- R$ 41,44 M","- R$ 25,76 M"
2,31/12/2023,"- R$ 109,44 M","- R$ 297,15 M","R$ 651,88 M","R$ 245,30 M"
3,30/09/2023,"- R$ 482,05 M","R$ 163,08 M","- R$ 53,89 M","- R$ 372,87 M"
4,30/06/2023,"R$ 802,97 M","- R$ 630,92 M","- R$ 16,49 M","R$ 155,56 M"
5,31/03/2023,"R$ 238,81 M","- R$ 244,69 M","- R$ 56,61 M","- R$ 62,49 M"
6,31/12/2022,"- R$ 74,64 M","- R$ 267,21 M","- R$ 153,57 M","- R$ 495,42 M"
7,30/09/2022,"R$ 487,09 M","- R$ 292,78 M","- R$ 30,46 M","R$ 163,85 M"
8,30/06/2022,"- R$ 98,75 M","- R$ 236,76 M","- R$ 99,64 M","- R$ 435,15 M"
9,31/03/2022,"R$ 554,22 M","- R$ 212,17 M","R$ 521,27 M","R$ 863,32 M"
10,31/12/2021,"R$ 160,78 M","- R$ 185,61 M","R$ 125,84 M","R$ 101,01 M"
11,30/09/2021,"- R$ 39,59 M","- R$ 202,07 M","- R$ 116,01 M","- R$ 357,67 M"
12,30/06/2021,"R$ 313,04 M","- R$ 109,77 M","- R$ 121,30 M","R$ 81,98 M"
13,31/03/2021,"- R$ 55,96 M","- R$ 115,79 M","R$ 24,31 M","- R$ 147,44 M"
14,31/12/2020,"R$ 145,75 M","- R$ 182,47 M","R$ 41,42 M","R$ 4,69 M"
15,30/09/2020,"R$ 607,00 M","- R$ 135,94 M","- R$ 235,95 M","R$ 235,11 M"
16,30/06/2020,"R$ 231,85 M","- R$ 108,43 M","R$ 461,22 M","R$ 584,65 M"
17,31/03/2020,"- R$ 71,28 M","- R$ 99,91 M","- R$ 53,23 M","- R$ 224,42 M"
18,31/12/2019,"- R$ 47,60 M","- R$ 129,76 M","R$ 116,20 M","- R$ 61,16 M"
19,30/09/2019,"- R$ 12,93 M","- R$ 103,67 M","- R$ 12,48 M","- R$ 129,07 M"
20,30/06/2019,"- R$ 97,07 M","- R$ 96,30 M","R$ 203,72 M","R$ 10,35 M"
21,31/03/2019,"R$ 290,22 M","- R$ 123,29 M","- R$ 118,93 M","R$ 48,00 M"
22,31/12/2018,"- R$ 60,46 M","- R$ 93,48 M","R$ 534,00 M","R$ 380,05 M"
23,30/09/2018,"- R$ 168,12 M","- R$ 79,81 M","R$ 265,71 M","R$ 17,78 M"
24,30/06/2018,"- R$ 80,12 M","- R$ 112,61 M","R$ 5,54 M","- R$ 187,18 M"
25,31/03/2018,"- R$ 75,09 M","- R$ 110,75 M","R$ 108,66 M","- R$ 77,18 M"
26,31/12/2017,"- R$ 271,56 M","- R$ 98,43 M","- R$ 30,57 M","- R$ 400,55 M"
27,30/09/2017,"- R$ 5,80 M","- R$ 72,59 M","- R$ 71,51 M","- R$ 149,90 M"
28,30/06/2017,"R$ 328,12 M","- R$ 82,21 M","- R$ 150,35 M","R$ 95,56 M"
29,31/03/2017,"R$ 270,71 M","- R$ 118,34 M","- R$ 50,35 M","R$ 102,02 M"
30,31/12/2016,"R$ 114,83 M","- R$ 120,25 M","- R$ 58,55 M","- R$ 63,97 M"
31,30/09/2016,"R$ 147,27 M","- R$ 91,90 M","- R$ 344,69 M","- R$ 289,32 M"
32,30/06/2016,"R$ 343,05 M","- R$ 81,62 M","- R$ 66,25 M","R$ 195,19 M"
33,31/03/2016,"R$ 144,99 M","- R$ 75,68 M","R$ 84,20 M","R$ 153,52 M"
34,31/12/2015,"R$ 299,38 M","- R$ 109,20 M","- R$ 97,72 M","R$ 92,46 M"
35,30/09/2015,"R$ 240,94 M","- R$ 83,71 M","R$ 263,04 M","R$ 420,27 M"
36,30/06/2015,"R$ 111,36 M","- R$ 48,88 M","- R$ 50,81 M","R$ 11,67 M"
37,31/03/2015,"- R$ 7,69 M","- R$ 59,76 M","R$ 15,31 M","- R$ 52,14 M"
38,31/12/2014,"- R$ 32,59 M","- R$ 115,36 M","- R$ 57,10 M","- R$ 205,05 M"
39,30/09/2014,"R$ 135,08 M","- R$ 72,58 M","- R$ 42,98 M","R$ 19,52 M"
40,30/06/2014,"R$ 41,58 M","- R$ 59,95 M","R$ 206,06 M","R$ 187,69 M"
41,31/03/2014,"- R$ 204,10 M","- R$ 42,21 M","R$ 29,44 M","- R$ 216,88 M"
42,31/12/2013,"- R$ 31,94 M","- R$ 117,71 M","- R$ 37,35 M","- R$ 186,99 M"
43,30/09/2013,"R$ 463,47 M","- R$ 63,55 M","- R$ 21,72 M","R$ 378,20 M"
