,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 2,62 B","R$ 537,04 M","R$ 444,07 M","- R$ 85,07 M","R$ 529,14 M","R$ 277,57 M","R$ 7,20"
1,31/03/2024,"R$ 2,60 B","R$ 525,05 M","R$ 373,69 M","- R$ 83,83 M","R$ 457,51 M","R$ 232,01 M","R$ 6,02"
2,31/12/2023,"R$ 2,59 B","R$ 420,01 M","R$ 37,63 M","- R$ 81,90 M","R$ 119,53 M","R$ 88,96 M","R$ 2,31"
3,30/09/2023,"R$ 2,61 B","R$ 269,36 M","R$ 122,09 M","- R$ 79,98 M","R$ 202,07 M","R$ 35,04 M","R$ 0,91"
4,30/06/2023,"R$ 2,60 B","R$ 471,99 M","R$ 312,92 M","- R$ 80,00 M","R$ 392,92 M","R$ 214,97 M","R$ 5,57"
5,31/03/2023,"R$ 2,61 B","R$ 496,20 M","R$ 352,46 M","- R$ 73,73 M","R$ 426,19 M","R$ 218,06 M","R$ 5,65"
6,31/12/2022,"R$ 2,58 B","R$ 337,64 M","R$ 152,47 M","- R$ 71,40 M","R$ 223,87 M","R$ 103,37 M","R$ 2,68"
7,30/09/2022,"R$ 2,46 B","R$ 245,88 M","R$ 107,33 M","- R$ 70,05 M","R$ 177,38 M","R$ 76,17 M","R$ 1,97"
8,30/06/2022,"R$ 2,37 B","R$ 314,60 M","R$ 153,08 M","- R$ 68,63 M","R$ 221,71 M","R$ 101,17 M","R$ 2,62"
9,31/03/2022,"R$ 2,68 B","R$ 540,86 M","R$ 389,47 M","- R$ 67,48 M","R$ 456,95 M","R$ 259,86 M","R$ 6,74"
10,31/12/2021,"R$ 2,80 B","R$ 297,96 M","R$ 136,66 M","- R$ 71,50 M","R$ 208,16 M","R$ 88,27 M","R$ 2,29"
11,30/09/2021,"R$ 3,60 B","R$ 357,13 M","R$ 237,59 M","- R$ 48,88 M","R$ 286,47 M","R$ 175,59 M","R$ 4,55"
12,30/06/2021,"R$ 2,41 B","R$ 272,07 M","R$ 127,43 M","- R$ 62,88 M","R$ 190,31 M","R$ 100,15 M","R$ 2,60"
13,31/03/2021,"R$ 2,52 B","R$ 359,89 M","R$ 295,70 M","- R$ 62,44 M","R$ 358,13 M","R$ 199,15 M","R$ 5,16"
14,31/12/2020,"R$ 2,73 B","R$ 393,60 M","R$ 247,90 M","- R$ 60,91 M","R$ 308,81 M","R$ 233,64 M","R$ 6,06"
15,30/09/2020,"R$ 2,05 B","R$ 264,16 M","R$ 119,39 M","- R$ 60,82 M","R$ 180,22 M","R$ 80,32 M","R$ 2,08"
16,30/06/2020,"R$ 1,97 B","R$ 226,29 M","R$ 87,06 M","- R$ 59,82 M","R$ 146,88 M","R$ 60,69 M","R$ 1,57"
17,31/03/2020,"R$ 2,11 B","R$ 319,67 M","R$ 227,29 M","- R$ 59,37 M","R$ 286,65 M","R$ 144,04 M","R$ 3,73"
18,31/12/2019,"R$ 2,07 B","R$ 228,24 M","R$ 92,76 M","- R$ 58,25 M","R$ 151,02 M","R$ 65,31 M","R$ 1,69"
