,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 3,33 B","R$ 388,93 M","R$ 2,76",140.987.000,0,0,140.987.000,0,0,0,0,140.987.000,0,140.987.000,185
1,31/03/2024,"R$ 3,25 B","R$ 371,11 M","R$ 2,63",140.987.000,0,0,140.987.000,0,0,0,0,140.987.000,0,140.987.000,185
2,31/12/2023,"R$ 3,30 B","R$ 385,93 M","R$ 2,74",140.987.000,0,0,140.987.000,0,0,0,0,140.987.000,0,140.987.000,185
3,30/09/2023,"R$ 3,04 B","R$ 382,22 M","R$ 2,71",140.987.000,0,0,140.987.000,0,0,0,0,140.987.000,0,140.987.000,185
4,30/06/2023,"R$ 3,06 B","R$ 373,90 M","R$ 2,65",140.987.000,0,0,140.987.000,0,0,0,0,140.987.000,0,140.987.000,185
5,31/03/2023,"R$ 2,75 B","R$ 458,47 M","R$ 3,25",140.987.000,0,0,140.987.000,0,0,0,0,140.987.000,0,140.987.000,185
6,31/12/2022,"R$ 2,48 B","R$ 467,22 M","R$ 3,31",140.987.000,0,0,140.987.000,0,0,0,0,140.987.000,0,140.987.000,185
7,30/09/2022,"R$ 2,26 B","R$ 456,09 M","R$ 3,23",140.987.000,0,0,140.987.000,0,0,0,0,140.987.000,0,140.987.000,185
8,30/06/2022,"R$ 2,22 B","R$ 453,31 M","R$ 3,22",140.987.000,0,0,140.987.000,0,0,0,0,140.987.000,0,140.987.000,185
9,31/03/2022,"R$ 2,08 B","R$ 408,57 M","R$ 2,90",140.987.000,0,0,140.987.000,0,0,0,0,140.987.000,0,140.987.000,185
10,31/12/2021,"R$ 2,16 B","R$ 356,14 M","R$ 2,41",147.530.000,0,0,147.530.000,6.543.000,0,0,6.543.000,140.987.000,0,140.987.000,185
11,30/09/2021,"R$ 2,22 B","R$ 373,39 M","R$ 2,53",147.529.000,0,0,147.529.000,6.543.000,0,0,6.543.000,140.986.000,0,140.986.000,185
12,30/06/2021,"R$ 1,98 B","R$ 403,10 M","R$ 2,73",147.530.000,0,0,147.530.000,71.000,0,0,71.000,147.459.000,0,147.459.000,185
13,31/03/2021,"R$ 2,00 B","R$ 397,72 M","R$ 2,57",154.529.000,0,0,154.529.000,7.000.000,0,0,7.000.000,147.529.000,0,147.529.000,185
14,31/12/2020,"R$ 2,03 B","R$ 417,17 M","R$ 2,63",158.488.000,0,0,158.488.000,3.959.000,0,0,3.959.000,154.529.000,0,154.529.000,185
15,30/09/2020,"R$ 2,02 B","R$ 421,63 M","R$ 2,66",158.489.000,0,0,158.489.000,3.177.000,0,0,3.177.000,155.312.000,0,155.312.000,185
16,30/06/2020,"R$ 1,97 B","R$ 411,33 M","R$ 2,64",155.649.000,0,0,155.649.000,2.839.000,0,0,2.839.000,152.810.000,0,152.810.000,185
17,31/03/2020,"R$ 2,04 B","R$ 371,29 M","R$ 2,34",158.485.000,0,0,158.485.000,0,0,0,0,158.485.000,0,158.485.000,185
18,31/12/2019,"R$ 1,84 B","R$ 367,62 M","R$ 2,32",158.489.000,0,0,158.489.000,0,0,0,0,158.489.000,0,158.489.000,185
19,30/09/2019,"R$ 1,82 B","R$ 362,39 M","R$ 2,29",158.489.000,0,0,158.489.000,0,0,0,0,158.489.000,0,158.489.000,185
