,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 589,08 M","R$ 215,11 M","R$ 47,88 M","- R$ 43,65 M","R$ 91,53 M","- R$ 11,55 M","- R$ 0,08",185
1,31/03/2024,"R$ 525,46 M","R$ 195,81 M","R$ 37,69 M","- R$ 43,73 M","R$ 81,42 M","- R$ 20,71 M","- R$ 0,15",185
2,31/12/2023,"R$ 556,24 M","R$ 207,72 M","R$ 28,74 M","- R$ 36,63 M","R$ 65,37 M","R$ 14,29 M","R$ 0,10",185
3,30/09/2023,"R$ 598,02 M","R$ 240,92 M","R$ 58,05 M","- R$ 36,69 M","R$ 94,74 M","R$ 3,97 M","R$ 0,03",185
4,30/06/2023,"R$ 548,83 M","R$ 214,56 M","R$ 29,00 M","- R$ 34,45 M","R$ 63,45 M","- R$ 38,30 M","- R$ 0,27",185
5,31/03/2023,"R$ 487,75 M","R$ 192,22 M","R$ 19,83 M","- R$ 30,36 M","R$ 50,18 M","- R$ 15,08 M","- R$ 0,11",185
6,31/12/2022,"R$ 496,34 M","R$ 197,26 M","R$ 41,36 M","- R$ 26,32 M","R$ 67,68 M","R$ 9,14 M","R$ 0,06",185
7,30/09/2022,"R$ 597,92 M","R$ 257,40 M","R$ 85,30 M","- R$ 23,78 M","R$ 109,07 M","R$ 52,50 M","R$ 0,37",185
8,30/06/2022,"R$ 577,46 M","R$ 252,56 M","R$ 89,47 M","- R$ 21,32 M","R$ 110,79 M","R$ 53,81 M","R$ 0,38",185
9,31/03/2022,"R$ 524,96 M","R$ 238,39 M","R$ 98,12 M","- R$ 20,55 M","R$ 118,67 M","R$ 37,64 M","R$ 0,27",185
10,31/12/2021,"R$ 512,09 M","R$ 234,69 M","R$ 71,55 M","- R$ 18,92 M","R$ 90,47 M","R$ 54,93 M","R$ 0,37",185
11,30/09/2021,"R$ 519,38 M","R$ 223,51 M","R$ 85,39 M","- R$ 19,74 M","R$ 105,13 M","R$ 80,67 M","R$ 0,55",185
12,30/06/2021,"R$ 464,26 M","R$ 190,41 M","R$ 66,53 M","- R$ 16,81 M","R$ 83,34 M","R$ 40,18 M","R$ 0,27",185
13,31/03/2021,"R$ 416,39 M","R$ 178,48 M","R$ 65,27 M","- R$ 16,74 M","R$ 82,01 M","R$ 40,40 M","R$ 0,26",185
