,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 192,07 M","- R$ 118,52 M","- R$ 46,66 M","R$ 26,89 M"
1,31/03/2024,"R$ 210,37 M","- R$ 138,22 M","- R$ 9,26 M","R$ 62,88 M"
2,31/12/2023,"R$ 227,63 M","- R$ 169,35 M","R$ 259,95 M","R$ 318,23 M"
3,30/09/2023,"R$ 193,81 M","- R$ 172,18 M","R$ 246,70 M","R$ 268,33 M"
4,30/06/2023,"R$ 254,92 M","- R$ 196,02 M","R$ 132,03 M","R$ 190,93 M"
5,31/03/2023,"R$ 220,89 M","- R$ 502,54 M","R$ 2,56 M","- R$ 279,10 M"
6,31/12/2022,"R$ 164,93 M","- R$ 494,39 M","- R$ 81,90 M","- R$ 411,36 M"
7,30/09/2022,"R$ 111,07 M","- R$ 490,77 M","- R$ 61,95 M","- R$ 441,65 M"
8,30/06/2022,"R$ 43,73 M","- R$ 462,93 M","- R$ 144,07 M","- R$ 563,27 M"
9,31/03/2022,"R$ 34,37 M","- R$ 120,91 M","- R$ 125,55 M","- R$ 212,09 M"
10,31/12/2021,"R$ 220,00 mil","- R$ 104,07 M","R$ 597,90 M","R$ 494,05 M"
11,30/09/2021,"- R$ 6,86 M","- R$ 72,90 M","R$ 531,66 M","R$ 451,90 M"
12,30/06/2021,"R$ 6,16 M","- R$ 61,72 M","R$ 597,63 M","R$ 542,06 M"
13,31/03/2021,"R$ 25,76 M","- R$ 52,43 M","R$ 436,61 M","R$ 409,94 M"
14,31/12/2020,"R$ 60,37 M","- R$ 609,74 M","R$ 597,50 M","R$ 48,12 M"
15,30/09/2020,"R$ 60,27 M","- R$ 614,33 M","R$ 661,68 M","R$ 107,62 M"
16,30/06/2020,"R$ 75,14 M","- R$ 616,68 M","R$ 654,96 M","R$ 113,42 M"
17,31/03/2020,"R$ 60,00 M","- R$ 627,58 M","R$ 840,18 M","R$ 272,61 M"
18,31/12/2019,"R$ 54,32 M","- R$ 50,37 M","R$ 11,42 M","R$ 15,36 M"
