,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 1,06 B","R$ 526,36 M","R$ 277,20 M","- R$ 128,78 M","R$ 405,98 M","R$ 95,53 M","R$ 0,68"
1,31/03/2024,"R$ 993,77 M","R$ 492,88 M","R$ 242,59 M","- R$ 133,82 M","R$ 376,41 M","R$ 106,98 M","R$ 0,76"
2,31/12/2023,"R$ 938,66 M","R$ 446,16 M","R$ 214,36 M","- R$ 138,44 M","R$ 352,80 M","R$ 67,11 M","R$ 0,48"
3,30/09/2023,"R$ 875,93 M","R$ 397,67 M","R$ 182,00 M","- R$ 138,18 M","R$ 320,18 M","R$ 58,24 M","R$ 0,42"
4,30/06/2023,"R$ 875,09 M","R$ 380,63 M","R$ 166,51 M","- R$ 136,17 M","R$ 302,68 M","R$ 61,93 M","R$ 0,44"
5,31/03/2023,"R$ 877,86 M","R$ 368,75 M","R$ 159,87 M","- R$ 133,04 M","R$ 292,91 M","R$ 28,20 M","R$ 0,20"
6,31/12/2022,"R$ 799,98 M","R$ 323,31 M","R$ 134,42 M","- R$ 117,25 M","R$ 251,67 M","R$ 32,19 M","R$ 0,23"
7,30/09/2022,"R$ 699,68 M","R$ 226,51 M","R$ 78,68 M","- R$ 103,37 M","R$ 182,05 M","- R$ 8,20 M","- R$ 0,06"
8,30/06/2022,"R$ 584,79 M","R$ 191,14 M","R$ 45,44 M","- R$ 89,05 M","R$ 134,49 M","- R$ 9,49 M","- R$ 0,07"
9,31/03/2022,"R$ 466,77 M","R$ 162,44 M","R$ 28,94 M","- R$ 73,86 M","R$ 102,80 M","- R$ 1,63 M","- R$ 0,01"
10,31/12/2021,"R$ 415,70 M","R$ 146,71 M","R$ 9,11 M","- R$ 72,27 M","R$ 81,38 M","- R$ 11,48 M","- R$ 0,08"
11,30/09/2021,"R$ 347,92 M","R$ 132,51 M","- R$ 31,96 M","- R$ 69,46 M","R$ 37,50 M","- R$ 37,77 M","- R$ 0,27"
12,30/06/2021,"R$ 275,76 M","R$ 92,06 M","- R$ 66,47 M","- R$ 69,84 M","R$ 3,37 M","- R$ 56,62 M","- R$ 0,41"
13,31/03/2021,"R$ 220,41 M","R$ 48,99 M","- R$ 103,77 M","- R$ 70,52 M","- R$ 33,25 M","- R$ 89,46 M","- R$ 0,65"
14,31/12/2020,"R$ 268,30 M","R$ 88,85 M","- R$ 63,43 M","- R$ 65,30 M","R$ 1,87 M","- R$ 68,15 M","- R$ 0,71"
15,30/09/2020,"R$ 267,85 M","R$ 115,89 M","- R$ 38,02 M","- R$ 52,57 M","R$ 14,55 M","- R$ 40,03 M","- R$ 45,76"
16,30/06/2020,"R$ 311,93 M","R$ 140,17 M","R$ 9,53 M","- R$ 41,16 M","R$ 50,69 M","- R$ 15,87 M","- R$ 18,14"
17,31/03/2020,"R$ 368,44 M","R$ 176,50 M","R$ 63,12 M","- R$ 26,79 M","R$ 89,91 M","R$ 22,69 M","R$ 25,94"
18,31/12/2019,"R$ 296,26 M","R$ 131,47 M","R$ 44,19 M","- R$ 16,35 M","R$ 60,55 M","R$ 13,87 M","R$ 19,75"
