,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 249,81 M","R$ 106,42 M","R$ 48,68 M","- R$ 30,49 M","R$ 79,17 M","R$ 2,94 M","R$ 0,02"
1,31/03/2024,"R$ 242,10 M","R$ 117,42 M","R$ 43,22 M","- R$ 30,13 M","R$ 73,35 M","R$ 23,44 M","R$ 0,17"
2,31/12/2023,"R$ 337,28 M","R$ 195,61 M","R$ 128,41 M","- R$ 34,05 M","R$ 162,46 M","R$ 65,08 M","R$ 0,46"
3,30/09/2023,"R$ 228,19 M","R$ 106,91 M","R$ 56,90 M","- R$ 34,11 M","R$ 91,00 M","R$ 4,07 M","R$ 0,03"
4,30/06/2023,"R$ 186,20 M","R$ 72,94 M","R$ 14,06 M","- R$ 35,53 M","R$ 49,60 M","R$ 14,39 M","R$ 0,10"
5,31/03/2023,"R$ 187,00 M","R$ 70,70 M","R$ 14,99 M","- R$ 34,75 M","R$ 49,74 M","- R$ 16,43 M","- R$ 0,12"
6,31/12/2022,"R$ 274,54 M","R$ 147,13 M","R$ 96,06 M","- R$ 33,79 M","R$ 129,85 M","R$ 56,21 M","R$ 0,40"
7,30/09/2022,"R$ 227,35 M","R$ 89,87 M","R$ 41,40 M","- R$ 32,10 M","R$ 73,50 M","R$ 7,76 M","R$ 0,06"
8,30/06/2022,"R$ 188,97 M","R$ 61,06 M","R$ 7,43 M","- R$ 32,40 M","R$ 39,83 M","- R$ 19,35 M","- R$ 0,14"
9,31/03/2022,"R$ 109,12 M","R$ 25,25 M","- R$ 10,46 M","- R$ 18,96 M","R$ 8,50 M","- R$ 12,44 M","- R$ 0,09"
10,31/12/2021,"R$ 174,25 M","R$ 50,32 M","R$ 40,31 M","- R$ 19,91 M","R$ 60,22 M","R$ 15,82 M","R$ 0,11"
11,30/09/2021,"R$ 112,46 M","R$ 54,50 M","R$ 8,17 M","- R$ 17,77 M","R$ 25,94 M","R$ 6,47 M","R$ 0,05"
12,30/06/2021,"R$ 70,95 M","R$ 32,36 M","- R$ 9,08 M","- R$ 17,21 M","R$ 8,13 M","- R$ 11,48 M","- R$ 0,08"
13,31/03/2021,"R$ 58,05 M","R$ 9,52 M","- R$ 30,29 M","- R$ 17,38 M","- R$ 12,91 M","- R$ 22,29 M","- R$ 0,16"
14,31/12/2020,"R$ 106,47 M","R$ 36,12 M","- R$ 757,00 mil","- R$ 17,10 M","R$ 16,34 M","- R$ 10,47 M","- R$ 0,11"
15,30/09/2020,"R$ 40,29 M","R$ 14,05 M","- R$ 26,34 M","- R$ 18,15 M","- R$ 8,20 M","- R$ 12,38 M","- R$ 14,15"
16,30/06/2020,"R$ 15,60 M","- R$ 10,70 M","- R$ 46,38 M","- R$ 17,89 M","- R$ 28,49 M","- R$ 44,32 M","- R$ 50,67"
17,31/03/2020,"R$ 105,94 M","R$ 49,38 M","R$ 10,05 M","- R$ 12,16 M","R$ 22,22 M","- R$ 989,00 mil","- R$ 1,13"
18,31/12/2019,NA,NA,NA,NA,NA,NA,NA
