,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"11,25%","11,61%","17,04%","17,59%","20,76%","8,28%","46,73%","17,37%","30,46%","41,49%","0,48","2,38","1,38","2,07"
1,30/06/2024,"9,76%","10,05%","14,78%","15,23%","15,57%","6,44%","46,44%","13,65%","27,78%","39,02%","0,47","2,46","1,46","2,48"
2,31/03/2024,"9,71%","10,03%","14,71%","15,20%","18,70%","7,34%","45,87%","16,85%","28,29%","39,79%","0,44","2,42","1,42","2,37"
3,31/12/2023,"8,90%","9,22%","13,48%","13,97%","17,02%","6,97%","45,30%","16,45%","27,56%","39,38%","0,42","2,45","1,45","2,53"
4,30/09/2023,"8,64%","8,98%","13,10%","13,61%","16,68%","6,80%","44,60%","16,78%","27,84%","39,96%","0,41","2,51","1,51","2,60"
5,30/06/2023,"8,60%","8,91%","13,03%","13,50%","16,20%","6,64%","44,40%","15,48%","27,15%","39,07%","0,43","2,42","1,42","2,66"
6,31/03/2023,"8,83%","9,09%","13,38%","13,77%","12,16%","5,10%","44,66%","11,70%","25,82%","37,56%","0,44","2,55","1,55","2,76"
7,31/12/2022,"8,37%","8,70%","12,68%","13,19%","13,91%","5,71%","44,81%","14,40%","26,68%","38,25%","0,40","2,44","1,44","2,81"
8,30/09/2022,"7,80%","8,11%","11,82%","12,29%","12,14%","4,83%","44,93%","11,31%","24,29%","35,70%","0,43","2,45","1,45","3,04"
9,30/06/2022,"7,73%","7,97%","11,71%","12,07%","11,51%","4,43%","44,86%","10,28%","23,98%","35,68%","0,43","2,44","1,44","3,19"
10,31/03/2022,"7.724,55%","8.009,99%","11.703,87%","12.136,34%","16.264,53%","6.279,73%","45,06%","15,23%","25,01%","37,11%","412,24","2,39","1,39","2,63"
11,31/12/2021,"8,03%","8,36%","12,16%","12,67%","11,53%","4,24%","45,50%","10,06%","24,67%","37,12%","0,42","2,43","1,43","2,83"
12,30/09/2021,"7,79%","8,12%","11,81%","12,30%","12,15%","4,47%","45,57%","11,07%","25,00%","38,01%","0,40","2,52","1,52","3,04"
13,30/06/2021,"7,53%","7,84%","11,40%","11,88%","13,25%","4,88%","45,23%","12,49%","24,99%","38,61%","0,39","2,60","1,60","3,13"
14,31/03/2021,"5,99%","6,24%","9,08%","9,45%","6,21%","2,29%","44,86%","6,38%","21,68%","36,00%","0,36","2,59","1,59","0,00"
15,31/12/2020,NA,NA,NA,NA,NA,NA,"44,86%","6,38%","21,68%","36,00%",NA,"2,72","1,72","3,52"
