,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 5,86 B","R$ 1,99 B","R$ 743,69 M","- R$ 271,79 M","R$ 1,02 B","R$ 192,32 M","R$ 0,36"
1,31/03/2024,"R$ 5,65 B","R$ 1,94 B","R$ 716,07 M","- R$ 264,76 M","R$ 980,83 M","R$ 210,03 M","R$ 0,40"
2,31/12/2023,"R$ 5,49 B","R$ 1,93 B","R$ 758,02 M","- R$ 257,37 M","R$ 1,02 B","R$ 222,62 M","R$ 0,42"
3,30/09/2023,"R$ 5,27 B","R$ 1,89 B","R$ 771,22 M","- R$ 234,89 M","R$ 1,01 B","R$ 219,29 M","R$ 0,42"
4,30/06/2023,"R$ 5,03 B","R$ 1,81 B","R$ 718,37 M","- R$ 215,95 M","R$ 934,31 M","R$ 145,14 M","R$ 0,28"
5,31/03/2023,"R$ 4,57 B","R$ 1,65 B","R$ 606,74 M","- R$ 200,42 M","R$ 807,16 M","R$ 91,44 M","R$ 0,18"
6,31/12/2022,"R$ 4,09 B","R$ 1,45 B","R$ 470,57 M","- R$ 175,15 M","R$ 645,72 M","R$ 46,26 M","R$ 0,09"
7,30/09/2022,"R$ 3,64 B","R$ 1,27 B","R$ 352,78 M","- R$ 167,66 M","R$ 520,44 M","- R$ 9,56 M","- R$ 0,02"
8,30/06/2022,"R$ 3,16 B","R$ 1,08 B","R$ 418,03 M","- R$ 145,25 M","R$ 563,28 M","R$ 104,78 M","R$ 0,21"
9,31/03/2022,"R$ 2,90 B","R$ 945,35 M","R$ 194,39 M","- R$ 134,08 M","R$ 328,48 M","- R$ 67,41 M","- R$ 0,14"
10,31/12/2021,"R$ 2,70 B","R$ 868,79 M","R$ 177,22 M","- R$ 126,97 M","R$ 304,19 M","- R$ 46,90 M","- R$ 0,09"
11,30/09/2021,"R$ 2,51 B","R$ 791,62 M","R$ 37,53 M","- R$ 124,95 M","R$ 162,48 M","- R$ 204,81 M","- R$ 0,41"
12,30/06/2021,"R$ 2,35 B","R$ 740,91 M","- R$ 103,75 M","- R$ 123,72 M","R$ 19,97 M","- R$ 335,91 M","- R$ 0,83"
13,31/03/2021,"R$ 2,20 B","R$ 703,20 M","R$ 69,41 M","- R$ 111,47 M","R$ 180,88 M","- R$ 140,35 M","- R$ 34,65"
14,31/12/2020,"R$ 2,04 B","R$ 635,68 M","R$ 19,62 M","- R$ 106,81 M","R$ 126,43 M","- R$ 159,62 M","- R$ 39,41"
