,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 12,11 B","R$ 3,81 B","R$ 7,23",527.481.598,0,0,527.481.598,19.076.007,0,0,19.076.007,508.405.591,0,508.405.591
1,31/03/2024,"R$ 9,77 B","R$ 2,30 B","R$ 4,36",527.481.598,0,0,527.481.598,19.188.072,0,0,19.188.072,508.293.526,0,508.293.526
2,31/12/2023,"R$ 9,18 B","R$ 2,30 B","R$ 4,36",527.481.598,0,0,527.481.598,19.196.692,0,0,19.196.692,508.284.906,0,508.284.906
3,30/09/2023,"R$ 8,61 B","R$ 2,21 B","R$ 4,20",527.481.598,0,0,527.481.598,19.571.453,0,0,19.571.453,507.910.145,0,507.910.145
4,30/06/2023,"R$ 8,56 B","R$ 2,23 B","R$ 4,23",527.481.598,0,0,527.481.598,19.568.369,0,0,19.568.369,507.913.229,0,507.913.229
5,31/03/2023,"R$ 8,27 B","R$ 2,02 B","R$ 4,09",494.939.864,0,0,494.939.864,0,0,0,0,494.939.864,0,494.939.864
6,31/12/2022,"R$ 8,22 B","R$ 2,12 B","R$ 4,28",494.939.864,0,0,494.939.864,16.728.889,0,0,16.728.889,478.210.975,0,478.210.975
7,30/09/2022,"R$ 7,27 B","R$ 2,01 B","R$ 4,04",498.185.317,0,0,498.185.317,19.071.576,0,0,19.071.576,479.113.741,0,479.113.741
8,30/06/2022,"R$ 6,41 B","R$ 1,80 B","R$ 3,64",495.357.723,0,0,495.357.723,0,0,0,0,495.357.723,0,495.357.723
9,31/03/2022,"R$ 6,28 B","R$ 1,83 B","R$ 3,69",495.357.723,0,0,495.357.723,20.573.688,0,0,20.573.688,474.784.035,0,474.784.035
10,31/12/2021,"R$ 6,03 B","R$ 1,85 B","R$ 3,74",495.357.723,0,0,495.357.723,20.573.688,0,0,20.573.688,474.784.035,0,474.784.035
11,30/09/2021,"R$ 4,97 B","R$ 1,73 B","R$ 3,50",495.357.723,0,0,495.357.723,28.371.574,0,0,28.371.574,466.986.149,0,466.986.149
12,30/06/2021,"R$ 3,11 B","- R$ 52,72 M","- R$ 0,13",405.058.200,0,0,405.058.200,0,0,0,0,405.058.200,0,405.058.200
13,31/03/2021,"R$ 3,32 B","R$ 406,25 M","R$ 100,29",4.050.582,0,0,4.050.582,0,0,0,0,4.050.582,0,4.050.582
14,31/12/2020,"R$ 3,36 B","R$ 399,84 M","R$ 98,71",4.050.582,0,0,4.050.582,0,0,0,0,4.050.582,0,4.050.582
