,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 11,07 M","- R$ 6,97 M","R$ 3,80 M","R$ 7,90 M"
1,31/03/2024,"R$ 11,62 M","- R$ 8,42 M","- R$ 6,85 M","- R$ 3,65 M"
2,31/12/2023,"- R$ 824,00 mil","- R$ 8,27 M","R$ 8,75 M","- R$ 342,00 mil"
3,30/09/2023,"R$ 18,22 M","- R$ 7,73 M","- R$ 5,01 M","R$ 5,48 M"
4,30/06/2023,"R$ 15,39 M","- R$ 6,19 M","- R$ 10,25 M","- R$ 1,04 M"
5,31/03/2023,"R$ 4,73 M","- R$ 6,61 M","- R$ 1,90 M","- R$ 3,78 M"
6,31/12/2022,"R$ 12,50 M","- R$ 7,46 M","- R$ 3,87 M","R$ 1,17 M"
7,30/09/2022,"R$ 10,25 M","- R$ 4,39 M","- R$ 4,80 M","R$ 1,05 M"
8,30/06/2022,"R$ 14,60 M","- R$ 2,31 M","- R$ 11,53 M","R$ 757,00 mil"
9,31/03/2022,"- R$ 3,71 M","- R$ 2,22 M","- R$ 457,00 mil","- R$ 6,39 M"
10,31/12/2021,"R$ 20,84 M","- R$ 2,11 M","- R$ 13,20 M","R$ 5,53 M"
11,30/09/2021,"- R$ 3,15 M","- R$ 4,07 M","R$ 4,39 M","- R$ 2,83 M"
12,30/06/2021,"R$ 19,82 M","- R$ 2,22 M","- R$ 14,24 M","R$ 3,35 M"
13,31/03/2021,"- R$ 2,86 M","- R$ 2,62 M","R$ 236,00 mil","- R$ 5,24 M"
14,31/12/2020,"- R$ 5,42 M","- R$ 3,80 M","R$ 12,01 M","R$ 2,79 M"
15,30/09/2020,"- R$ 9,08 M","- R$ 400,00 mil","R$ 12,77 M","R$ 3,28 M"
16,30/06/2020,"R$ 11,11 M","- R$ 486,00 mil","- R$ 13,03 M","- R$ 2,41 M"
17,31/03/2020,"R$ 6,70 M","- R$ 1,53 M","- R$ 12,07 M","- R$ 6,90 M"
18,31/12/2019,"R$ 2,31 M","- R$ 1,93 M","R$ 8,46 M","R$ 8,85 M"
19,30/09/2019,"R$ 8,15 M","- R$ 1,69 M","- R$ 6,02 M","R$ 435,00 mil"
20,30/06/2019,"R$ 6,98 M","- R$ 1,99 M","- R$ 3,46 M","R$ 1,53 M"
21,31/03/2019,"R$ 457,00 mil","- R$ 911,00 mil","- R$ 3,78 M","- R$ 4,23 M"
22,31/12/2018,"R$ 5,53 M","- R$ 567,00 mil","- R$ 915,00 mil","R$ 4,05 M"
23,30/09/2018,"- R$ 2,20 M","- R$ 942,00 mil","R$ 3,97 M","R$ 832,00 mil"
24,30/06/2018,"R$ 701,00 mil","- R$ 3,39 M","R$ 2,98 M","R$ 290,00 mil"
25,31/03/2018,"- R$ 1,25 M","- R$ 496,00 mil","- R$ 1,48 M","- R$ 3,23 M"
26,31/12/2017,"R$ 2,45 M","- R$ 807,00 mil","R$ 3,00 mil","R$ 1,64 M"
27,30/09/2017,"- R$ 388,00 mil","- R$ 3,00 M","R$ 2,60 M","- R$ 787,00 mil"
28,30/06/2017,"R$ 3,30 M","- R$ 3,21 M","R$ 975,00 mil","R$ 1,07 M"
29,31/03/2017,"R$ 5,33 M","- R$ 2,67 M","- R$ 5,62 M","- R$ 2,96 M"
30,31/12/2016,"R$ 8,98 M","- R$ 2,94 M","- R$ 2,62 M","R$ 3,43 M"
