,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,SANSUY,SANSUY S.A. INDUSTRIA DE PLASTICOS,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,INDÚSTRIA E COMÉRCIO DE ARTEFATOS PLÁSTICOS,"R$ 49,34 mil",Materiais Básicos,Materiais Diversos,Materiais Diversos,-
