,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 702,28 M","- R$ 328,44 M","- R$ 446,92 M","- R$ 73,08 M"
1,31/03/2024,"R$ 536,94 M","- R$ 200,96 M","- R$ 280,33 M","R$ 55,65 M"
2,31/12/2023,"R$ 505,63 M","- R$ 143,06 M","- R$ 263,43 M","R$ 99,14 M"
3,30/09/2023,"R$ 520,66 M","- R$ 21,90 M","- R$ 517,09 M","- R$ 18,34 M"
4,30/06/2023,"R$ 535,24 M","- R$ 76,84 M","- R$ 375,45 M","R$ 82,96 M"
5,31/03/2023,"R$ 626,28 M","- R$ 105,17 M","- R$ 394,87 M","R$ 126,25 M"
6,31/12/2022,"R$ 567,99 M","- R$ 93,06 M","- R$ 353,96 M","R$ 120,97 M"
7,30/09/2022,"R$ 554,84 M","- R$ 91,98 M","- R$ 153,75 M","R$ 309,11 M"
8,30/06/2022,"R$ 511,85 M","- R$ 75,71 M","- R$ 256,79 M","R$ 179,35 M"
9,31/03/2022,"R$ 448,83 M","- R$ 77,70 M","- R$ 240,56 M","R$ 130,57 M"
10,31/12/2021,"R$ 416,10 M","- R$ 98,36 M","- R$ 202,78 M","R$ 114,96 M"
11,30/09/2021,"R$ 361,83 M","- R$ 54,48 M","- R$ 307,37 M","- R$ 18,00 mil"
12,30/06/2021,"R$ 331,70 M","- R$ 50,59 M","- R$ 253,30 M","R$ 27,82 M"
13,31/03/2021,"R$ 250,93 M","- R$ 86,14 M","- R$ 116,71 M","R$ 48,07 M"
14,31/12/2020,"R$ 240,52 M","- R$ 89,40 M","- R$ 105,10 M","R$ 46,02 M"
15,30/09/2020,"R$ 238,89 M","- R$ 726,67 M","R$ 524,12 M","R$ 36,35 M"
16,30/06/2020,"R$ 233,98 M","- R$ 761,16 M","R$ 537,25 M","R$ 10,07 M"
17,31/03/2020,"R$ 286,57 M","- R$ 777,51 M","R$ 507,95 M","R$ 17,00 M"
18,31/12/2019,"R$ 299,24 M","- R$ 769,50 M","R$ 508,55 M","R$ 38,29 M"
19,30/09/2019,"R$ 237,69 M","- R$ 127,48 M","- R$ 81,62 M","R$ 28,59 M"
20,30/06/2019,"R$ 203,92 M","- R$ 105,26 M","- R$ 94,32 M","R$ 4,34 M"
21,31/03/2019,"R$ 127,36 M","- R$ 38,97 M","- R$ 104,20 M","- R$ 15,80 M"
22,31/12/2018,"R$ 99,65 M","- R$ 50,75 M","- R$ 83,43 M","- R$ 34,52 M"
23,30/09/2018,"R$ 139,32 M","- R$ 71,12 M","- R$ 117,67 M","- R$ 49,46 M"
24,30/06/2018,"R$ 186,90 M","- R$ 52,34 M","- R$ 120,96 M","R$ 13,60 M"
25,31/03/2018,"R$ 259,47 M","- R$ 76,27 M","- R$ 171,76 M","R$ 11,44 M"
26,31/12/2017,"R$ 237,68 M","- R$ 82,13 M","- R$ 165,37 M","- R$ 9,82 M"
27,30/09/2017,"R$ 232,05 M","- R$ 68,11 M","- R$ 154,14 M","R$ 9,79 M"
28,30/06/2017,"R$ 175,14 M","- R$ 73,02 M","- R$ 104,11 M","- R$ 1,99 M"
29,31/03/2017,"R$ 138,63 M","- R$ 51,31 M","- R$ 97,50 M","- R$ 10,17 M"
30,31/12/2016,"R$ 184,98 M","- R$ 39,79 M","- R$ 109,41 M","R$ 35,77 M"
31,30/09/2016,"R$ 186,67 M","- R$ 56,88 M","- R$ 86,35 M","R$ 43,44 M"
32,30/06/2016,"R$ 181,18 M","- R$ 81,25 M","- R$ 88,59 M","R$ 11,34 M"
33,31/03/2016,"R$ 154,71 M","- R$ 115,85 M","- R$ 50,36 M","- R$ 11,51 M"
34,31/12/2015,"R$ 129,72 M","- R$ 151,74 M","R$ 32,26 M","R$ 10,24 M"
35,30/09/2015,"R$ 118,23 M","- R$ 162,40 M","R$ 27,90 M","- R$ 16,26 M"
36,30/06/2015,"R$ 123,13 M","- R$ 156,25 M","- R$ 26,27 M","- R$ 59,38 M"
37,31/03/2015,"R$ 99,15 M","- R$ 141,97 M","R$ 26,59 M","- R$ 16,23 M"
38,31/12/2014,"R$ 77,71 M","- R$ 112,30 M","- R$ 32,52 M","- R$ 67,11 M"
39,30/09/2014,"R$ 39,56 M","- R$ 89,41 M","R$ 16,33 M","- R$ 33,52 M"
40,30/06/2014,"R$ 25,68 M","- R$ 88,41 M","R$ 49,71 M","- R$ 13,02 M"
41,31/03/2014,"R$ 45,26 M","- R$ 85,97 M","R$ 5,70 M","- R$ 35,02 M"
42,31/12/2013,"R$ 48,29 M","- R$ 110,16 M","R$ 34,63 M","- R$ 27,23 M"
43,30/09/2013,"R$ 70,36 M","- R$ 138,38 M","R$ 71,12 M","R$ 3,09 M"
44,30/06/2013,"R$ 78,14 M","- R$ 190,24 M","R$ 155,98 M","R$ 43,88 M"
45,31/03/2013,"R$ 41,58 M","- R$ 227,39 M","R$ 212,04 M","R$ 26,23 M"
46,31/12/2012,"R$ 37,65 M","- R$ 256,92 M","R$ 265,17 M","R$ 45,91 M"
47,30/09/2012,"- R$ 11,09 M","- R$ 276,28 M","R$ 301,00 M","R$ 13,63 M"
48,30/06/2012,"- R$ 300,00 mil","- R$ 276,88 M","R$ 273,56 M","- R$ 3,62 M"
49,31/03/2012,"R$ 18,21 M","- R$ 292,43 M","R$ 237,07 M","- R$ 37,16 M"
50,31/12/2011,"R$ 16,23 M","- R$ 293,66 M","R$ 276,27 M","- R$ 1,16 M"
51,30/09/2011,"R$ 53,68 M","- R$ 303,00 M","R$ 267,28 M","R$ 17,96 M"
52,30/06/2011,"R$ 29,32 M","- R$ 288,67 M","R$ 217,01 M","- R$ 42,34 M"
53,31/03/2011,"R$ 32,56 M","- R$ 265,94 M","R$ 249,52 M","R$ 16,13 M"
