,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 204,00 M","- R$ 77,00 M","- R$ 137,00 M","- R$ 10,00 M",67
1,31/03/2024,"- R$ 119,00 M","- R$ 48,00 M","- R$ 538,00 M","- R$ 705,00 M",67
2,31/12/2023,"R$ 964,00 M","- R$ 91,00 M","R$ 58,00 M","R$ 931,00 M",67
3,30/09/2023,"R$ 1,02 B","- R$ 63,00 M","- R$ 187,00 M","R$ 768,00 M",67
4,30/06/2023,"R$ 904,00 M","- R$ 100,00 M","- R$ 980,00 M","- R$ 176,00 M",67
5,31/03/2023,"R$ 1,14 B","- R$ 251,00 M","- R$ 1,86 B","- R$ 969,00 M",67
6,31/12/2022,"R$ 962,00 M","- R$ 170,00 M","- R$ 5,00 M","R$ 787,00 M",67
7,30/09/2022,"R$ 328,00 M","- R$ 167,00 M","- R$ 162,00 M","- R$ 1.000,00 mil",67
8,30/06/2022,"R$ 1,28 B","- R$ 138,00 M","- R$ 1,20 B","- R$ 53,00 M",67
9,31/03/2022,"R$ 508,00 M","- R$ 453,00 M","- R$ 550,00 M","- R$ 495,00 M",67
10,31/12/2021,"R$ 1,61 B","- R$ 317,00 M","- R$ 1,08 B","R$ 206,00 M",67
11,30/09/2021,"- R$ 556,00 M","- R$ 273,00 M","R$ 63,00 M","- R$ 766,00 M",67
12,30/06/2021,"R$ 1,17 B","- R$ 184,00 M","- R$ 27,00 M","R$ 954,00 M",67
13,31/03/2021,"- R$ 1,10 B","- R$ 184,00 M","- R$ 315,00 M","- R$ 1,60 B",67
14,31/12/2020,"R$ 400,00 M","- R$ 155,00 M","R$ 617,00 M","R$ 862,00 M",67
15,30/09/2020,"- R$ 1,99 B","- R$ 104,00 M","- R$ 526,00 M","- R$ 2,62 B",67
16,30/06/2020,"- R$ 3,97 B","- R$ 102,00 M","R$ 6,69 B","R$ 2,61 B",67
17,31/03/2020,"R$ 1,34 B","- R$ 83,00 M","- R$ 494,00 M","R$ 765,00 M",67
18,31/12/2019,"R$ 114,00 M","- R$ 107,00 M","- R$ 48,00 M","- R$ 41,00 M",67
19,30/09/2019,"R$ 229,00 M","- R$ 112,00 M","R$ 1,05 B","R$ 1,17 B",67
20,30/06/2019,"- R$ 597,00 M","- R$ 110,00 M","- R$ 351,00 M","- R$ 1,06 B",67
21,31/03/2019,"- R$ 1,94 B","- R$ 167,00 M","- R$ 306,00 M","- R$ 2,42 B",67
22,31/12/2018,"R$ 2,92 B","- R$ 210,00 M","R$ 576,00 M","R$ 3,28 B",67
23,30/09/2018,"- R$ 271,00 M","- R$ 138,00 M","- R$ 107,00 M","- R$ 516,00 M",67
