,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,CASAS BAHIA,GRUPO CASAS BAHIA S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,,"R$ 11,12 M",Consumo Cíclico,Comércio,Eletrodomésticos,"GPTW, IBRA, ICO2, ICON, IGC, IGCT, IGNM, ISE, ITAG, SMLL"
