,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 147,94 M","- R$ 8,68 M","- R$ 15,58 M","R$ 123,68 M"
1,31/03/2024,"R$ 68,73 M","- R$ 5,23 M","- R$ 48,56 M","R$ 14,94 M"
2,31/12/2023,"R$ 169,19 M","- R$ 3,82 M","- R$ 88,08 M","R$ 77,30 M"
3,30/09/2023,"R$ 51,16 M","- R$ 3,11 M","- R$ 94,82 M","- R$ 46,77 M"
4,30/06/2023,"R$ 5,86 M","- R$ 4,62 M","- R$ 103,70 M","- R$ 102,45 M"
5,31/03/2023,"- R$ 145,96 M","- R$ 4,30 M","R$ 145,42 M","- R$ 4,84 M"
6,31/12/2022,"- R$ 97,92 M","- R$ 8,41 M","R$ 146,70 M","R$ 40,37 M"
7,30/09/2022,"- R$ 177,34 M","- R$ 8,41 M","R$ 256,11 M","R$ 70,37 M"
8,30/06/2022,"- R$ 204,57 M","- R$ 7,74 M","R$ 207,58 M","- R$ 4,73 M"
9,31/03/2022,"- R$ 45,64 M","- R$ 7,88 M","R$ 104,89 M","R$ 51,37 M"
10,31/12/2021,"- R$ 45,94 M","- R$ 6,16 M","R$ 135,62 M","R$ 83,53 M"
11,30/09/2021,"R$ 192,67 M","- R$ 21,88 M","R$ 45,61 M","R$ 216,40 M"
12,30/06/2021,"R$ 206,22 M","- R$ 26,39 M","R$ 77,03 M","R$ 256,86 M"
13,31/03/2021,"R$ 118,70 M","- R$ 26,72 M","R$ 100,46 M","R$ 192,45 M"
14,31/12/2020,"R$ 70,34 M","- R$ 25,50 M","R$ 99,02 M","R$ 143,86 M"
15,30/09/2020,"- R$ 25,32 M","- R$ 14,27 M","R$ 39,99 M","R$ 398,00 mil"
16,30/06/2020,"R$ 1,19 M","- R$ 14,16 M","R$ 34,40 M","R$ 21,43 M"
17,31/03/2020,"- R$ 83,63 M","- R$ 14,45 M","R$ 13,66 M","- R$ 84,42 M"
18,31/12/2019,"- R$ 63,50 M","- R$ 16,66 M","R$ 3,29 M","- R$ 76,86 M"
19,30/09/2019,"- R$ 139,89 M","- R$ 14,29 M","R$ 132,13 M","- R$ 22,05 M"
20,30/06/2019,"- R$ 188,22 M","- R$ 10,72 M","R$ 84,61 M","- R$ 114,33 M"
21,31/03/2019,"- R$ 51,22 M","- R$ 12,93 M","R$ 116,08 M","R$ 51,93 M"
22,31/12/2018,"- R$ 38,65 M","- R$ 12,17 M","R$ 75,35 M","R$ 24,54 M"
23,30/09/2018,"R$ 26,11 M","- R$ 12,68 M","R$ 49,91 M","R$ 63,34 M"
24,30/06/2018,"R$ 53,94 M","- R$ 13,09 M","R$ 8,20 M","R$ 49,05 M"
