,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"5,23%","5,95%","7,92%","9,02%","5,48%","1,40%","23,04%","1,42%","7,04%","7,70%","0,99","3,75","2,75","6,93"
1,31/03/2024,"4,14%","4,69%","6,27%","7,11%","3,06%","0,72%","21,59%","0,82%","6,07%","6,76%","0,88","3,83","2,83","8,70"
2,31/12/2023,"4,02%","4,56%","6,09%","6,91%","2,85%","0,67%","21,58%","0,76%","5,98%","6,69%","0,88","4,11","3,11","8,78"
3,30/09/2023,"3,14%","3,56%","4,75%","5,39%","1,19%","0,27%","19,84%","0,32%","4,76%","5,47%","0,85","4,12","3,12","10,64"
4,30/06/2023,"3,35%","3,82%","5,08%","5,79%","2,54%","0,61%","19,66%","0,65%","4,75%","5,46%","0,94","3,93","2,93","9,64"
5,31/03/2023,"4,32%","5,03%","6,55%","7,63%","5,18%","1,28%","20,61%","1,26%","5,20%","5,89%","1,02","4,24","3,24","9,33"
6,31/12/2022,"4,35%","5,07%","6,60%","7,68%","5,62%","1,39%","21,36%","1,35%","5,74%","6,45%","1,03","4,27","3,27","8,68"
7,30/09/2022,"4,17%","4,87%","6,32%","7,38%","5,87%","1,47%","21,51%","1,48%","5,41%","6,17%","0,99","4,38","3,38","9,70"
8,30/06/2022,"4,07%","4,76%","6,17%","7,21%","7,05%","1,82%","21,75%","1,78%","5,32%","6,11%","1,02","4,13","3,13","9,57"
9,31/03/2022,"3,67%","4,32%","5,57%","6,55%","5,77%","1,53%","20,75%","1,47%","4,81%","5,64%","1,04","4,04","3,04","8,46"
10,31/12/2021,"3,07%","3,63%","4,64%","5,50%","5,89%","1,51%","19,84%","1,54%","4,18%","5,03%","0,99","4,04","3,04","11,41"
11,30/09/2021,"2,11%","2,53%","3,20%","3,84%","3,06%","0,79%","19,41%","0,88%","3,11%","4,01%","0,89","4,00","3,00","13,90"
12,30/06/2021,"3,44%","4,09%","5,21%","6,19%","4,76%","1,28%","22,91%","1,40%","5,22%","6,18%","0,91","3,88","2,88","9,48"
13,31/03/2021,"4,62%","5,53%","7,00%","8,38%","6,50%","1,80%","25,55%","1,98%","7,11%","8,12%","0,91","3,78","2,78","7,40"
14,31/12/2020,"4,61%","5,52%","6,99%","8,36%","6,38%","1,77%","27,37%","2,03%","7,51%","8,58%","0,87","3,90","2,90","7,45"
15,30/09/2020,"5,70%","6,80%","8,64%","10,31%","9,69%","2,57%","30,82%","3,24%","10,08%","11,19%","0,79","3,89","2,89","5,93"
16,30/06/2020,"3,54%","4,23%","5,36%","6,41%","5,51%","1,49%","28,84%","2,10%","7,02%","8,27%","0,71","3,72","2,72","9,02"
17,31/03/2020,"2,37%","2,84%","3,59%","4,30%","2,77%","0,72%","27,77%","1,09%","4,71%","6,00%","0,66","3,61","2,61","12,02"
18,31/12/2019,"1,17%","1,40%","1,78%","2,12%","2,19%","0,59%","27,48%","0,88%","2,40%","3,67%","0,67","3,61","2,61","20,23"
19,30/09/2019,"0,21%","0,25%","0,32%","0,38%","0,50%","0,14%","26,08%","0,21%","0,42%","1,70%","0,69","3,77","2,77","46,34"
20,30/06/2019,"1,13%","1,33%","1,72%","2,02%","2,73%","0,75%","28,00%","1,09%","2,20%","3,47%","0,69","3,71","2,71","21,93"
21,31/03/2019,"2,74%","3,50%","4,16%","5,31%","5,10%","1,46%","29,97%","2,09%","3,80%","5,11%","0,70","3,85","2,85","14,85"
22,31/12/2018,"3,88%","4,92%","5,88%","7,46%","5,12%","1,41%","29,92%","2,18%","5,72%","7,08%","0,65","3,71","2,71","11,36"
23,30/09/2018,"5,56%","6,90%","8,42%","10,45%","7,57%","2,15%","32,26%","3,25%","8,36%","9,73%","0,66","3,52","2,52","7,76"
24,30/06/2018,"4,22%","5,24%","6,39%","7,94%","5,41%","1,48%","30,75%","2,42%","6,71%","8,12%","0,61","3,61","2,61","9,92"
25,31/03/2018,"4,00%","4,94%","6,06%","7,48%","4,25%","1,19%","29,94%","1,85%","6,37%","7,75%","0,65","3,49","2,49","4,30"
26,31/12/2017,"3,77%","4,63%","5,71%","7,01%","4,19%","1,15%","29,13%","1,79%","6,21%","7,55%","0,64","3,63","2,63","4,67"
27,30/09/2017,"3,47%","4,22%","5,25%","6,39%","2,17%","0,63%","29,25%","0,93%","5,79%","7,07%","0,67","3,53","2,53","5,25"
28,30/06/2017,"4,45%","5,50%","6,74%","8,33%","3,28%","0,97%","29,85%","1,33%","6,85%","8,06%","0,73","3,66","2,66","4,53"
29,31/03/2017,"6,12%","7,56%","9,27%","11,45%","6,81%","1,95%","31,92%","2,58%","8,74%","9,92%","0,76","3,56","2,56","3,86"
30,31/12/2016,"6,64%","8,15%","10,07%","12,34%","7,05%","1,96%","33,27%","2,62%","9,69%","10,84%","0,75","3,64","2,64","3,85"
31,30/09/2016,"7,40%","9,08%","11,22%","13,76%","10,89%","3,13%","34,44%","4,00%","10,88%","12,05%","0,78","3,46","2,46","3,72"
32,30/06/2016,"8,94%","11,15%","13,55%","16,89%","13,25%","3,96%","36,75%","4,88%","12,56%","13,74%","0,81","3,38","2,38","3,07"
33,31/03/2016,"5,93%","7,41%","8,99%","11,23%","5,94%","1,73%","33,06%","2,31%","8,55%","9,76%","0,75","3,49","2,49","4,23"
34,31/12/2015,"5,58%","6,95%","8,46%","10,53%","5,80%","1,73%","32,88%","2,29%","8,28%","9,50%","0,76","3,60","2,60","4,83"
35,30/09/2015,"5,16%","6,74%","7,82%","10,21%","4,68%","1,23%","31,96%","1,68%","7,89%","9,10%","0,73","3,47","2,47","5,18"
36,30/06/2015,"4,34%","5,75%","6,58%","8,71%","2,89%","0,77%","30,20%","1,02%","6,44%","7,63%","0,76","3,34","2,34","5,29"
37,31/03/2015,"5,44%","7,25%","8,25%","10,99%","6,57%","1,73%","31,39%","2,27%","7,81%","8,95%","0,76","3,43","2,43","4,32"
38,31/12/2014,"5,08%","6,81%","7,70%","10,31%","5,70%","1,53%","30,75%","2,00%","7,23%","8,32%","0,77","3,36","2,36","4,85"
39,30/09/2014,"5,14%","6,97%","7,79%","10,56%","4,76%","1,26%","30,26%","1,69%","7,18%","8,24%","0,75","3,81","2,81","5,16"
40,30/06/2014,"5,14%","7,10%","7,79%","10,75%","4,66%","1,34%","30,11%","1,80%","6,97%","7,96%","0,74","3,77","2,77","5,04"
41,31/03/2014,"5,18%","7,07%","7,85%","10,72%","4,69%","1,49%","30,28%","1,79%","7,10%","8,07%","0,83","3,81","2,81","4,71"
42,31/12/2013,"5,15%","7,04%","7,80%","10,66%","5,04%","1,59%","30,07%","1,94%","7,06%","8,00%","0,82","3,72","2,72","4,56"
43,30/09/2013,"5,29%","7,21%","8,01%","10,92%","4,77%","1,57%","29,96%","1,86%","7,14%","8,08%","0,85","3,77","2,77","4,08"
44,30/06/2013,"6,17%","8,64%","9,35%","13,09%","6,45%","2,18%","30,94%","2,45%","7,90%","8,89%","0,89","3,49","2,49","3,02"
45,31/03/2013,"6,18%","8,70%","9,37%","13,18%","8,81%","2,96%","30,38%","3,38%","8,16%","9,16%","0,88","3,14","2,14","3,27"
46,31/12/2012,"6,41%","8,97%","9,71%","13,59%","9,42%","3,26%","30,63%","3,61%","8,62%","9,65%","0,90","3,18","2,18","3,03"
47,30/09/2012,"6,78%","9,60%","10,27%","14,55%","10,96%","3,70%","32,07%","4,41%","9,58%","10,70%","0,84","3,04","2,04","2,82"
48,30/06/2012,"6,75%","9,78%","10,22%","14,83%","9,45%","3,22%","32,23%","3,96%","9,63%","10,90%","0,81","2,95","1,95","2,43"
49,31/03/2012,"4,84%","6,62%","7,34%","10,02%","6,79%","2,30%","31,64%","2,96%","8,44%","9,82%","0,78","2,98","1,98","2,86"
