,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 3,88 M","R$ 8,00 M","- R$ 6,08 M","- R$ 1,96 M",377
1,31/03/2024,"R$ 33,29 M","- R$ 21,15 M","- R$ 11,47 M","R$ 671,00 mil",377
2,31/12/2023,"R$ 23,74 M","- R$ 1,52 M","- R$ 6,75 M","R$ 15,47 M",377
3,30/09/2023,"- R$ 649,00 mil","R$ 7,66 M","- R$ 6,75 M","R$ 264,00 mil",377
4,30/06/2023,"- R$ 25,52 M","R$ 31,80 M","- R$ 6,75 M","- R$ 463,00 mil",377
5,31/03/2023,"- R$ 74,08 M","R$ 58,51 M","- R$ 1,37 M","- R$ 16,94 M",377
6,31/12/2022,"- R$ 46,15 M","R$ 43,85 M","- R$ 517,00 mil","- R$ 2,81 M",377
7,30/09/2022,"R$ 10,28 M","- R$ 11,71 M","- R$ 517,00 mil","- R$ 1,95 M",377
8,30/06/2022,"R$ 27,46 M","- R$ 27,96 M","- R$ 844,00 mil","- R$ 1,34 M",377
9,31/03/2022,"R$ 79,36 M","- R$ 66,90 M","- R$ 837,00 mil","R$ 11,63 M",377
10,31/12/2021,"R$ 39,03 M","- R$ 55,35 M","- R$ 1,16 M","- R$ 17,48 M",377
11,30/09/2021,"- R$ 13,31 M","- R$ 1,59 M","- R$ 1,16 M","- R$ 16,06 M",377
12,30/06/2021,"- R$ 32,97 M","R$ 24,56 M","- R$ 835,00 mil","- R$ 9,24 M",377
13,31/03/2021,"- R$ 30,16 M","R$ 12,72 M","- R$ 834,00 mil","- R$ 18,27 M",377
14,31/12/2020,"- R$ 2,72 M","R$ 11,13 M","- R$ 833,00 mil","R$ 7,57 M",377
15,30/09/2020,"- R$ 1,72 M","R$ 1,73 M","- R$ 833,00 mil","- R$ 824,00 mil",377
16,30/06/2020,"R$ 55,49 M","- R$ 58,09 M","- R$ 833,00 mil","- R$ 3,44 M",377
