,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 38,56 B","R$ 18,60 B","R$ 28,24",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
1,31/03/2024,"R$ 37,96 B","R$ 18,02 B","R$ 27,34",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
2,31/12/2023,"R$ 35,91 B","R$ 17,38 B","R$ 26,38",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
3,30/09/2023,"R$ 35,16 B","R$ 17,98 B","R$ 27,28",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
4,30/06/2023,"R$ 34,16 B","R$ 17,51 B","R$ 26,57",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
5,31/03/2023,"R$ 33,75 B","R$ 16,92 B","R$ 25,68",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
6,31/12/2022,"R$ 32,24 B","R$ 16,18 B","R$ 24,55",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
7,30/09/2022,"R$ 32,10 B","R$ 16,07 B","R$ 24,40",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
8,30/06/2022,"R$ 31,19 B","R$ 15,60 B","R$ 23,68",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
9,31/03/2022,"R$ 30,01 B","R$ 14,90 B","R$ 22,61",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
10,31/12/2021,"R$ 28,98 B","R$ 14,40 B","R$ 21,85",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
11,30/09/2021,"R$ 28,19 B","R$ 14,54 B","R$ 22,07",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
12,30/06/2021,"R$ 27,87 B","R$ 14,13 B","R$ 21,45",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
13,31/03/2021,"R$ 26,51 B","R$ 13,31 B","R$ 20,20",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
14,31/12/2020,"R$ 24,59 B","R$ 13,75 B","R$ 20,88",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
15,30/09/2020,"R$ 22,15 B","R$ 13,33 B","R$ 20,23",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
16,30/06/2020,"R$ 22,43 B","R$ 12,95 B","R$ 19,65",257.937.732,400.945.572,400.945.572,658.883.304,0,0,0,0,257.937.732,400.945.572,658.883.304
