,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"-7,21%","-8,28%","-10,93%","-12,54%","-12,55%","-10,57%","33,66%","-378,38%","-377,97%","-368,15%","0,03","1,36","0,36","-0,88"
1,31/03/2024,"-8,00%","-9,21%","-12,11%","-13,96%","-13,46%","-11,37%","31,58%","-431,30%","-446,37%","-434,93%","0,03","1,35","0,35","-0,75"
2,31/12/2023,"-9,02%","-9,61%","-13,67%","-14,56%","-13,65%","-11,61%","24,93%","-490,09%","-521,02%","-510,69%","0,02","1,17","0,17","0,04"
3,30/09/2023,"-8,22%","-8,71%","-12,45%","-13,20%","-12,27%","-10,45%","30,82%","-419,10%","-446,71%","-439,22%","0,02","1,19","0,19","0,06"
4,30/06/2023,"-6,36%","-6,72%","-9,63%","-10,18%","-9,25%","-7,89%","11,39%","-344,79%","-379,53%","-373,34%","0,02","1,19","0,19","0,00"
5,31/03/2023,"-5,65%","-5,98%","-8,55%","-9,06%","-7,22%","-6,16%","16,11%","-174,63%","-216,30%","-214,80%","0,04","1,18","0,18","0,02"
6,31/12/2022,"-5,80%","-6,14%","-8,79%","-9,30%","-7,49%","-6,44%","13,26%","-183,95%","-224,94%","-223,60%","0,04","1,18","0,18","0,04"
7,30/09/2022,"-6,13%","-6,41%","-9,29%","-9,71%","-7,88%","-7,04%","9,95%","-117,85%","-143,26%","-142,53%","0,06","1,17","0,17","0,09"
8,30/06/2022,"-4,73%","-4,94%","-7,16%","-7,48%","-6,01%","-5,36%","34,74%","-103,86%","-128,23%","-127,42%","0,05","1,17","0,17","-0,01"
9,31/03/2022,"-4,92%","-5,14%","-7,45%","-7,78%","-7,12%","-6,31%","11,46%","-162,60%","-177,49%","-176,60%","0,04","1,17","0,17","0,16"
10,31/12/2021,"-4,49%","-4,69%","-6,80%","-7,10%","-6,51%","-5,77%","17,94%","-142,37%","-155,14%","-154,47%","0,04","1,16","0,16","0,20"
11,30/09/2021,"-8,76%","-9,29%","-13,28%","-14,07%","-14,85%","-13,42%","-29,56%","-861,62%","-815,91%","-814,85%","0,02","1,12","0,12","0,08"
12,30/06/2021,"-8,36%","-8,85%","-12,66%","-13,41%","-14,04%","-12,24%","-18,70%","-868,67%","-828,63%","-828,02%","0,01","1,12","0,12","0,05"
13,31/03/2021,"-7,48%","-7,91%","-11,34%","-11,98%","-12,82%","-9,91%","-16,61%","-802,93%","-749,69%","-749,31%","0,01","1,13","0,13","0,01"
14,31/12/2020,"-5,82%","-6,13%","-8,82%","-9,28%","-9,80%","-8,91%","-26,75%","-762,69%","-721,03%","-720,73%","0,01","1,13","0,13","0,01"
15,30/09/2020,"0,09%","0,10%","0,14%","0,15%","-2,02%","-1,77%","80,97%","-48,06%","3,49%","3,61%","0,04","1,11","0,11","-0,46"
16,30/06/2020,"-0,27%","-0,30%","-0,41%","-0,45%","-2,17%","-1,89%","81,61%","-54,83%","-11,49%","-11,35%","0,03","1,15","0,15","0,19"
17,31/03/2020,"-0,56%","-0,62%","-0,85%","-0,93%","-2,23%","-1,95%","73,62%","-58,73%","-24,61%","-24,43%","0,03","1,29","0,29","0,09"
18,31/12/2019,"-2,27%","-2,45%","-3,44%","-3,71%","-5,59%","-4,99%","3,83%","-27,67%","-18,28%","-18,24%","0,18","1,10","0,10","0,05"
19,30/09/2019,"-4,89%","-5,56%","-7,41%","-8,42%","-8,20%","-6,84%","-9,31%","-46,38%","-47,55%","-47,49%","0,15","1,14","0,14","0,07"
20,30/06/2019,"-5,01%","-5,69%","-7,60%","-8,62%","-9,01%","-7,52%","-11,52%","-51,15%","-48,82%","-48,71%","0,15","1,14","0,14","0,01"
21,31/03/2019,"-5,18%","-5,88%","-7,85%","-8,91%","-9,16%","-7,64%","-8,69%","-50,18%","-48,78%","-48,59%","0,15","1,14","0,14","0,01"
22,31/12/2018,"-5,78%","-6,62%","-8,76%","-10,03%","-8,52%","-7,08%","2,29%","-297,39%","-349,54%","-347,81%","0,02","1,12","0,12","0,03"
23,30/09/2018,"-3,91%","-4,49%","-5,93%","-6,81%","-4,75%","-3,89%","20,71%","-100,00%","-143,12%","-141,71%","0,04","1,20","0,20","0,01"
24,30/06/2018,"-3,93%","-4,51%","-5,96%","-6,84%","-4,15%","-3,40%","30,33%","-81,50%","-134,01%","-132,44%","0,04","1,20","0,20","0,03"
25,31/03/2018,"-4,47%","-5,13%","-6,77%","-7,77%","-4,75%","-3,88%","28,18%","-77,43%","-126,64%","-125,21%","0,05","1,20","0,20","0,01"
26,31/12/2017,"-2,46%","-2,83%","-3,73%","-4,29%","-2,38%","-1,95%","28,19%","-39,08%","-70,28%","-68,77%","0,05","1,20","0,20","0,03"
27,30/09/2017,"-9,41%","-10,46%","-14,26%","-15,85%","-21,28%","-17,49%","19,97%","-514,32%","-382,57%","-380,64%","0,03","1,22","0,22","0,01"
28,30/06/2017,"-8,84%","-9,85%","-13,40%","-14,93%","-20,26%","-16,64%","17,92%","-454,83%","-334,24%","-332,39%","0,04","1,22","0,22","0,01"
29,31/03/2017,"-8,72%","-9,76%","-13,21%","-14,78%","-20,26%","-16,51%","24,87%","-353,45%","-257,35%","-255,91%","0,05","1,22","0,22","0,00"
30,31/12/2016,"-8,65%","-9,64%","-13,11%","-14,61%","-20,04%","-16,29%","28,15%","-276,72%","-201,88%","-200,71%","0,06","1,22","0,22","0,01"
31,30/09/2016,"-2,05%","-2,32%","-3,10%","-3,51%","-4,88%","-3,71%","27,40%","-54,75%","-39,79%","-36,36%","0,07","1,22","0,22","0,04"
32,30/06/2016,"-6,39%","-7,17%","-9,68%","-10,87%","-13,43%","-10,38%","25,56%","-129,59%","-106,53%","-103,04%","0,08","1,22","0,22","0,02"
33,31/03/2016,"-5,69%","-6,28%","-8,62%","-9,52%","-11,57%","-9,59%","30,63%","-131,38%","-110,98%","-106,71%","0,07","1,23","0,23","0,01"
34,31/12/2015,"-5,12%","-5,65%","-7,76%","-8,56%","-11,49%","-8,78%","31,68%","-125,92%","-104,19%","-99,36%","0,07","1,23","0,23","-0,01"
35,30/09/2015,"-5,09%","-5,62%","-7,71%","-8,51%","-12,91%","-9,38%","33,30%","-172,53%","-132,64%","-128,29%","0,05","1,32","0,32","-0,07"
36,30/06/2015,"-2,06%","-2,33%","-3,13%","-3,53%","-6,81%","-4,67%","37,63%","-86,65%","-53,63%","-49,56%","0,05","1,29","0,29","-0,32"
37,31/03/2015,"-2,92%","-3,40%","-4,43%","-5,16%","-9,02%","-5,73%","38,33%","-136,17%","-96,93%","-92,36%","0,04","1,21","0,21","-0,40"
38,31/12/2014,"-2,98%","-3,48%","-4,52%","-5,28%","-10,00%","-6,12%","46,82%","-181,16%","-122,72%","-117,52%","0,03","1,31","0,31","-1,55"
39,30/09/2014,"-3,28%","-3,84%","-4,98%","-5,82%","-8,44%","-4,92%","38,80%","-137,34%","-126,20%","-122,29%","0,04","1,38","0,38","-2,04"
40,30/06/2014,"-2,73%","-3,23%","-4,14%","-4,90%","-7,55%","-4,10%","28,43%","-58,44%","-53,21%","-51,73%","0,07","1,46","0,46","-2,71"
41,31/03/2014,"-0,86%","-0,92%","-1,30%","-1,40%","-9,22%","-5,42%","30,34%","-39,78%","-8,80%","-8,23%","0,14","1,57","0,57","-11,70"
42,31/12/2013,"-0,50%","-0,54%","-0,76%","-0,82%","-8,15%","-4,73%","28,33%","-28,96%","-4,25%","-3,96%","0,16","1,64","0,64","-23,47"
43,30/09/2013,"0,04%","0,04%","0,06%","0,06%","-6,83%","-3,78%","27,57%","-20,90%","0,29%","0,48%","0,18","1,72","0,72","197,58"
44,30/06/2013,"-0,33%","-0,36%","-0,50%","-0,54%","-8,24%","-4,57%","28,89%","-26,53%","-2,57%","-2,39%","0,17","1,84","0,84","-49,94"
45,31/03/2013,"-0,67%","-0,72%","-1,01%","-1,09%","-4,48%","-2,44%","22,59%","-12,27%","-4,47%","-4,31%","0,20","1,70","0,70","-27,74"
46,31/12/2012,"-1,14%","-1,22%","-1,73%","-1,85%","-6,19%","-3,25%","20,89%","-16,29%","-7,52%","-7,34%","0,20","1,72","0,72","-15,52"
47,30/09/2012,"1,86%","2,02%","2,82%","3,06%","0,89%","0,45%","35,62%","1,74%","9,61%","9,77%","0,26","1,81","0,81","10,22"
48,30/06/2012,"3,94%","4,26%","5,96%","6,46%","4,63%","2,25%","39,46%","7,85%","17,53%","17,72%","0,29","1,80","0,80","4,84"
49,31/03/2012,"2,10%","2,30%","3,19%","3,48%","0,94%","0,46%","39,72%","2,06%","11,96%","12,23%","0,22","1,84","0,84","8,69"
50,31/12/2011,"2,60%","2,89%","3,95%","4,38%","1,86%","0,91%","38,58%","3,79%","13,31%","13,61%","0,24","1,90","0,90","8,50"
51,30/09/2011,"3,50%","3,84%","5,31%","5,83%","3,93%","2,12%","30,61%","6,00%","12,52%","12,78%","0,35","1,99","0,99","7,26"
52,30/06/2011,"1,91%","2,10%","2,90%","3,19%","1,96%","1,04%","24,41%","2,83%","6,66%","6,90%","0,37","2,06","1,06","12,25"
53,31/03/2011,"4,87%","5,69%","7,38%","8,63%","8,43%","4,26%","24,49%","8,78%","12,66%","12,84%","0,48","2,05","1,05","4,90"
54,31/12/2010,"6,86%","8,00%","10,40%","12,12%","12,36%","6,19%","25,31%","10,82%","14,63%","14,78%","0,57","2,04","1,04","3,04"
55,30/09/2010,"5,05%","5,97%","7,65%","9,04%","5,36%","2,84%","21,64%","5,04%","10,87%",NA,"0,56","1,85","0,85",NA
56,30/06/2010,"5,10%","6,06%","7,73%","9,19%","6,60%","3,72%","22,11%","6,11%","10,44%",NA,"0,61","1,88","0,88",NA
57,31/03/2010,"4,33%","5,23%","6,56%","7,93%","5,63%","3,28%","23,03%","5,99%","9,54%",NA,"0,55","1,98","0,98",NA
58,31/12/2009,"2,88%","3,16%","4,37%","4,78%","3,99%","2,68%","21,70%","5,03%","6,42%",NA,"0,53","2,00","1,00",NA
59,30/09/2009,"-0,34%","-0,38%","-0,51%","-0,58%","3,06%","2,17%","21,06%","4,44%","-0,74%",NA,"0,49","1,89","0,89",NA
60,30/06/2009,"1,37%","1,63%","2,08%","2,48%","3,70%","2,77%","24,56%","5,26%","2,38%",NA,"0,53","1,78","0,78",NA
61,31/03/2009,"6,07%","7,07%","9,20%","10,72%","9,38%","7,37%","26,42%","13,50%","10,18%",NA,"0,55","1,72","0,72",NA
62,31/12/2008,"10,10%","11,99%","15,30%","18,16%","10,28%","8,79%","27,78%","16,28%","11,89%",NA,"0,54","1,49","0,49",NA
63,30/09/2008,"20,20%","23,53%","30,61%","35,65%","11,82%","10,85%","28,42%","23,67%","18,00%",NA,"0,46","1,41","0,41",NA
64,30/06/2008,"15,34%","17,08%","23,24%","25,87%","11,60%","10,79%","24,66%","35,97%","17,35%",NA,"0,30","1,33","0,33",NA
65,31/03/2008,"-32,31%","-36,31%","-48,95%","-55,01%","-6,35%","-3,40%","16,69%","-8,25%","-67,89%",NA,"0,41","1,27","0,27",NA
66,31/12/2007,"-45,88%","-48,77%","-69,52%","-73,89%","-8,29%","-5,34%","21,43%","-13,12%","-77,48%",NA,"0,41","1,17","0,17",NA
67,30/09/2007,"-39,40%","-41,87%","-59,69%","-63,44%","-16,29%","-10,50%","23,04%","-48,28%","-124,52%",NA,"0,22","1,09","0,09",NA
68,30/06/2007,"-37,37%","-39,71%","-56,62%","-60,17%","-25,99%","-16,75%","22,25%","-136,17%","-208,78%",NA,"0,12","1,07","0,07",NA
69,31/03/2007,"8,55%","9,08%","12,95%","13,76%","7,40%","4,77%","42,33%","30,29%","37,32%",NA,"0,16","1,87","0,87",NA
70,31/12/2006,NA,NA,NA,NA,NA,NA,"58,34%","172,46%","210,27%",NA,NA,"1,55","0,55",NA
