,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 2,92 M","R$ 984,00 mil","- R$ 11,05 M","- R$ 287,00 mil","- R$ 10,76 M","- R$ 11,06 M","- R$ 4,57",395
1,31/03/2024,"R$ 2,83 M","R$ 895,00 mil","- R$ 12,65 M","- R$ 324,00 mil","- R$ 12,33 M","- R$ 12,22 M","- R$ 5,05",395
2,31/12/2023,"R$ 2,58 M","R$ 644,00 mil","- R$ 13,46 M","- R$ 267,00 mil","- R$ 13,19 M","- R$ 12,66 M","- R$ 5,23",395
3,30/09/2023,"R$ 2,76 M","R$ 852,00 mil","- R$ 12,35 M","- R$ 207,00 mil","- R$ 12,14 M","- R$ 11,58 M","- R$ 4,78",395
4,30/06/2023,"R$ 2,60 M","R$ 296,00 mil","- R$ 9,86 M","- R$ 161,00 mil","- R$ 9,70 M","- R$ 8,96 M","- R$ 3,70",395
5,31/03/2023,"R$ 4,05 M","R$ 652,00 mil","- R$ 8,76 M","- R$ 61,00 mil","- R$ 8,70 M","- R$ 7,07 M","- R$ 2,92",395
6,31/12/2022,"R$ 4,08 M","R$ 541,00 mil","- R$ 9,18 M","- R$ 55,00 mil","- R$ 9,13 M","- R$ 7,51 M","- R$ 3,10",395
7,30/09/2022,"R$ 6,86 M","R$ 682,00 mil","- R$ 9,82 M","- R$ 50,00 mil","- R$ 9,77 M","- R$ 8,08 M","- R$ 3,34",395
8,30/06/2022,"R$ 6,04 M","R$ 2,10 M","- R$ 7,75 M","- R$ 49,00 mil","- R$ 7,70 M","- R$ 6,27 M","- R$ 2,59",395
9,31/03/2022,"R$ 4,62 M","R$ 529,00 mil","- R$ 8,19 M","- R$ 41,00 mil","- R$ 8,15 M","- R$ 7,50 M","- R$ 3,10",395
10,31/12/2021,"R$ 4,90 M","R$ 880,00 mil","- R$ 7,61 M","- R$ 33,00 mil","- R$ 7,58 M","- R$ 6,98 M","- R$ 2,88",395
11,30/09/2021,"R$ 2,07 M","- R$ 613,00 mil","- R$ 16,92 M","- R$ 22,00 mil","- R$ 16,90 M","- R$ 17,87 M","- R$ 7,38",395
12,30/06/2021,"R$ 1,96 M","- R$ 367,00 mil","- R$ 16,27 M","- R$ 12,00 mil","- R$ 16,25 M","- R$ 17,05 M","- R$ 7,04",395
13,31/03/2021,"R$ 2,11 M","- R$ 351,00 mil","- R$ 15,84 M","- R$ 8,00 mil","- R$ 15,83 M","- R$ 16,97 M","- R$ 7,00",395
14,31/12/2020,"R$ 2,03 M","- R$ 542,00 mil","- R$ 14,61 M","- R$ 6,00 mil","- R$ 14,60 M","- R$ 15,45 M","- R$ 6,38",395
15,30/09/2020,"R$ 6,68 M","R$ 5,41 M","R$ 233,00 mil","- R$ 8,00 mil","R$ 241,00 mil","- R$ 3,21 M","- R$ 1,32",395
16,30/06/2020,"R$ 6,32 M","R$ 5,16 M","- R$ 726,00 mil","- R$ 9,00 mil","- R$ 717,00 mil","- R$ 3,46 M","- R$ 1,43",395
17,31/03/2020,"R$ 6,10 M","R$ 4,49 M","- R$ 1,50 M","- R$ 11,00 mil","- R$ 1,49 M","- R$ 3,59 M","- R$ 1,48",395
18,31/12/2019,"R$ 33,76 M","R$ 1,29 M","- R$ 6,17 M","- R$ 15,00 mil","- R$ 6,16 M","- R$ 9,34 M","- R$ 3,86",395
19,30/09/2019,"R$ 30,56 M","- R$ 2,84 M","- R$ 14,53 M","- R$ 17,00 mil","- R$ 14,51 M","- R$ 14,17 M","- R$ 5,85",395
20,30/06/2019,"R$ 30,97 M","- R$ 3,57 M","- R$ 15,12 M","- R$ 32,00 mil","- R$ 15,09 M","- R$ 15,84 M","- R$ 6,54",395
21,31/03/2019,"R$ 32,36 M","- R$ 2,81 M","- R$ 15,78 M","- R$ 61,00 mil","- R$ 15,72 M","- R$ 16,24 M","- R$ 6,70",395
22,31/12/2018,"R$ 5,28 M","R$ 121,00 mil","- R$ 18,46 M","- R$ 91,00 mil","- R$ 18,37 M","- R$ 15,71 M","- R$ 0,32",395
23,30/09/2018,"R$ 8,69 M","R$ 1,80 M","- R$ 12,43 M","- R$ 122,00 mil","- R$ 12,31 M","- R$ 8,69 M","- R$ 0,18",395
24,30/06/2018,"R$ 9,42 M","R$ 2,86 M","- R$ 12,62 M","- R$ 148,00 mil","- R$ 12,47 M","- R$ 7,67 M","- R$ 0,16",395
25,31/03/2018,"R$ 11,40 M","R$ 3,21 M","- R$ 14,44 M","- R$ 163,00 mil","- R$ 14,28 M","- R$ 8,83 M","- R$ 0,18",395
26,31/12/2017,"R$ 11,49 M","R$ 3,24 M","- R$ 8,07 M","- R$ 174,00 mil","- R$ 7,90 M","- R$ 4,49 M","- R$ 0,09",395
27,30/09/2017,"R$ 9,62 M","R$ 1,92 M","- R$ 36,79 M","- R$ 186,00 mil","- R$ 36,60 M","- R$ 49,46 M","- R$ 1,02",395
28,30/06/2017,"R$ 10,33 M","R$ 1,85 M","- R$ 34,53 M","- R$ 191,00 mil","- R$ 34,34 M","- R$ 46,98 M","- R$ 0,97",395
29,31/03/2017,"R$ 13,38 M","R$ 3,33 M","- R$ 34,42 M","- R$ 192,00 mil","- R$ 34,23 M","- R$ 47,28 M","- R$ 0,98",395
30,31/12/2016,"R$ 17,09 M","R$ 4,81 M","- R$ 34,51 M","- R$ 201,00 mil","- R$ 34,31 M","- R$ 47,30 M","- R$ 0,98",395
31,30/09/2016,"R$ 21,86 M","R$ 5,99 M","- R$ 8,70 M","- R$ 749,00 mil","- R$ 7,95 M","- R$ 11,97 M","- R$ 0,25",395
32,30/06/2016,"R$ 27,89 M","R$ 7,13 M","- R$ 29,72 M","- R$ 974,00 mil","- R$ 28,74 M","- R$ 36,15 M","- R$ 0,75",395
33,31/03/2016,"R$ 28,16 M","R$ 8,63 M","- R$ 31,25 M","- R$ 1,20 M","- R$ 30,05 M","- R$ 37,00 M","- R$ 0,76",395
34,31/12/2015,"R$ 29,45 M","R$ 9,33 M","- R$ 30,68 M","- R$ 1,42 M","- R$ 29,26 M","- R$ 37,08 M","- R$ 0,77",395
35,30/09/2015,"R$ 25,25 M","R$ 8,41 M","- R$ 33,49 M","- R$ 1,10 M","- R$ 32,39 M","- R$ 43,56 M","- R$ 0,90",395
36,30/06/2015,"R$ 26,69 M","R$ 10,05 M","- R$ 14,32 M","- R$ 1,09 M","- R$ 13,23 M","- R$ 23,13 M","- R$ 0,48",395
37,31/03/2015,"R$ 23,19 M","R$ 8,89 M","- R$ 22,48 M","- R$ 1,06 M","- R$ 21,42 M","- R$ 31,58 M","- R$ 0,65",395
38,31/12/2014,"R$ 19,71 M","R$ 9,23 M","- R$ 24,19 M","- R$ 1,02 M","- R$ 23,17 M","- R$ 35,71 M","- R$ 0,74",395
39,30/09/2014,"R$ 22,56 M","R$ 8,75 M","- R$ 28,47 M","- R$ 881,00 mil","- R$ 27,59 M","- R$ 30,99 M","- R$ 0,64",395
40,30/06/2014,"R$ 47,42 M","R$ 13,48 M","- R$ 25,23 M","- R$ 698,00 mil","- R$ 24,53 M","- R$ 27,71 M","- R$ 0,57",395
41,31/03/2014,"R$ 89,32 M","R$ 27,10 M","- R$ 7,86 M","- R$ 513,00 mil","- R$ 7,35 M","- R$ 35,53 M","- R$ 0,73",395
42,31/12/2013,"R$ 109,38 M","R$ 30,99 M","- R$ 4,65 M","- R$ 324,00 mil","- R$ 4,33 M","- R$ 31,67 M","- R$ 0,65",395
43,30/09/2013,"R$ 128,72 M","R$ 35,49 M","R$ 374,00 mil","- R$ 245,00 mil","R$ 619,00 mil","- R$ 26,90 M","- R$ 0,56",395
44,30/06/2013,"R$ 124,16 M","R$ 35,87 M","- R$ 3,20 M","- R$ 229,00 mil","- R$ 2,97 M","- R$ 32,95 M","- R$ 0,68",395
45,31/03/2013,"R$ 147,49 M","R$ 33,32 M","- R$ 6,60 M","- R$ 243,00 mil","- R$ 6,36 M","- R$ 18,09 M","- R$ 0,37",395
46,31/12/2012,"R$ 157,40 M","R$ 32,89 M","- R$ 11,83 M","- R$ 276,00 mil","- R$ 11,56 M","- R$ 25,64 M","- R$ 0,53",395
47,30/09/2012,"R$ 201,10 M","R$ 71,63 M","R$ 19,33 M","- R$ 319,00 mil","R$ 19,65 M","R$ 3,50 M","R$ 0,07",395
48,30/06/2012,"R$ 226,14 M","R$ 89,24 M","R$ 39,64 M","- R$ 440,00 mil","R$ 40,08 M","R$ 17,75 M","R$ 0,37",395
49,31/03/2012,"R$ 188,51 M","R$ 74,87 M","R$ 22,55 M","- R$ 504,00 mil","R$ 23,05 M","R$ 3,88 M","R$ 0,08",395
50,31/12/2011,"R$ 195,62 M","R$ 75,47 M","R$ 26,04 M","- R$ 587,00 mil","R$ 26,62 M","R$ 7,41 M","R$ 0,15",395
51,30/09/2011,"R$ 258,95 M","R$ 79,27 M","R$ 32,43 M","- R$ 659,00 mil","R$ 33,08 M","R$ 15,54 M","R$ 0,32",395
52,30/06/2011,"R$ 273,15 M","R$ 66,66 M","R$ 18,20 M","- R$ 641,00 mil","R$ 18,84 M","R$ 7,74 M","R$ 0,16",395
53,31/03/2011,"R$ 372,17 M","R$ 91,15 M","R$ 47,13 M","- R$ 660,00 mil","R$ 47,79 M","R$ 32,67 M","R$ 0,67",395
