,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 141,37 M","- R$ 61,33 M","- R$ 66,42 M","R$ 13,62 M",241
1,31/03/2024,"R$ 91,42 M","- R$ 22,32 M","- R$ 79,30 M","- R$ 10,20 M",241
2,31/12/2023,"R$ 169,55 M","- R$ 93,13 M","- R$ 58,81 M","R$ 17,60 M",241
3,30/09/2023,"R$ 168,51 M","- R$ 105,36 M","- R$ 71,93 M","- R$ 8,78 M",241
4,30/06/2023,"R$ 77,91 M","- R$ 22,23 M","- R$ 57,89 M","- R$ 2,22 M",241
5,31/03/2023,"R$ 75,37 M","- R$ 28,19 M","- R$ 60,50 M","- R$ 13,32 M",241
6,31/12/2022,"R$ 103,55 M","- R$ 45,65 M","- R$ 67,09 M","- R$ 9,19 M",241
7,30/09/2022,"R$ 82,70 M","- R$ 36,42 M","- R$ 57,33 M","- R$ 11,05 M",241
8,30/06/2022,"R$ 69,70 M","- R$ 25,30 M","R$ 4,50 M","R$ 48,89 M",241
9,31/03/2022,"R$ 40,35 M","- R$ 23,25 M","- R$ 59,96 M","- R$ 42,86 M",241
10,31/12/2021,"R$ 79,27 M","- R$ 27,01 M","- R$ 58,43 M","- R$ 6,17 M",241
11,30/09/2021,"R$ 87,35 M","- R$ 42,78 M","- R$ 33,10 M","R$ 11,47 M",241
12,30/06/2021,"R$ 71,45 M","- R$ 29,78 M","- R$ 50,62 M","- R$ 8,95 M",241
13,31/03/2021,"R$ 100,53 M","- R$ 30,72 M","- R$ 48,49 M","R$ 21,32 M",241
14,31/12/2020,"R$ 36,43 M","- R$ 29,98 M","- R$ 39,88 M","- R$ 33,43 M",241
15,30/09/2020,"R$ 65,92 M","- R$ 17,59 M","- R$ 62,22 M","- R$ 13,88 M",241
16,30/06/2020,"R$ 57,62 M","- R$ 11,96 M","- R$ 49,35 M","- R$ 3,70 M",241
17,31/03/2020,"R$ 116,26 M","- R$ 32,68 M","- R$ 80,13 M","R$ 3,45 M",241
18,31/12/2019,"R$ 50,01 M","R$ 28,99 M","- R$ 55,80 M","R$ 23,20 M",241
19,30/09/2019,"R$ 79,85 M","- R$ 10,16 M","- R$ 59,39 M","R$ 10,29 M",241
20,30/06/2019,"R$ 36,09 M","- R$ 8,94 M","- R$ 40,68 M","- R$ 13,53 M",241
21,31/03/2019,"R$ 89,40 M","- R$ 8,09 M","- R$ 119,16 M","- R$ 37,85 M",241
22,31/12/2018,"R$ 93,68 M","- R$ 55,60 M","- R$ 96,21 M","- R$ 58,13 M",241
23,30/09/2018,"R$ 188,82 M","- R$ 46,60 M","- R$ 217,13 M","- R$ 74,90 M",241
24,30/06/2018,"- R$ 15,14 M","R$ 54,95 M","- R$ 141,74 M","- R$ 101,92 M",241
25,31/03/2018,"R$ 90,60 M","R$ 4,63 M","- R$ 116,85 M","- R$ 21,62 M",241
26,31/12/2017,"- R$ 40,90 M","R$ 1,27 B","- R$ 920,42 M","R$ 306,58 M",241
27,30/09/2017,"R$ 105,03 M","- R$ 41,16 M","- R$ 67,11 M","- R$ 3,24 M",241
28,30/06/2017,"R$ 203,62 M","- R$ 89,86 M","- R$ 114,47 M","- R$ 715,00 mil",241
29,31/03/2017,"R$ 181,99 M","- R$ 32,76 M","- R$ 145,50 M","R$ 3,73 M",241
30,31/12/2016,"R$ 119,82 M","- R$ 35,04 M","- R$ 76,02 M","R$ 8,76 M",241
31,30/09/2016,"R$ 117,51 M","- R$ 34,05 M","- R$ 54,26 M","R$ 29,21 M",241
32,30/06/2016,"R$ 405,06 M","- R$ 105,77 M","- R$ 350,12 M","- R$ 50,83 M",241
33,31/03/2016,"R$ 177,08 M","- R$ 110,11 M","- R$ 140,73 M","- R$ 73,76 M",241
34,31/12/2015,"R$ 72,13 M","R$ 673,42 M","- R$ 754,02 M","- R$ 8,47 M",241
35,30/09/2015,"R$ 55,49 M","- R$ 123,16 M","R$ 41,08 M","- R$ 26,59 M",241
36,30/06/2015,"R$ 198,03 M","- R$ 348,01 M","R$ 171,98 M","R$ 22,00 M",241
37,31/03/2015,"R$ 151,52 M","- R$ 284,60 M","R$ 114,34 M","- R$ 18,75 M",241
38,31/12/2014,"R$ 70,39 M","- R$ 304,98 M","R$ 170,78 M","- R$ 63,81 M",241
39,30/09/2014,"- R$ 119,75 M","- R$ 177,96 M","R$ 315,31 M","R$ 17,60 M",241
40,30/06/2014,"R$ 151,10 M","- R$ 298,76 M","R$ 101,97 M","- R$ 45,70 M",241
41,31/03/2014,"R$ 172,12 M","- R$ 155,88 M","R$ 213,21 M","R$ 229,44 M",241
42,31/12/2013,"R$ 105,80 M","- R$ 109,75 M","- R$ 71,83 M","- R$ 75,78 M",241
43,30/09/2013,"- R$ 16,47 M","- R$ 83,74 M","R$ 103,36 M","R$ 3,15 M",241
44,30/06/2013,"- R$ 102,96 M","- R$ 71,57 M","R$ 272,61 M","R$ 98,08 M",241
45,31/03/2013,"R$ 87,01 M","- R$ 97,81 M","- R$ 18,31 M","- R$ 29,10 M",241
46,31/12/2012,"R$ 34,64 M","- R$ 5,95 M","- R$ 142,58 M","- R$ 113,88 M",241
47,30/09/2012,"R$ 67,04 M","- R$ 167,12 M","R$ 215,83 M","R$ 115,74 M",241
48,30/06/2012,"R$ 35,92 M","- R$ 150,84 M","R$ 183,03 M","R$ 68,10 M",241
49,31/03/2012,"R$ 65,33 M","- R$ 146,07 M","- R$ 1,88 M","- R$ 82,62 M",241
50,31/12/2011,"R$ 113,50 M","- R$ 205,92 M","R$ 144,50 M","R$ 52,08 M",241
51,30/09/2011,"R$ 9,51 M","- R$ 82,91 M","- R$ 58,03 M","- R$ 131,43 M",241
52,30/06/2011,"R$ 50,29 M","- R$ 116,75 M","R$ 257,58 M","R$ 191,12 M",241
53,31/03/2011,"R$ 70,59 M","- R$ 63,88 M","- R$ 37,22 M","- R$ 30,51 M",241
