,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 246,06 M","- R$ 68,97 M","- R$ 103,26 M","R$ 73,83 M",181
1,31/03/2024,"R$ 275,07 M","- R$ 24,34 M","- R$ 123,27 M","R$ 127,46 M",181
2,31/12/2023,"R$ 340,47 M","- R$ 13,81 M","- R$ 72,48 M","R$ 254,18 M",181
3,30/09/2023,"R$ 351,63 M","- R$ 10,80 M","- R$ 91,31 M","R$ 249,53 M",181
4,30/06/2023,"R$ 344,86 M","- R$ 10,73 M","- R$ 91,80 M","R$ 242,33 M",181
5,31/03/2023,"R$ 226,56 M","- R$ 3,77 M","- R$ 151,60 M","R$ 71,20 M",181
6,31/12/2022,"R$ 201,62 M","R$ 18,13 M","- R$ 118,95 M","R$ 100,81 M",181
7,30/09/2022,"R$ 85,19 M","R$ 8,36 M","R$ 10,59 M","R$ 104,14 M",181
8,30/06/2022,"R$ 38,06 M","- R$ 2,03 M","R$ 33,28 M","R$ 69,30 M",181
9,31/03/2022,"R$ 16,33 M","- R$ 23,61 M","R$ 193,05 M","R$ 185,77 M",181
10,31/12/2021,"- R$ 48,45 M","- R$ 48,77 M","R$ 154,56 M","R$ 57,35 M",181
11,30/09/2021,"- R$ 4,12 M","R$ 4,85 M","R$ 35,17 M","R$ 13,39 M",181
12,30/06/2021,"- R$ 25,70 M","- R$ 6,91 M","R$ 27,88 M","- R$ 4,73 M",181
13,31/03/2021,"R$ 81,21 M","- R$ 26,00 mil","- R$ 90,10 M","- R$ 8,92 M",181
14,31/12/2020,"R$ 107,42 M","R$ 4,85 M","- R$ 83,65 M","R$ 28,62 M",181
15,30/09/2020,"R$ 91,41 M","- R$ 11,99 M","- R$ 42,90 M","R$ 36,53 M",181
16,30/06/2020,"R$ 98,74 M","- R$ 23,39 M","- R$ 38,02 M","R$ 37,33 M",181
17,31/03/2020,"R$ 14,23 M","- R$ 4,59 M","R$ 23,89 M","R$ 33,53 M",181
18,31/12/2019,"- R$ 10,13 M","R$ 1,41 M","- R$ 655,00 mil","- R$ 9,38 M",181
19,30/09/2019,"R$ 42,72 M","- R$ 4,68 M","- R$ 50,57 M","- R$ 12,53 M",181
20,30/06/2019,"R$ 8,39 M","R$ 5,61 M","- R$ 19,88 M","- R$ 5,88 M",181
21,31/03/2019,"R$ 3,64 M","- R$ 11,96 M","- R$ 11,27 M","- R$ 19,58 M",181
22,31/12/2018,"R$ 20,68 M","- R$ 16,63 M","- R$ 1,74 M","R$ 2,31 M",181
