,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"9,96","1,12","0,31","3,87","7,23","0,25","2,97","0,89","6,40","5,00","-0,49","0,66","15,58","0,53","R$ 3,31 B","4,91%"
1,30/09/2024,"10,19","1,15","0,31","3,96","7,40","0,25","3,04","0,91","6,45","5,04","-0,51","0,67","15,71","0,54","R$ 3,37 B","4,80%"
2,30/06/2024,"11,07","1,14","0,31","1,83","2,25","0,25","3,14","0,84","5,99","4,66","-0,51","0,60","4,29","0,47","R$ 3,24 B","4,91%"
3,31/03/2024,"10,61","1,26","0,34","1,64","1,93","0,27","3,08","0,96","5,65","4,50","-0,52","0,62","3,55","0,49","R$ 3,45 B","5,29%"
4,31/12/2023,"10,03","1,38","0,35","1,75","2,06","0,30","2,98","1,15","4,86","3,98","-0,57","0,57","3,37","0,49","R$ 3,77 B","5,01%"
5,30/09/2023,"9,35","1,32","0,35","1,76","2,05","0,30","2,91","1,00","5,08","4,22","-0,66","0,61","3,57","0,53","R$ 3,66 B","4,34%"
6,30/06/2023,"8,39","1,36","0,35","2,44","3,13","0,32","2,93","1,03","5,28","4,42","-0,70","0,64","5,66","0,57","R$ 3,72 B","4,22%"
7,31/03/2023,"6,75","1,10","0,28","2,85","4,29","0,25","2,43","0,80","5,28","4,40","-0,54","0,60","9,33","0,54","R$ 3,00 B","5,29%"
8,31/12/2022,"5,56","0,96","0,24","2,32","3,39","0,20","2,09","0,67","4,41","3,67","-0,42","0,50","7,14","0,43","R$ 2,61 B","10,80%"
9,30/09/2022,"5,77","1,11","0,28","2,59","4,15","0,26","2,58","0,79","5,42","4,50","-0,58","0,60","8,71","0,54","R$ 3,01 B","7,73%"
10,30/06/2022,"5,50","1,37","0,36","3,65","6,23","0,31","3,16","0,94","5,76","4,79","-0,72","0,66","11,36","0,57","R$ 3,50 B","6,41%"
11,31/03/2022,"4,96","1,31","0,36","4,18","8,59","0,31","3,00","1,08","5,56","4,63","-0,65","0,66","15,90","0,57","R$ 3,27 B","6,16%"
12,31/12/2021,"5,07","1,40","0,39","3,89","7,39","0,33","3,21","1,36","5,19","4,31","-0,63","0,63","11,93","0,53","R$ 3,56 B","6,08%"
13,30/09/2021,"3,75","1,53","0,47","-19,17","-5,32","0,38","2,55","1,39","4,65","4,08","-0,77","0,85","-9,69","0,68","R$ 4,09 B","5,78%"
14,30/06/2021,"5,34","2,02","0,63","61,22","-10,63","0,50","3,29","1,63","5,21","4,55","-1,13","1,00","-16,84","0,80","R$ 4,57 B","5,56%"
15,31/03/2021,"6,08","2,22","0,79","8,52","49,64","0,51","3,89","1,76","5,54","4,80","-1,06","1,13","70,69","0,73","R$ 4,58 B","4,34%"
16,31/12/2020,"6,77","2,20","0,84","5,56","12,51","0,50","4,43","1,98","5,99","5,09","-0,96","1,13","16,91","0,68","R$ 4,15 B","1,86%"
17,30/09/2020,"21,27","2,77","0,99","5,56","6,83","0,61","9,50","1,94","12,79","9,47","-1,31","1,33","9,20","0,82","R$ 4,45 B","1,87%"
18,30/06/2020,"20,13","2,19","0,80","5,47","7,34","0,55","8,67","1,49","12,00","8,65","-1,46","1,11","10,17","0,77","R$ 3,58 B","1,53%"
19,31/03/2020,"15,48","1,96","0,66","7,45","13,25","0,53","6,82","1,46","10,31","7,76","-1,46","1,00","20,03","0,80","R$ 3,21 B","2,76%"
20,31/12/2019,"14,49","2,12","0,70","7,35","12,68","0,57","6,76","1,59","9,61","7,44","-1,50","1,00","18,03","0,81","R$ 3,42 B","3,46%"
21,30/09/2019,"15,85","2,15","0,73","7,86","15,01","0,58","7,13","1,53","10,45","8,16","-1,65","1,06","21,99","0,85","R$ 3,47 B","1,80%"
22,30/06/2019,"17,78","2,08","0,72","11,96","33,66","0,56","7,22","1,49","10,44","8,15","-1,60","1,04","48,67","0,81","R$ 3,24 B","2,47%"
23,31/03/2019,"21,36","1,90","0,67","10,76","23,95","0,52","7,39","1,63","11,06","8,41","-1,26","1,00","35,86","0,78","R$ 2,84 B","1,66%"
24,31/12/2018,"24,16","2,40","0,86","9,75","16,98","0,63","8,38","1,92","11,36","8,88","-1,53","1,17","23,03","0,85","R$ 3,36 B","0,96%"
25,30/09/2018,"22,88","1,81","0,70","25,92","-48,57","0,46","7,03","1,15","10,29","7,82","-1,36","1,03","-71,11","0,68","R$ 2,47 B","1,29%"
26,30/06/2018,"26,42","1,82","0,75","7,95","15,19","0,50","7,87","1,55","10,88","8,02","-1,24","1,03","20,99","0,69","R$ 2,36 B","0,60%"
27,31/03/2018,"33,39","2,00","0,90","5,27","7,15","0,60","9,79","2,18","13,21","9,49","-1,40","1,21","9,66","0,81","R$ 2,75 B","1,05%"
28,31/12/2017,"72,54","2,37","1,15","7,43","9,85","0,68","17,75","2,23","22,42","13,89","-1,68","1,46","12,44","0,86","R$ 3,07 B","0,45%"
