,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 359,08 M","R$ 152,14 M","R$ 85,00 M","- R$ 6,41 M","R$ 91,42 M","R$ 55,79 M","R$ 9,19"
1,31/03/2024,"R$ 350,09 M","R$ 149,62 M","R$ 85,68 M","- R$ 6,47 M","R$ 92,15 M","R$ 54,95 M","R$ 9,05"
2,31/12/2023,"R$ 341,43 M","R$ 147,23 M","R$ 86,64 M","- R$ 6,47 M","R$ 93,10 M","R$ 54,13 M","R$ 8,91"
3,30/09/2023,"R$ 358,43 M","R$ 149,96 M","R$ 98,84 M","- R$ 6,71 M","R$ 105,55 M","R$ 60,76 M","R$ 10,01"
4,30/06/2023,"R$ 380,82 M","R$ 152,87 M","R$ 105,56 M","- R$ 6,51 M","R$ 112,08 M","R$ 65,18 M","R$ 10,97"
5,31/03/2023,"R$ 388,91 M","R$ 149,39 M","R$ 105,88 M","- R$ 6,21 M","R$ 112,09 M","R$ 68,05 M","R$ 11,46"
6,31/12/2022,"R$ 393,63 M","R$ 141,78 M","R$ 103,13 M","- R$ 6,31 M","R$ 109,44 M","R$ 66,91 M","R$ 11,27"
7,30/09/2022,"R$ 384,34 M","R$ 139,24 M","R$ 94,69 M","- R$ 5,96 M","R$ 100,65 M","R$ 63,18 M","R$ 10,82"
8,30/06/2022,"R$ 359,19 M","R$ 128,96 M","R$ 87,63 M","- R$ 5,93 M","R$ 93,56 M","R$ 60,96 M","R$ 10,46"
9,31/03/2022,"R$ 342,16 M","R$ 122,51 M","R$ 81,28 M","- R$ 5,94 M","R$ 87,23 M","R$ 54,69 M","R$ 9,38"
10,31/12/2021,"R$ 323,11 M","R$ 120,42 M","R$ 68,33 M","- R$ 5,65 M","R$ 73,98 M","R$ 88,79 M","R$ 15,23"
11,30/09/2021,"R$ 295,21 M","R$ 109,78 M","R$ 78,53 M","- R$ 5,57 M","R$ 84,09 M","R$ 47,74 M","R$ 8,19"
12,30/06/2021,"R$ 267,22 M","R$ 102,19 M","R$ 74,24 M","- R$ 5,48 M","R$ 79,71 M","R$ 42,67 M","R$ 73,20"
13,31/03/2021,"R$ 225,73 M","R$ 87,22 M","R$ 64,40 M","- R$ 5,45 M","R$ 69,85 M","R$ 36,69 M","R$ 62,93"
14,31/12/2020,"R$ 195,29 M","R$ 72,80 M","R$ 63,01 M","- R$ 5,44 M","R$ 68,45 M","- R$ 5,71 M","- R$ 9,79"
15,30/09/2020,"R$ 175,44 M","R$ 62,99 M","R$ 37,46 M","- R$ 5,41 M","R$ 42,87 M","R$ 24,43 M","R$ 41,90"
16,30/06/2020,"R$ 161,99 M","R$ 54,58 M","R$ 28,24 M","- R$ 5,36 M","R$ 33,60 M","R$ 17,88 M","R$ 30,67"
17,31/03/2020,"R$ 168,56 M","R$ 56,80 M","R$ 30,37 M","- R$ 5,31 M","R$ 35,69 M","R$ 18,48 M","R$ 31,69"
18,31/12/2019,"R$ 168,07 M","R$ 55,76 M","R$ 30,26 M","- R$ 5,28 M","R$ 35,54 M","R$ 17,30 M","R$ 29,68"
19,30/09/2019,NA,NA,NA,"R$ 362,00 mil","R$ 1,63 M",NA,NA
20,30/06/2019,NA,NA,NA,"- R$ 4,24 M","- R$ 4,56 M",NA,NA
