,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 21,13 M","- R$ 8,55 M","- R$ 12,57 M","R$ 5,00 mil"
1,31/03/2024,"R$ 13,44 M","- R$ 25,19 M","R$ 5,29 M","- R$ 6,46 M"
2,31/12/2023,"R$ 18,45 M","- R$ 18,10 M","R$ 352,00 mil","R$ 706,00 mil"
3,30/09/2023,"R$ 24,00 M","- R$ 13,93 M","- R$ 4,33 M","R$ 5,74 M"
4,30/06/2023,"R$ 13,09 M","- R$ 8,53 M","- R$ 4,57 M","- R$ 12,00 mil"
5,31/03/2023,"R$ 18,04 M","- R$ 17,42 M","- R$ 1,64 M","- R$ 1,02 M"
6,31/12/2022,"R$ 23,55 M","- R$ 22,80 M","R$ 240,00 mil","R$ 994,00 mil"
7,30/09/2022,"R$ 13,97 M","- R$ 14,91 M","- R$ 3,82 M","- R$ 4,76 M"
8,30/06/2022,"R$ 351,00 mil","R$ 3,67 M","R$ 708,00 mil","R$ 4,72 M"
9,31/03/2022,"R$ 12,91 M","- R$ 11,54 M","- R$ 2,05 M","- R$ 683,00 mil"
10,31/12/2021,"R$ 8,86 M","- R$ 10,99 M","R$ 2,68 M","R$ 544,00 mil"
11,30/09/2021,"R$ 10,20 M","- R$ 8,50 M","- R$ 1,57 M","R$ 132,00 mil"
12,30/06/2021,"R$ 6,35 M","- R$ 6,00 M","- R$ 420,00 mil","- R$ 65,00 mil"
13,31/03/2021,"R$ 9,50 M","- R$ 9,03 M","- R$ 423,00 mil","R$ 55,00 mil"
14,31/12/2020,"R$ 8,29 M","- R$ 7,73 M","- R$ 492,00 mil","R$ 65,00 mil"
15,30/09/2020,"R$ 2,27 M","- R$ 10,96 M","R$ 8,66 M","- R$ 28,00 mil"
16,30/06/2020,"R$ 3,76 M","- R$ 3,36 M","- R$ 439,00 mil","- R$ 38,00 mil"
17,31/03/2020,"R$ 1,55 M","R$ 5,00 mil","- R$ 1,47 M","R$ 81,00 mil"
18,31/12/2019,"R$ 9,56 M","- R$ 8,94 M","- R$ 604,00 mil","R$ 14,00 mil"
19,30/09/2019,"R$ 951,00 mil","- R$ 1,83 M","R$ 841,00 mil","- R$ 36,00 mil"
20,30/06/2019,"R$ 1,98 M","- R$ 2,24 M","R$ 283,00 mil","R$ 28,00 mil"
21,31/03/2019,"R$ 3,73 M","- R$ 2,69 M","- R$ 1,07 M","- R$ 35,00 mil"
22,31/12/2018,"R$ 3,35 M","- R$ 1,99 M","- R$ 1,33 M","R$ 29,00 mil"
23,30/09/2018,"R$ 8,84 M","- R$ 1,03 M","- R$ 7,78 M","R$ 30,00 mil"
24,30/06/2018,"R$ 3,54 M","- R$ 236,00 mil","- R$ 3,30 M","R$ 4,00 mil"
25,31/03/2018,"R$ 2,04 M","- R$ 1,77 M","- R$ 423,00 mil","- R$ 160,00 mil"
26,31/12/2017,"R$ 1,50 M","- R$ 2,05 M","R$ 701,00 mil","R$ 149,00 mil"
27,30/09/2017,"R$ 2,15 M","- R$ 1,04 M","- R$ 1,13 M","- R$ 13,00 mil"
28,30/06/2017,"R$ 5,28 M","- R$ 1,81 M","- R$ 3,45 M","R$ 27,00 mil"
29,31/03/2017,"R$ 3,52 M","- R$ 864,00 mil","- R$ 2,66 M","- R$ 4,00 mil"
30,31/12/2016,"R$ 23,07 M","- R$ 4,85 M","- R$ 18,23 M","- R$ 8,00 mil"
31,30/09/2016,"R$ 6,28 M","- R$ 677,00 mil","- R$ 5,59 M","R$ 11,00 mil"
32,30/06/2016,"R$ 7,95 M","- R$ 424,00 mil","- R$ 7,56 M","- R$ 32,00 mil"
33,31/03/2016,"R$ 2,99 M","- R$ 168,00 mil","- R$ 2,84 M","- R$ 24,00 mil"
34,31/12/2015,"R$ 2,58 M","R$ 81,00 mil","- R$ 2,64 M","R$ 16,00 mil"
35,30/09/2015,"R$ 5,16 M","- R$ 438,00 mil","- R$ 4,72 M","- R$ 4,00 mil"
36,30/06/2015,"R$ 7,70 M","- R$ 18,00 mil","- R$ 7,66 M","R$ 23,00 mil"
37,31/03/2015,"R$ 1,88 M","- R$ 2,05 M","R$ 153,00 mil","- R$ 13,00 mil"
38,31/12/2014,"- R$ 5,88 M","- R$ 1,56 M","R$ 7,40 M","- R$ 43,00 mil"
39,30/09/2014,"R$ 3,58 M","- R$ 1,69 M","- R$ 1,82 M","R$ 72,00 mil"
40,30/06/2014,"R$ 5,83 M","- R$ 1,74 M","- R$ 4,09 M","- R$ 4,00 mil"
41,31/03/2014,"R$ 3,68 M","- R$ 1,04 M","- R$ 2,67 M","- R$ 32,00 mil"
42,31/12/2013,"R$ 4,97 M","- R$ 2,69 M","- R$ 2,51 M","- R$ 233,00 mil"
43,30/09/2013,"R$ 2,74 M","R$ 252,00 mil","- R$ 2,88 M","R$ 119,00 mil"
44,30/06/2013,"R$ 4,12 M","- R$ 2,92 M","- R$ 1,17 M","R$ 27,00 mil"
45,31/03/2013,"R$ 4,94 M","- R$ 1,16 M","- R$ 3,73 M","R$ 50,00 mil"
46,31/12/2012,"- R$ 1,61 M","R$ 5,04 M","- R$ 3,38 M","R$ 47,00 mil"
47,30/09/2012,"R$ 9,33 M","- R$ 1,78 M","- R$ 7,63 M","- R$ 83,00 mil"
48,30/06/2012,"R$ 7,58 M","- R$ 1,98 M","- R$ 5,53 M","R$ 64,00 mil"
49,31/03/2012,"R$ 3,50 M","- R$ 1,05 M","- R$ 2,84 M","- R$ 394,00 mil"
50,31/12/2011,"- R$ 12,73 M","- R$ 3,08 M","R$ 14,03 M","- R$ 1,78 M"
51,30/09/2011,"R$ 12,79 M","- R$ 1,17 M","- R$ 10,34 M","R$ 1,29 M"
52,30/06/2011,"R$ 7,29 M","- R$ 1,78 M","- R$ 5,93 M","- R$ 423,00 mil"
53,31/03/2011,"R$ 5,22 M","- R$ 1,52 M","- R$ 2,39 M","R$ 1,31 M"
