,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 93,90 M","R$ 38,33 M","R$ 20,00 M","- R$ 1,63 M","R$ 21,63 M","R$ 13,58 M","R$ 2,24"
1,31/03/2024,"R$ 93,89 M","R$ 39,77 M","R$ 22,62 M","- R$ 1,56 M","R$ 24,19 M","R$ 15,15 M","R$ 2,49"
2,31/12/2023,"R$ 80,56 M","R$ 33,84 M","R$ 18,43 M","- R$ 1,55 M","R$ 19,98 M","R$ 11,77 M","R$ 1,94"
3,30/09/2023,"R$ 90,73 M","R$ 40,20 M","R$ 23,96 M","- R$ 1,67 M","R$ 25,62 M","R$ 15,31 M","R$ 2,52"
4,30/06/2023,"R$ 84,92 M","R$ 35,81 M","R$ 20,69 M","- R$ 1,69 M","R$ 22,37 M","R$ 12,74 M","R$ 2,15"
5,31/03/2023,"R$ 85,23 M","R$ 37,38 M","R$ 23,58 M","- R$ 1,56 M","R$ 25,14 M","R$ 14,33 M","R$ 2,41"
6,31/12/2022,"R$ 97,56 M","R$ 36,57 M","R$ 30,63 M","- R$ 1,79 M","R$ 32,43 M","R$ 18,41 M","R$ 3,10"
7,30/09/2022,"R$ 113,11 M","R$ 43,11 M","R$ 30,69 M","- R$ 1,47 M","R$ 32,15 M","R$ 19,73 M","R$ 3,38"
8,30/06/2022,"R$ 93,01 M","R$ 32,33 M","R$ 21,00 M","- R$ 1,38 M","R$ 22,38 M","R$ 15,61 M","R$ 2,68"
9,31/03/2022,"R$ 89,95 M","R$ 29,76 M","R$ 20,82 M","- R$ 1,66 M","R$ 22,49 M","R$ 13,18 M","R$ 2,26"
10,31/12/2021,"R$ 88,28 M","R$ 34,04 M","R$ 22,20 M","- R$ 1,44 M","R$ 23,64 M","R$ 14,68 M","R$ 2,52"
11,30/09/2021,"R$ 87,96 M","R$ 32,83 M","R$ 23,62 M","- R$ 1,44 M","R$ 25,06 M","R$ 17,49 M","R$ 3,00"
12,30/06/2021,"R$ 75,98 M","R$ 25,88 M","R$ 16,04 M","- R$ 1,40 M","R$ 16,04 M","R$ 10,72 M","R$ 18,39"
13,31/03/2021,"R$ 70,90 M","R$ 27,67 M","R$ 7,87 M","- R$ 1,37 M","R$ 9,24 M","R$ 47,29 M","R$ 81,11"
14,31/12/2020,"R$ 60,37 M","R$ 23,40 M","R$ 32,40 M","- R$ 1,36 M","R$ 33,75 M","- R$ 26,37 M","- R$ 45,23"
15,30/09/2020,"R$ 59,97 M","R$ 25,24 M","R$ 19,32 M","- R$ 1,35 M","R$ 20,68 M","R$ 12,42 M","R$ 21,30"
16,30/06/2020,"R$ 34,49 M","R$ 10,91 M","R$ 4,81 M","- R$ 1,37 M","R$ 6,18 M","R$ 3,35 M","R$ 5,75"
17,31/03/2020,"R$ 40,46 M","R$ 13,25 M","R$ 6,48 M","- R$ 1,37 M","R$ 7,84 M","R$ 4,89 M","R$ 8,38"
18,31/12/2019,"R$ 40,53 M","R$ 13,60 M","R$ 6,85 M","- R$ 1,32 M","R$ 8,18 M","R$ 3,77 M","R$ 6,47"
19,30/09/2019,"R$ 46,52 M","R$ 16,82 M","R$ 10,10 M","- R$ 1,30 M","R$ 11,41 M","R$ 5,87 M","R$ 10,07"
20,30/06/2019,"R$ 41,06 M","R$ 13,14 M","R$ 6,94 M","- R$ 1,32 M","R$ 8,26 M","R$ 3,95 M","R$ 6,78"
21,31/03/2019,"R$ 39,97 M","R$ 12,20 M","R$ 6,36 M","- R$ 1,34 M","R$ 7,70 M","R$ 3,72 M","R$ 6,37"
22,31/12/2018,"R$ 33,97 M","R$ 10,98 M","R$ 4,70 M","- R$ 1,35 M","R$ 6,05 M","R$ 2,86 M","R$ 4,91"
23,30/09/2018,"R$ 40,39 M","R$ 14,35 M","R$ 8,44 M","- R$ 1,34 M","R$ 9,78 M","R$ 3,02 M","R$ 5,18"
24,30/06/2018,"R$ 36,28 M","R$ 12,75 M","R$ 7,19 M","- R$ 1,37 M","R$ 8,56 M","R$ 3,38 M","R$ 5,80"
25,31/03/2018,"R$ 34,56 M","R$ 10,55 M","R$ 5,92 M","- R$ 1,55 M","R$ 7,47 M","R$ 2,77 M","R$ 4,75"
26,31/12/2017,"R$ 27,63 M","R$ 8,58 M","R$ 1,40 M","- R$ 1,40 M","R$ 2,80 M","R$ 15,37 M","R$ 26,37"
27,30/09/2017,"R$ 34,79 M","R$ 12,86 M","R$ 7,82 M","- R$ 1,47 M","R$ 9,28 M","R$ 21,77 M","R$ 37,33"
28,30/06/2017,"R$ 30,85 M","R$ 11,38 M","R$ 6,91 M","- R$ 1,48 M","R$ 8,39 M","R$ 1,28 M","R$ 2,20"
