,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 2,75 B","- R$ 721,58 M","- R$ 2,15 B","- R$ 114,98 M",2
1,31/03/2024,"R$ 2,58 B","- R$ 120,94 M","- R$ 1,97 B","R$ 493,92 M",2
2,31/12/2023,"R$ 2,33 B","- R$ 877,63 M","- R$ 1,28 B","R$ 178,93 M",2
3,30/09/2023,"R$ 1,97 B","- R$ 710,85 M","- R$ 1,19 B","R$ 72,20 M",2
4,30/06/2023,"R$ 1,52 B","- R$ 438,46 M","- R$ 1,11 B","- R$ 27,12 M",2
5,31/03/2023,"R$ 1,42 B","- R$ 961,83 M","- R$ 1,11 B","- R$ 652,56 M",2
6,31/12/2022,"R$ 971,91 M","R$ 2,10 B","- R$ 2,15 B","R$ 920,66 M",2
7,30/09/2022,"R$ 883,05 M","- R$ 1,54 B","R$ 720,18 M","R$ 62,57 M",2
8,30/06/2022,"R$ 704,47 M","- R$ 1,86 B","R$ 1,52 B","R$ 366,74 M",2
9,31/03/2022,"R$ 197,20 M","- R$ 2,32 B","R$ 2,96 B","R$ 840,98 M",2
10,31/12/2021,"R$ 212,41 M","- R$ 4,34 B","R$ 4,33 B","R$ 204,04 M",2
11,30/09/2021,"R$ 293,27 M","- R$ 1,12 B","R$ 1,16 B","R$ 333,96 M",2
12,30/06/2021,"R$ 413,24 M","- R$ 1,65 B","R$ 1,26 B","R$ 19,69 M",2
13,31/03/2021,"R$ 1,22 B","- R$ 1,10 B","- R$ 441,26 M","- R$ 322,15 M",2
14,31/12/2020,"R$ 1,33 B","- R$ 937,77 M","- R$ 468,88 M","- R$ 81,02 M",2
15,30/09/2020,"R$ 1,20 B","- R$ 742,55 M","- R$ 454,35 M","R$ 2,57 M",2
16,30/06/2020,"R$ 1,17 B","- R$ 5,46 B","R$ 4,36 B","R$ 63,98 M",2
17,31/03/2020,"R$ 764,89 M","- R$ 4,60 B","R$ 4,19 B","R$ 354,94 M",2
18,31/12/2019,"R$ 656,78 M","- R$ 4,90 B","R$ 4,28 B","R$ 38,75 M",2
19,30/09/2019,"R$ 771,95 M","- R$ 5,01 B","R$ 4,32 B","R$ 80,47 M",2
20,30/06/2019,"R$ 577,73 M","R$ 21,16 M","- R$ 568,99 M","R$ 29,90 M",2
21,31/03/2019,"R$ 581,74 M","- R$ 2,55 B","R$ 1,76 B","- R$ 204,72 M",2
22,31/12/2018,"R$ 516,70 M","- R$ 2,14 B","R$ 1,70 B","R$ 81,28 M",2
23,30/09/2018,"R$ 557,74 M","- R$ 2,22 B","R$ 1,69 B","R$ 26,67 M",2
24,30/06/2018,"R$ 681,02 M","- R$ 2,65 B","R$ 2,03 B","R$ 56,83 M",2
25,31/03/2018,"R$ 608,05 M","- R$ 110,18 M","- R$ 221,51 M","R$ 276,36 M",2
26,31/12/2017,"R$ 618,55 M","- R$ 409,00 M","- R$ 162,20 M","R$ 47,36 M",2
