,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 516,11 M","- R$ 964,22 M","R$ 41,21 M","- R$ 406,90 M",2
1,31/03/2024,"R$ 924,39 M","- R$ 412,57 M","- R$ 1,10 B","- R$ 588,68 M",2
2,31/12/2023,"R$ 525,17 M","R$ 118,30 M","R$ 162,48 M","R$ 805,94 M",2
3,30/09/2023,"R$ 787,54 M","R$ 536,91 M","- R$ 1,25 B","R$ 74,67 M",2
4,30/06/2023,"R$ 347,46 M","- R$ 363,58 M","R$ 218,11 M","R$ 201,99 M",2
5,31/03/2023,"R$ 674,50 M","- R$ 1,17 B","- R$ 408,91 M","- R$ 903,67 M",2
6,31/12/2022,"R$ 158,76 M","R$ 285,08 M","R$ 255,37 M","R$ 699,21 M",2
7,30/09/2022,"R$ 342,20 M","R$ 809,31 M","- R$ 1,18 B","- R$ 24,65 M",2
8,30/06/2022,"R$ 244,60 M","- R$ 886,96 M","R$ 218,92 M","- R$ 423,44 M",2
9,31/03/2022,"R$ 226,35 M","R$ 1,89 B","- R$ 1,45 B","R$ 669,55 M",2
10,31/12/2021,"R$ 69,90 M","- R$ 3,36 B","R$ 3,13 B","- R$ 158,89 M",2
11,30/09/2021,"R$ 163,62 M","R$ 491,33 M","- R$ 375,42 M","R$ 279,53 M",2
12,30/06/2021,"- R$ 262,68 M","- R$ 1,35 B","R$ 1,66 B","R$ 50,80 M",2
13,31/03/2021,"R$ 241,56 M","- R$ 129,26 M","- R$ 79,70 M","R$ 32,61 M",2
14,31/12/2020,"R$ 150,76 M","- R$ 134,28 M","- R$ 45,46 M","- R$ 28,98 M",2
15,30/09/2020,"R$ 283,59 M","- R$ 40,22 M","- R$ 278,12 M","- R$ 34,74 M",2
16,30/06/2020,"R$ 544,12 M","- R$ 797,18 M","- R$ 37,98 M","- R$ 291,04 M",2
17,31/03/2020,"R$ 347,16 M","R$ 33,90 M","- R$ 107,32 M","R$ 273,74 M",2
18,31/12/2019,"R$ 24,59 M","R$ 60,94 M","- R$ 30,92 M","R$ 54,61 M",2
19,30/09/2019,"R$ 256,74 M","- R$ 4,76 B","R$ 4,53 B","R$ 26,67 M",2
20,30/06/2019,"R$ 145,49 M","R$ 60,40 M","- R$ 205,97 M","- R$ 84,00 mil",2
21,31/03/2019,"R$ 229,96 M","- R$ 258,35 M","- R$ 14,06 M","- R$ 42,45 M",2
22,31/12/2018,"R$ 139,77 M","- R$ 49,11 M","R$ 5,67 M","R$ 96,33 M",2
23,30/09/2018,"R$ 62,52 M","R$ 268,21 M","- R$ 354,63 M","- R$ 23,90 M",2
24,30/06/2018,"R$ 149,49 M","- R$ 2,51 B","R$ 2,12 B","- R$ 234,70 M",2
25,31/03/2018,"R$ 164,92 M","R$ 149,28 M","- R$ 70,66 M","R$ 243,54 M",2
26,31/12/2017,,,,,2
