,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"6,34","18,00","1,18","6,66",NA,"1,16","5,87","12,76","8,25","6,82","-1,38","1,66",NA,"1,63","R$ 17,53 B","13,76%"
1,30/09/2024,"6,09","17,29","1,14","6,40",NA,"1,12","5,64","12,26","8,20","6,78","-1,32","1,65",NA,"1,62","R$ 17,37 B","14,33%"
2,30/06/2024,"5,34","10,61","1,01","4,85",NA,"1,05","4,94","30,63","6,89","5,71","-1,21","1,41",NA,"1,46","R$ 14,10 B","10,76%"
3,31/03/2024,"5,92","17,35","1,01","5,08",NA,"1,00","5,34","546,98","7,15","5,89","-1,06","1,35",NA,"1,33","R$ 14,45 B","10,73%"
4,31/12/2023,"10,41","8,66","0,97","4,28",NA,"1,07","5,03","19,41","6,79","5,67","-1,30","1,31",NA,"1,44","R$ 14,67 B","0,07%"
5,30/09/2023,"48,31","38,25","1,07","4,53",NA,"1,21","5,88","68,94","7,73","6,49","-1,28","1,40",NA,"1,60","R$ 16,99 B","2,76%"
6,30/06/2023,"37,87","171,75","0,98","4,34",NA,"1,23","5,90","86,29","7,63","6,43","-1,26","1,27",NA,"1,59","R$ 16,33 B","10,19%"
7,31/03/2023,"30,63","-94,84","0,95","4,30",NA,"1,30","5,90","-30,61","7,81","6,61","-1,23","1,26",NA,"1,72","R$ 16,83 B","10,32%"
8,31/12/2022,"9,40","16,48","0,98","4,95",NA,"1,34","6,25","17,62","8,23","6,95","-1,60","1,29",NA,"1,77","R$ 16,66 B","11,99%"
9,30/09/2022,"10,05","10,35","1,05","5,69",NA,"1,33","6,64","8,20","8,39","7,07","-1,87","1,32",NA,"1,68","R$ 16,50 B","21,13%"
10,30/06/2022,"8,57","13,18","1,12","6,86",NA,"1,30","6,20","9,16","8,45","7,18","-1,71","1,52",NA,"1,77","R$ 16,53 B","14,51%"
11,31/03/2022,"7,59","18,13","1,22","7,15",NA,"1,23","5,91","9,44","8,40","7,20","-1,53","1,74",NA,"1,75","R$ 16,62 B","14,93%"
12,31/12/2021,"7,31","14,02","1,32","6,18",NA,"1,26","6,01","-39,77","8,69","7,43","-1,34","1,91",NA,"1,83","R$ 16,34 B","10,42%"
13,30/09/2021,"9,67","9,23","1,86","7,71",NA,"1,45","7,50","6,75","9,65","8,31","-2,31","2,39",NA,"1,87","R$ 20,34 B","6,31%"
14,30/06/2021,"12,42","13,85","2,16","8,24",NA,"1,76","8,71","14,49","10,82","9,22","-2,34","2,68",NA,"2,19","R$ 21,09 B","5,99%"
15,31/03/2021,"16,27","22,00","2,49","8,21",NA,"2,07","10,93","13,19","12,76","10,53","-2,77","2,91",NA,"2,42","R$ 19,22 B","5,99%"
16,31/12/2020,"18,17","35,44","2,51","9,97",NA,"1,97","10,44","33,97","13,52","11,37","-2,22","3,26",NA,"2,55","R$ 21,66 B","5,92%"
17,30/09/2020,"19,65","19,40","2,78","11,63",NA,"2,03","11,95","15,60","13,85","11,69","-2,65","3,22",NA,"2,35","R$ 22,50 B","16,15%"
18,30/06/2020,"18,51","26,92","2,81","10,10",NA,"2,21","11,81","21,96","14,08","12,10","-2,70","3,35",NA,"2,64","R$ 24,69 B","15,29%"
19,31/03/2020,"13,88","28,10","2,20","8,89",NA,"2,53","8,91","236,10","10,41","9,13","-2,82","2,57",NA,"2,96","R$ 20,48 B","17,71%"
20,31/12/2019,"21,71","57,14","3,12","11,82",NA,"3,51","13,65","-1.874,38","14,52","12,56","-3,73","3,32",NA,"3,74","R$ 27,41 B","12,80%"
21,30/09/2019,"7,16","3,58","1,50","6,10",NA,"1,37","5,05","7,83","5,41","4,80","-3,08","1,60",NA,"1,46","R$ 12,54 B","4,85%"
22,30/06/2019,"6,55","3,21","1,28","5,84",NA,"1,15","4,66","6,82","5,79","5,03","-2,44","1,59",NA,"1,43","R$ 10,71 B","6,14%"
23,31/03/2019,"8,03","3,74","1,46","7,11",NA,"1,27","5,69","8,03","7,11","6,04","-2,53","1,83",NA,"1,59","R$ 10,88 B","5,92%"
24,31/12/2018,"7,98","3,93","1,56","6,79",NA,"1,28","5,80","8,11","7,09","5,98","-2,47","1,91",NA,"1,56","R$ 10,02 B","6,03%"
25,30/09/2018,"11,78","3,13","1,22","4,58",NA,"0,87","6,96","8,08","9,22","7,05","-1,41","1,61",NA,"1,15","R$ 7,84 B","12,17%"
26,30/06/2018,"11,88","3,52","1,34","4,94",NA,"0,90","6,79","8,93","9,08","7,03","-1,39","1,79",NA,"1,20","R$ 7,96 B","11,70%"
27,31/03/2018,"10,72","3,50","1,32","4,60",NA,"0,93","6,29","19,89","8,42","6,50","-1,35","1,76",NA,"1,24","R$ 7,96 B","12,20%"
28,31/12/2017,"13,18","4,18","1,52","5,16",NA,"0,97","7,38","48,28","9,48","7,13","-1,30","1,96",NA,"1,25","R$ 8,35 B","11,09%"
29,30/09/2017,"10,75","2,34","1,19","3,77",NA,"0,72","6,01","13,14","7,64","5,56","-1,14","1,51",NA,"0,92","R$ 6,32 B","9,78%"
30,30/06/2017,"10,24","2,44","1,18","3,55",NA,"0,73","5,72","9,11","7,40","5,35","-1,16","1,52",NA,"0,94","R$ 5,91 B","10,13%"
