,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"-2,18%","-1,63%","-3,30%","-2,47%","-48,63%","-5,86%","9,19%","-6,90%","-0,76%","1,34%","0,85","9,24","8,24","10,49"
1,31/03/2024,"-2,81%","-2,26%","-4,26%","-3,43%","-42,02%","-5,46%","7,73%","-7,38%","-1,18%","0,68%","0,74","9,53","8,53","20,41"
2,31/12/2023,"6,66%","5,49%","10,09%","8,33%","-25,19%","-3,78%","10,30%","-3,98%","2,18%","3,75%","0,95","6,93","5,93","2,56"
3,30/09/2023,"13,13%","10,76%","19,90%","16,31%","-19,66%","-2,90%","12,21%","-2,43%","3,90%","5,40%","1,19","7,64","6,64","2,08"
4,30/06/2023,"17,48%","10,93%","26,49%","16,56%","-15,65%","-2,51%","12,38%","-1,77%","3,90%","5,05%","1,42","8,30","7,30","2,21"
5,31/03/2023,"24,59%","15,34%","37,25%","23,24%","12,96%","2,02%","13,57%","1,62%","5,16%","6,19%","1,25","7,70","6,70","2,00"
6,31/12/2022,"27,10%","15,80%","41,06%","23,93%","1,92%","0,41%","12,52%","0,24%","4,55%","5,49%","1,71","6,67","5,67","1,54"
7,30/09/2022,"24,91%","14,28%","37,74%","21,63%","-4,84%","-1,11%","12,49%","-0,62%","4,37%","5,29%","1,79","6,79","5,79","2,13"
8,30/06/2022,"26,54%","14,57%","40,21%","22,08%","-1,97%","-0,43%","12,08%","-0,21%","4,22%","5,34%","2,10","6,24","5,24","2,68"
9,31/03/2022,"16,82%","10,46%","25,49%","15,84%","8,99%","1,64%","11,21%","1,04%","3,14%","4,32%","1,57","6,40","5,40","2,97"
10,31/12/2021,"23,89%","13,21%","36,20%","20,02%","11,65%","2,78%","13,71%","1,80%","4,94%","6,29%","1,54","4,64","3,64","1,80"
11,30/09/2021,"21,21%","18,81%","32,13%","28,50%","47,13%","6,49%","11,91%","1,68%","2,79%","4,00%","3,86","4,37","3,37","3,83"
12,30/06/2021,"7,39%","6,93%","11,20%","10,50%","5,43%","0,85%","11,02%","0,27%","1,36%","2,70%","3,18","4,57","3,57","7,93"
13,31/03/2021,"40,98%","37,92%","62,09%","57,45%","14,02%","1,70%","14,90%","0,79%","6,29%","7,53%","2,15","5,49","4,49","2,77"
14,31/12/2020,"19,55%","18,28%","29,62%","27,69%","42,43%","5,76%","12,48%","3,10%","3,65%","4,91%","1,86","4,20","3,20","4,70"
15,30/09/2020,"17,42%","16,29%","26,40%","24,68%","7,73%","1,05%","11,59%","0,87%","5,04%","5,72%","1,20","7,27","6,27","3,34"
16,30/06/2020,"14,69%","13,73%","22,25%","20,80%","11,04%","1,50%","11,82%","1,43%","4,87%","5,65%","1,05","6,41","5,41","3,68"
17,31/03/2020,"13,35%","12,48%","20,23%","18,92%","8,72%","1,18%","12,01%","1,21%","4,74%","5,55%","0,98","8,25","7,25","2,33"
18,31/12/2019,NA,NA,NA,NA,NA,NA,"11,35%","1,08%","4,41%","5,18%",NA,"7,36","6,36","2,07"
