,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,06 B","R$ 24,15 M","- R$ 153,99 M","- R$ 38,31 M","- R$ 115,69 M","- R$ 295,73 M","- R$ 1,16",207
1,31/03/2024,"R$ 1,60 B","R$ 72,61 M","- R$ 133,78 M","- R$ 38,87 M","- R$ 94,90 M","- R$ 275,64 M","- R$ 1,61",207
2,31/12/2023,"R$ 2,41 B","R$ 244,23 M","R$ 83,23 M","- R$ 41,61 M","R$ 124,84 M","R$ 89,55 M","R$ 0,52",207
3,30/09/2023,"R$ 2,37 B","R$ 351,86 M","R$ 147,98 M","- R$ 37,72 M","R$ 185,71 M","- R$ 31,26 M","- R$ 0,18",207
4,30/06/2023,"R$ 1,83 B","- R$ 24,92 M","- R$ 194,48 M","- R$ 34,59 M","- R$ 159,89 M","- R$ 388,83 M","- R$ 2,28",207
5,31/03/2023,"R$ 2,79 B","R$ 406,42 M","R$ 168,63 M","- R$ 33,50 M","R$ 202,12 M","R$ 93,91 M","R$ 0,55",207
6,31/12/2022,"R$ 3,41 B","R$ 545,43 M","R$ 283,37 M","- R$ 49,56 M","R$ 332,92 M","R$ 211,64 M","R$ 1,24",207
7,30/09/2022,"R$ 3,07 B","R$ 447,22 M","R$ 175,44 M","- R$ 9,58 M","R$ 185,01 M","R$ 24,36 M","R$ 0,14",207
8,30/06/2022,"R$ 1,97 B","R$ 127,74 M","- R$ 47,66 M","- R$ 23,33 M","- R$ 24,34 M","- R$ 148,31 M","- R$ 0,87",207
9,31/03/2022,"R$ 3,15 B","R$ 331,09 M","R$ 116,72 M","- R$ 26,45 M","R$ 143,17 M","- R$ 59,74 M","- R$ 0,35",207
10,31/12/2021,"R$ 2,52 B","R$ 430,67 M","R$ 223,29 M","- R$ 38,66 M","R$ 261,95 M","R$ 117,58 M","R$ 0,69",207
11,30/09/2021,"R$ 1,84 B","R$ 254,75 M","R$ 107,13 M","- R$ 18,32 M","R$ 125,45 M","R$ 70,97 M","R$ 0,42",207
12,30/06/2021,"R$ 1,01 B","- R$ 61,13 M","- R$ 179,55 M","- R$ 16,69 M","- R$ 162,86 M","- R$ 40,57 M","- R$ 0,28",207
13,31/03/2021,"R$ 1,20 B","R$ 277,65 M","R$ 174,03 M","- R$ 15,68 M","R$ 189,71 M","- R$ 30,02 M","- R$ 0,21",207
14,31/12/2020,"R$ 1,65 B","R$ 229,36 M","R$ 77,47 M","- R$ 24,98 M","R$ 102,45 M","R$ 90,48 M","R$ 0,65",207
15,30/09/2020,"R$ 459,68 M","R$ 50,92 M","R$ 20,66 M","- R$ 2,87 M","R$ 23,54 M","- R$ 4,29 M","- R$ 0,02",207
16,30/06/2020,"R$ 232,21 M","R$ 23,86 M","- R$ 228,00 mil","- R$ 2,51 M","R$ 2,28 M","- R$ 2,22 M","- R$ 0,01",207
17,31/03/2020,"R$ 290,28 M","R$ 24,22 M","- R$ 1,79 M","- R$ 2,69 M","R$ 906,00 mil","- R$ 2,48 M","- R$ 0,01",207
18,31/12/2019,,,,,,,,207
