,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"-0,21","0,15","0,01","-15,35","-1,78","0,02","-1,89","-0,24","-20,43","11,56","-0,02","0,16","-19,26","0,18","R$ 106,91 M","0,00%"
1,30/06/2024,"-0,73","0,53","0,05","-54,09","-6,28","0,06","-6,66","-0,85","-25,20","14,26","-0,06","0,19","-23,76","0,22","R$ 376,72 M","0,00%"
2,31/03/2024,"-0,47","0,34","0,03","-2,94","-1,79","0,04","-2,94","-2,24","-14,66","25,52","-0,04","0,17","-8,95","0,18","R$ 285,28 M","0,00%"
3,31/12/2023,"-0,78","0,26","0,03","3,48","28,15","0,04","1,41","-0,49","5,81","3,38","-0,04","0,13","115,57","0,15","R$ 290,40 M","2,33%"
4,30/09/2023,"-2,62","0,65","0,06","2,28","3,49","0,08","1,63","2,89","4,50","3,26","-0,10","0,18","9,65","0,23","R$ 661,09 M","1,02%"
5,30/06/2023,"-4,22","0,79","0,07","-25,40","-9,78","0,09","1,91","1,70","4,77","3,69","-0,11","0,19","-24,38","0,24","R$ 828,50 M","0,82%"
6,31/03/2023,"6,19","0,78","0,10","-3,74","-3,16","0,10","1,94","1,29","4,33","3,61","-0,13","0,22","-7,07","0,23","R$ 1,12 B","0,60%"
7,31/12/2022,"49,80","0,94","0,12","-9,66","-7,14","0,14","2,64","1,37","4,50","3,73","-0,19","0,20","-12,18","0,24","R$ 1,39 B","2,06%"
8,30/09/2022,"-19,38","1,00","0,12","-7,36","-6,16","0,15","2,74","1,29","5,31","4,39","-0,20","0,23","-11,95","0,29","R$ 1,28 B","2,24%"
9,30/06/2022,"-77,10","1,20","0,16","-11,04","-8,09","0,19","3,76","8,06","7,16","5,65","-0,24","0,30","-15,40","0,37","R$ 1,50 B","1,91%"
10,31/03/2022,"18,66","1,18","0,19","119,54","-53,04","0,18","6,18","4,57","10,27","7,47","-0,23","0,32","-88,12","0,31","R$ 1,65 B","1,73%"
11,31/12/2021,"14,80","1,20","0,27","53,68","-323,59","0,26","5,39","3,21","7,69","6,03","-0,37","0,38","-461,63","0,37","R$ 1,75 B","0,00%"
12,30/09/2021,"16,49","1,06","0,28",NA,NA,"0,24","9,92","2,22","15,40","10,75","-0,37","0,43",NA,"0,38","R$ 1,44 B","0,00%"
13,30/06/2021,"124,40","1,28","0,33","16,39","22,04","0,28","24,32","10,90","40,06","20,19","-0,37","0,55","36,31","0,46","R$ 1,27 B","0,00%"
14,31/03/2021,"56,82","1,53","0,45","17,48","21,31","0,28","7,13","9,16","10,44","8,73","-0,35","0,66","31,21","0,41","R$ 1,51 B","0,00%"
15,31/12/2020,"18,08","1,45","0,56","14,33","15,94","0,35","15,33","15,38","21,64","16,11","-0,47","0,79","22,51","0,49","R$ 1,47 B","0,00%"
16,30/09/2020,"129,83","10,38","1,13","-15,13","-14,44","1,43","22,51","63,16","26,30","23,15","-1,70","1,33","-16,88","1,67","R$ 1,93 B","0,00%"
17,30/06/2020,"90,94","10,27","1,30","-206,88","-108,56","1,60","26,70","25,48","30,98","26,67","-2,05","1,51","-125,95","1,86","R$ 1,93 B","0,00%"
18,31/03/2020,"115,08","10,16","1,39","68,95","95,75","1,23","29,37","13,75","32,10","27,42","-1,56","1,52","104,66","1,35","R$ 1,93 B","0,00%"
19,31/12/2019,"123,84","10,04","1,34","34,98","40,29","1,36","30,28","25,72","32,72","27,83","-1,68","1,44","43,53","1,47","R$ 1,93 B","0,00%"
