,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 286,98 M","- R$ 180,35 M","- R$ 65,96 M","R$ 40,68 M",207
1,31/03/2024,"- R$ 443,54 M","R$ 243,64 M","- R$ 185,82 M","- R$ 385,72 M",207
2,31/12/2023,"R$ 65,42 M","- R$ 143,76 M","R$ 208,87 M","R$ 130,53 M",207
3,30/09/2023,"R$ 84,17 M","R$ 197,73 M","- R$ 547,27 M","- R$ 265,38 M",207
4,30/06/2023,"R$ 197,08 M","- R$ 293,80 M","R$ 345,60 M","R$ 248,88 M",207
5,31/03/2023,"- R$ 263,18 M","- R$ 106,78 M","- R$ 83,65 M","- R$ 453,61 M",207
6,31/12/2022,"R$ 151,08 M","- R$ 73,63 M","R$ 136,02 M","R$ 334,72 M",207
7,30/09/2022,"- R$ 117,60 M","- R$ 85,97 M","R$ 677,61 M","R$ 352,79 M",207
8,30/06/2022,"- R$ 70,53 M","- R$ 1,89 M","- R$ 47,53 M","- R$ 119,95 M",207
9,31/03/2022,"- R$ 107,05 M","- R$ 106,38 M","R$ 80,18 M","- R$ 133,25 M",207
10,31/12/2021,"R$ 41,45 M","- R$ 184,20 M","R$ 516,71 M","R$ 102,17 M",207
11,30/09/2021,,,,"R$ 271,79 M",207
12,30/06/2021,"R$ 79,44 M","R$ 45,50 M","- R$ 76,59 M","R$ 48,34 M",207
13,31/03/2021,"- R$ 88,27 M","R$ 6,75 M","R$ 1,68 M","- R$ 79,84 M",207
14,31/12/2020,"R$ 193,44 M","- R$ 24,87 M","R$ 93,02 M","R$ 261,59 M",207
15,30/09/2020,"- R$ 37,18 M","- R$ 14,34 M","R$ 72,71 M","R$ 21,18 M",207
16,30/06/2020,"- R$ 40,60 M","- R$ 14,91 M","- R$ 39,67 M","- R$ 95,18 M",207
17,31/03/2020,"- R$ 12,86 M","- R$ 2,17 M","R$ 30,62 M","R$ 15,59 M",207
18,31/12/2019,,,,,207
