,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 219,56 B","R$ 46,22 B","R$ 20,84",2.218.116.370,0,0,2.218.116.370,0,0,0,0,2.218.116.370,0,2.218.116.370,63
1,31/03/2024,"R$ 204,32 B","R$ 44,21 B","R$ 19,93",2.218.116.370,0,0,2.218.116.370,0,0,0,0,2.218.116.370,0,2.218.116.370,63
2,31/12/2023,"R$ 206,13 B","R$ 43,35 B","R$ 19,54",2.218.116.370,0,0,2.218.116.370,0,0,0,0,2.218.116.370,0,2.218.116.370,63
3,30/09/2023,"R$ 214,51 B","R$ 41,97 B","R$ 18,92",2.218.116.370,0,0,2.218.116.370,0,0,0,0,2.218.116.370,0,2.218.116.370,63
4,30/06/2023,"R$ 198,34 B","R$ 42,36 B","R$ 19,10",2.218.116.370,0,0,2.218.116.370,0,0,0,0,2.218.116.370,0,2.218.116.370,63
5,31/03/2023,"R$ 200,21 B","R$ 44,64 B","R$ 20,13",2.218.116.370,0,0,2.218.116.370,0,0,0,0,2.218.116.370,0,2.218.116.370,63
6,31/12/2022,"R$ 208,11 B","R$ 46,34 B","R$ 20,89",2.218.116.370,0,0,2.218.116.370,0,0,0,0,2.218.116.370,0,2.218.116.370,63
7,30/09/2022,"R$ 206,31 B","R$ 44,28 B","R$ 19,96",2.218.116.370,0,0,2.218.116.370,0,0,0,0,2.218.116.370,0,2.218.116.370,63
8,30/06/2022,"R$ 205,29 B","R$ 42,92 B","R$ 19,35",2.218.116.370,0,0,2.218.116.370,0,0,0,0,2.218.116.370,0,2.218.116.370,63
9,31/03/2022,"R$ 189,22 B","R$ 43,19 B","R$ 19,24",2.244.801.870,0,0,2.244.801.870,0,0,0,0,2.244.801.870,0,2.244.801.870,63
10,31/12/2021,"R$ 207,11 B","R$ 44,12 B","R$ 18,59",2.373.866.570,0,0,2.373.866.570,80.062.600,0,0,80.062.600,2.293.803.970,0,2.293.803.970,63
11,30/09/2021,"R$ 196,03 B","R$ 46,55 B","R$ 18,54",2.511.135.770,0,0,2.511.135.770,44.956.800,0,0,44.956.800,2.466.178.970,0,2.466.178.970,63
12,30/06/2021,"R$ 172,28 B","R$ 41,90 B","R$ 16,68",2.511.135.770,0,0,2.511.135.770,197.800,0,0,197.800,2.510.937.970,0,2.510.937.970,63
13,31/03/2021,"R$ 166,69 B","R$ 40,21 B","R$ 16,01",2.511.135.770,0,0,2.511.135.770,18.596.800,0,0,18.596.800,2.492.538.970,0,2.492.538.970,63
14,31/12/2020,"R$ 163,80 B","R$ 40,12 B","R$ 15,29",2.623.373.646,0,0,2.623.373.646,12.848.500,0,0,12.848.500,2.610.525.146,0,2.610.525.146,63
15,30/09/2020,"R$ 166,49 B","R$ 39,45 B","R$ 14,80",2.666.079.023,0,0,2.666.079.023,10.203.577,0,0,10.203.577,2.655.875.446,0,2.655.875.446,63
16,30/06/2020,"R$ 162,05 B","R$ 36,01 B","R$ 13,20",2.728.747.412,0,0,2.728.747.412,62.710.660,0,0,62.710.660,2.666.036.752,0,2.666.036.752,63
17,31/03/2020,"R$ 153,31 B","R$ 30,09 B","R$ 11,03",2.728.747.412,0,0,2.728.747.412,62.727.754,0,0,62.727.754,2.666.019.658,0,2.666.019.658,63
18,31/12/2019,"R$ 126,34 B","R$ 29,64 B","R$ 10,86",2.728.747.412,0,0,2.728.747.412,63.706.683,0,0,63.706.683,2.665.040.729,0,2.665.040.729,63
19,30/09/2019,"R$ 122,40 B","R$ 30,70 B","R$ 11,25",2.728.747.412,0,0,2.728.747.412,63.706.683,0,0,63.706.683,2.665.040.729,0,2.665.040.729,63
20,30/06/2019,"R$ 115,58 B","R$ 28,63 B","R$ 10,49",2.728.747.412,0,0,2.728.747.412,63.706.683,0,0,63.706.683,2.665.040.729,0,2.665.040.729,63
21,31/03/2019,"R$ 117,79 B","R$ 27,02 B","R$ 9,90",2.728.747.412,0,0,2.728.747.412,63.722.406,0,0,63.722.406,2.665.025.006,0,2.665.025.006,63
22,31/12/2018,"R$ 114,15 B","R$ 25,65 B","R$ 9,40",2.728.747.412,0,0,2.728.747.412,65.639.365,0,0,65.639.365,2.663.108.047,0,2.663.108.047,63
23,30/09/2018,"R$ 118,88 B","R$ 26,57 B","R$ 9,74",2.728.747.412,0,0,2.728.747.412,15.602.965,0,0,15.602.965,2.713.144.447,0,2.713.144.447,63
24,30/06/2018,"R$ 117,33 B","R$ 26,16 B","R$ 9,59",2.728.747.412,0,0,2.728.747.412,15.602.965,0,0,15.602.965,2.713.144.447,0,2.713.144.447,63
25,31/03/2018,"R$ 107,82 B","R$ 25,01 B","R$ 9,17",2.728.747.412,0,0,2.728.747.412,16.469.855,0,0,16.469.855,2.712.277.557,0,2.712.277.557,63
26,31/12/2017,"R$ 108,70 B","R$ 24,29 B","R$ 8,90",2.728.747.412,0,0,2.728.747.412,19.072.043,0,0,19.072.043,2.709.675.369,0,2.709.675.369,63
27,30/09/2017,"R$ 109,90 B","R$ 24,13 B","R$ 8,84",2.728.747.412,0,0,2.728.747.412,24.980.936,0,0,24.980.936,2.703.766.476,0,2.703.766.476,63
28,30/06/2017,"R$ 108,80 B","R$ 23,65 B","R$ 8,67",2.728.747.412,0,0,2.728.747.412,24.996.144,0,0,24.996.144,2.703.751.268,0,2.703.751.268,63
29,31/03/2017,"R$ 104,19 B","R$ 22,82 B","R$ 8,36",2.728.747.412,0,0,2.728.747.412,0,0,0,0,2.728.747.412,0,2.728.747.412,63
30,31/12/2016,"R$ 102,82 B","R$ 23,77 B","R$ 8,32",2.856.857.505,0,0,2.856.857.505,135.261.051,0,0,135.261.051,2.721.596.454,0,2.721.596.454,63
31,30/09/2016,"R$ 100,45 B","R$ 24,07 B","R$ 8,43",2.856.857.505,0,0,2.856.857.505,138.625.311,0,0,138.625.311,2.718.232.194,0,2.718.232.194,63
32,30/06/2016,"R$ 101,59 B","R$ 23,06 B","R$ 8,07",2.856.857.505,0,0,2.856.857.505,138.882.586,0,0,138.882.586,2.717.974.919,0,2.717.974.919,63
33,31/03/2016,"R$ 112,29 B","R$ 23,38 B","R$ 8,18",2.856.857.505,0,0,2.856.857.505,138.882.586,0,0,138.882.586,2.717.974.919,0,2.717.974.919,63
34,31/12/2015,"R$ 122,50 B","R$ 28,03 B","R$ 9,81",2.856.857.505,0,0,2.856.857.505,63.950.500,0,0,63.950.500,2.792.907.005,0,2.792.907.005,63
35,30/09/2015,"R$ 122,50 B","R$ 31,44 B","R$ 11,01",2.856.857.505,0,0,2.856.857.505,0,0,0,0,2.856.857.505,0,2.856.857.505,63
36,30/06/2015,"R$ 92,77 B","R$ 26,28 B","R$ 8,92",2.944.425.560,0,0,2.944.425.560,57.309.482,0,0,57.309.482,2.887.116.078,0,2.887.116.078,63
37,31/03/2015,"R$ 92,46 B","R$ 26,44 B","R$ 8,98",2.944.389.270,0,0,2.944.389.270,57.309.482,0,0,57.309.482,2.887.079.788,0,2.887.079.788,63
38,31/12/2014,"R$ 82,32 B","R$ 24,10 B","R$ 8,19",2.943.644.008,0,0,2.943.644.008,54.829.482,0,0,54.829.482,2.888.814.526,0,2.888.814.526,63
39,30/09/2014,"R$ 78,08 B","R$ 23,58 B","R$ 8,01",2.943.644.008,0,0,2.943.644.008,48.894.182,0,0,48.894.182,2.894.749.826,0,2.894.749.826,63
40,30/06/2014,"R$ 71,27 B","R$ 22,05 B","R$ 7,49",2.943.644.008,0,0,2.943.644.008,48.894.182,0,0,48.894.182,2.894.749.826,0,2.894.749.826,63
41,31/03/2014,"R$ 68,40 B","R$ 21,76 B","R$ 7,39",2.943.644.008,0,0,2.943.644.008,75.190.179,0,0,75.190.179,2.868.453.829,0,2.868.453.829,63
42,31/12/2013,"R$ 68,67 B","R$ 21,95 B","R$ 7,46",2.943.644.008,0,0,2.943.644.008,75.190.179,0,0,75.190.179,2.868.453.829,0,2.868.453.829,63
43,30/09/2013,"R$ 66,22 B","R$ 21,91 B","R$ 7,44",2.943.644.008,0,0,2.943.644.008,76.101.664,0,0,76.101.664,2.867.542.344,0,2.867.542.344,63
44,30/06/2013,"R$ 57,52 B","R$ 21,57 B","R$ 7,33",2.943.644.008,0,0,2.943.644.008,76.101.664,0,0,76.101.664,2.867.542.344,0,2.867.542.344,63
45,31/03/2013,"R$ 50,80 B","R$ 20,90 B","R$ 7,10",2.943.644.008,0,0,2.943.644.008,74.532.564,0,0,74.532.564,2.869.111.444,0,2.869.111.444,63
46,31/12/2012,"R$ 49,76 B","R$ 20,61 B","R$ 7,00",2.943.644.008,0,0,2.943.644.008,97.519.895,0,0,97.519.895,2.846.124.113,0,2.846.124.113,63
47,30/09/2012,"R$ 49,22 B","R$ 20,69 B","R$ 7,03",2.943.644.008,0,0,2.943.644.008,97.519.895,0,0,97.519.895,2.846.124.113,0,2.846.124.113,63
48,30/06/2012,"R$ 49,19 B","R$ 20,26 B","R$ 6,84",2.963.924.296,0,0,2.963.924.296,117.800.183,0,0,117.800.183,2.846.124.113,0,2.846.124.113,63
49,31/03/2012,"R$ 47,25 B","R$ 20,63 B","R$ 6,96",2.963.924.296,0,0,2.963.924.296,0,0,0,0,2.963.924.296,0,2.963.924.296,63
50,31/12/2011,"R$ 47,41 B","R$ 20,66 B","R$ 6,75",3.061.444.191,0,0,3.061.444.191,97.186.795,0,0,97.186.795,2.964.257.396,0,2.964.257.396,63
51,30/09/2011,"R$ 47,62 B","R$ 20,93 B","R$ 6,84",3.061.444.191,0,0,3.061.444.191,94.109.795,0,0,94.109.795,2.967.334.396,0,2.967.334.396,63
52,30/06/2011,"R$ 44,29 B","R$ 20,49 B","R$ 7,98",2.567.471.476,0,0,2.567.471.476,91.497.500,0,0,91.497.500,2.475.973.976,0,2.475.973.976,63
53,31/03/2011,"R$ 42,84 B","R$ 17,52 B","R$ 6,82",2.567.471.476,0,0,2.567.471.476,83.484.200,0,0,83.484.200,2.483.987.276,0,2.483.987.276,63
54,31/12/2010,"R$ 44,53 B","R$ 17,59 B","R$ 6,85",2.567.471.476,0,0,2.567.471.476,74.753.200,0,0,74.753.200,2.492.718.276,0,2.492.718.276,63
55,30/09/2010,"R$ 45,23 B","R$ 18,91 B","R$ 7,37",2.567.471.000,0,0,2.567.471.000,44.690.000,0,0,44.690.000,2.522.781.000,0,2.522.781.000,63
56,30/06/2010,"R$ 44,55 B","R$ 19,13 B","R$ 7,45",2.567.471.000,0,0,2.567.471.000,43.990.000,0,0,43.990.000,2.523.481.000,0,2.523.481.000,63
57,31/03/2010,"R$ 42,87 B","R$ 17,64 B","R$ 7,45",2.367.471.000,0,0,2.367.471.000,43.990.000,0,0,43.990.000,2.323.481.000,0,2.323.481.000,63
58,31/12/2009,"R$ 42,49 B","R$ 16,73 B","R$ 7,07",2.367.471.476,0,0,2.367.471.476,43.990.100,0,0,43.990.100,2.323.481.376,0,2.323.481.376,63
59,30/09/2009,"R$ 14,40 B","R$ 4,94 B","R$ 3,44",1.438.079.000,0,0,1.438.079.000,39.156.000,0,0,39.156.000,1.398.923.000,0,1.398.923.000,63
60,30/06/2009,"R$ 14,83 B","R$ 5,17 B","R$ 3,59",1.438.079.000,0,0,1.438.079.000,37.140.000,0,0,37.140.000,1.400.939.000,0,1.400.939.000,63
61,31/03/2009,"R$ 15,57 B","R$ 5,76 B","R$ 4,01",1.438.079.000,0,0,1.438.079.000,37.140.000,0,0,37.140.000,1.400.939.000,0,1.400.939.000,63
