,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 18,83 B","- R$ 6,68 B","- R$ 6,40 B","R$ 7,78 B",63
1,31/03/2024,"R$ 14,73 B","- R$ 6,74 B","- R$ 573,58 M","R$ 7,51 B",63
2,31/12/2023,"R$ 11,50 B","- R$ 7,02 B","R$ 5,01 B","R$ 8,94 B",63
3,30/09/2023,"R$ 9,40 B","- R$ 10,10 B","R$ 11,16 B","R$ 10,12 B",63
4,30/06/2023,"R$ 10,25 B","- R$ 11,16 B","- R$ 5,23 B","- R$ 6,68 B",63
5,31/03/2023,"R$ 9,50 B","- R$ 11,84 B","- R$ 7,41 B","- R$ 8,32 B",63
6,31/12/2022,"R$ 13,33 B","- R$ 13,12 B","- R$ 8,76 B","- R$ 10,06 B",63
7,30/09/2022,"R$ 17,80 B","- R$ 13,84 B","- R$ 9,89 B","- R$ 6,67 B",63
8,30/06/2022,"R$ 20,46 B","- R$ 18,70 B","R$ 131,78 M","R$ 2,49 B",63
9,31/03/2022,"R$ 22,61 B","- R$ 20,07 B","R$ 7,25 B","R$ 7,02 B",63
10,31/12/2021,"R$ 21,48 B","- R$ 18,86 B","- R$ 844,50 M","R$ 3,56 B",63
11,30/09/2021,"R$ 18,31 B","- R$ 16,36 B","- R$ 1,19 B","R$ 999,04 M",63
12,30/06/2021,"R$ 16,20 B","- R$ 10,08 B","- R$ 10,90 B","- R$ 5,83 B",63
13,31/03/2021,"R$ 21,76 B","- R$ 8,59 B","- R$ 22,68 B","- R$ 8,21 B",63
14,31/12/2020,"R$ 23,78 B","- R$ 7,83 B","- R$ 9,02 B","R$ 9,65 B",63
15,30/09/2020,"R$ 22,18 B","- R$ 8,10 B","- R$ 3,32 B","R$ 14,52 B",63
16,30/06/2020,"R$ 20,44 B","- R$ 7,92 B","R$ 666,74 M","R$ 16,38 B",63
17,31/03/2020,"R$ 14,14 B","- R$ 6,13 B","R$ 647,75 M","R$ 11,05 B",63
18,31/12/2019,"R$ 13,77 B","- R$ 5,85 B","- R$ 6,44 B","R$ 1,10 B",63
19,30/09/2019,"R$ 11,69 B","- R$ 3,39 B","- R$ 11,81 B","- R$ 4,28 B",63
20,30/06/2019,"R$ 10,05 B","- R$ 3,17 B","- R$ 13,47 B","- R$ 6,82 B",63
21,31/03/2019,"R$ 8,12 B","- R$ 3,02 B","- R$ 9,90 B","- R$ 3,42 B",63
22,31/12/2018,"R$ 7,44 B","- R$ 1,74 B","- R$ 9,99 B","- R$ 2,81 B",63
23,30/09/2018,"R$ 6,85 B","- R$ 721,99 M","- R$ 10,43 B","- R$ 2,00 B",63
24,30/06/2018,"R$ 6,27 B","R$ 783,62 M","- R$ 6,75 B","R$ 1,81 B",63
25,31/03/2018,"R$ 4,68 B","R$ 15,37 M","- R$ 4,93 B","R$ 88,84 M",63
26,31/12/2017,"R$ 5,20 B","- R$ 2,43 B","- R$ 634,37 M","R$ 2,39 B",63
27,30/09/2017,"R$ 7,40 B","- R$ 3,73 B","R$ 3,99 B","R$ 6,79 B",63
28,30/06/2017,"R$ 6,07 B","- R$ 4,84 B","R$ 1,90 B","R$ 2,83 B",63
29,31/03/2017,"R$ 4,48 B","- R$ 4,41 B","- R$ 3,62 B","- R$ 4,54 B",63
30,31/12/2016,"R$ 3,67 B","- R$ 3,54 B","- R$ 8,10 B","- R$ 9,49 B",63
31,30/09/2016,"R$ 1,69 B","- R$ 5,57 B","- R$ 11,87 B","- R$ 16,70 B",63
32,30/06/2016,"R$ 2,87 B","- R$ 16,04 B","R$ 7,28 B","- R$ 5,44 B",63
33,31/03/2016,"R$ 6,40 B","- R$ 17,08 B","R$ 11,13 B","R$ 1,17 B",63
34,31/12/2015,"R$ 7,38 B","- R$ 20,76 B","R$ 15,17 B","R$ 3,93 B",63
35,30/09/2015,"R$ 20,76 B","- R$ 16,06 B","R$ 4,16 B","R$ 11,43 B",63
36,30/06/2015,"R$ 11,36 B","- R$ 9,60 B","R$ 601,68 M","R$ 3,61 B",63
37,31/03/2015,"R$ 10,83 B","- R$ 8,53 B","R$ 1,83 B","R$ 5,42 B",63
38,31/12/2014,"R$ 6,80 B","- R$ 4,64 B","R$ 3,42 B","R$ 5,90 B",63
39,30/09/2014,"R$ 4,02 B","- R$ 3,21 B","R$ 3,74 B","R$ 4,75 B",63
40,30/06/2014,"R$ 2,25 B","- R$ 2,76 B","R$ 3,66 B","R$ 3,09 B",63
41,31/03/2014,"R$ 2,99 B","- R$ 2,05 B","R$ 2,02 B","R$ 3,18 B",63
42,31/12/2013,"R$ 2,54 B","- R$ 1,91 B","R$ 2,71 B","R$ 3,63 B",63
43,30/09/2013,"R$ 2,98 B","- R$ 1,81 B","R$ 1,40 B","R$ 2,79 B",63
44,30/06/2013,"R$ 2,37 B","- R$ 1,85 B","R$ 1,03 B","R$ 1,73 B",63
45,31/03/2013,"R$ 1,57 B","- R$ 2,14 B","R$ 846,41 M","R$ 366,09 M",63
46,31/12/2012,"R$ 1,47 B","- R$ 1,87 B","R$ 361,49 M","R$ 94,89 M",63
47,30/09/2012,"R$ 1,27 B","- R$ 1,61 B","- R$ 318,90 M","- R$ 540,36 M",63
48,30/06/2012,"R$ 1,54 B","- R$ 1,52 B","R$ 223,19 M","R$ 515,05 M",63
49,31/03/2012,"R$ 1,07 B","- R$ 1,18 B","R$ 1,58 B","R$ 1,59 B",63
50,31/12/2011,"R$ 606,51 M","- R$ 704,36 M","R$ 1,18 B","R$ 1,21 B",63
51,30/09/2011,"R$ 413,90 M","- R$ 1,25 B","R$ 1,88 B","R$ 1,17 B",63
52,30/06/2011,"- R$ 1,14 B","- R$ 962,71 M","R$ 3,58 B","R$ 1,43 B",63
53,31/03/2011,"- R$ 1,08 B","- R$ 1,56 B","R$ 3,22 B","R$ 554,53 M",63
