,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"8,60%","7,42%","13,02%","11,25%","9,48%","2,03%","13,07%","1,06%","3,68%","6,60%","1,90","4,75","3,75","3,33"
1,31/03/2024,"5,69%","4,88%","8,62%","7,39%","4,56%","1,02%","11,93%","0,56%","2,59%","5,55%","1,83","4,62","3,62","3,94"
2,31/12/2023,"3,29%","2,81%","4,99%","4,26%","-2,29%","-0,51%","10,90%","-0,29%","1,47%","4,42%","1,75","4,75","3,75","4,65"
3,30/09/2023,"-11,93%","-10,00%","-18,07%","-15,16%","-33,86%","-7,27%","-5,62%","-4,16%","-5,15%","-2,24%","1,75","5,11","4,11","-10,06"
4,30/06/2023,"-9,30%","-7,74%","-14,08%","-11,73%","-26,92%","-5,63%","-4,09%","-3,14%","-3,86%","-1,06%","1,79","4,68","3,68","-20,88"
5,31/03/2023,"-5,87%","-4,83%","-8,90%","-7,31%","-16,99%","-3,88%","-2,36%","-1,98%","-2,16%","0,54%","1,96","4,48","3,48","42,03"
6,31/12/2022,"0,00%","0,00%","0,00%","0,00%","-1,69%","-0,36%","0,00%","-0,20%","0,00%","2,63%","1,81","4,49","3,49","8,03"
7,30/09/2022,"23,83%","19,29%","36,10%","29,23%","42,06%","9,99%","17,96%","5,16%","8,29%","10,86%","1,93","4,66","3,66","1,90"
8,30/06/2022,"29,44%","24,29%","44,61%","36,80%","55,26%","13,44%","19,08%","6,21%","9,48%","12,05%","2,16","4,78","3,78","1,74"
9,31/03/2022,"27,55%","23,02%","41,74%","34,89%","58,65%","14,15%","19,50%","6,44%","9,57%","12,13%","2,20","4,38","3,38","1,50"
10,31/12/2021,"28,37%","23,53%","42,98%","35,65%","51,06%","12,51%","18,87%","5,84%","9,20%","11,78%","2,14","4,69","3,69","1,68"
11,30/09/2021,"23,69%","19,33%","35,90%","29,28%","45,72%","10,83%","17,75%","5,47%","8,40%","11,02%","1,98","4,21","3,21","1,68"
12,30/06/2021,"18,22%","14,93%","27,60%","22,62%","37,71%","8,38%","16,61%","4,42%","7,10%","9,83%","1,89","4,11","3,11","1,79"
13,31/03/2021,"18,45%","15,40%","27,96%","23,34%","41,80%","8,20%","16,98%","4,35%","7,91%","10,76%","1,88","4,15","3,15","1,94"
14,31/12/2020,"20,93%","17,37%","31,71%","26,32%","15,52%","3,64%","16,73%","1,70%","7,59%","10,49%","2,14","4,08","3,08","1,78"
15,30/09/2020,"19,95%","16,43%","30,22%","24,89%","9,82%","2,46%","17,04%","1,20%","7,89%","10,79%","2,05","4,22","3,22","2,03"
16,30/06/2020,"20,00%","16,47%","30,31%","24,95%","0,83%","0,21%","17,13%","0,10%","8,15%","11,13%","2,02","4,50","3,50","2,33"
17,31/03/2020,"14,12%","11,67%","21,39%","17,68%","-3,54%","-0,81%","15,41%","-0,44%","6,50%","9,50%","1,84","5,10","4,10","3,30"
18,31/12/2019,"14,38%","11,44%","21,79%","17,33%","23,66%","5,32%","15,62%","2,97%","6,59%","9,68%","1,79","4,26","3,26","2,44"
19,30/09/2019,"11,74%","9,15%","17,79%","13,86%","15,79%","3,53%","15,05%","2,16%","5,83%","8,90%","1,64","3,99","2,99","2,83"
20,30/06/2019,"8,29%","6,37%","12,56%","9,65%","14,17%","3,16%","14,57%","1,93%","4,11%","7,00%","1,64","4,04","3,04","3,54"
21,31/03/2019,"8,22%","6,40%","12,45%","9,70%","2,44%","0,57%","14,51%","0,33%","3,93%","6,70%","1,73","4,36","3,36","4,21"
22,31/12/2018,"8,01%","6,29%","12,14%","9,52%","0,10%","0,02%","14,50%","0,01%","3,95%","6,60%","1,67","4,45","3,45","4,35"
23,30/09/2018,"8,11%","6,30%","12,29%","9,54%","-4,10%","-0,90%","14,74%","-0,56%","4,01%","6,67%","1,61","4,47","3,47","4,68"
24,30/06/2018,"8,24%","6,30%","12,48%","9,54%","-2,26%","-0,49%","15,00%","-0,32%","4,49%","7,20%","1,55","4,48","3,48","4,57"
25,31/03/2018,"8,22%","6,27%","12,46%","9,51%","3,01%","0,66%","14,82%","0,42%","4,40%","7,15%","1,59","4,31","3,31","4,27"
26,31/12/2017,"8,08%","5,98%","12,25%","9,07%","2,25%","0,52%","14,57%","0,33%","4,14%","6,88%","1,59","4,48","3,48","4,56"
27,30/09/2017,"8,40%","6,07%","12,73%","9,19%","7,44%","1,78%","14,42%","1,11%","4,31%","7,06%","1,61","4,56","3,56","4,39"
28,30/06/2017,"9,21%","6,73%","13,96%","10,19%","10,10%","2,29%","13,49%","1,44%","4,81%","7,53%","1,60","4,60","3,60","4,57"
29,31/03/2017,"7,73%","5,62%","11,71%","8,51%","15,02%","3,13%","12,78%","2,14%","4,19%","6,87%","1,46","4,57","3,57","4,76"
30,31/12/2016,"7,28%","5,36%","11,03%","8,12%","1,34%","0,31%","12,51%","0,22%","3,96%","6,60%","1,39","4,33","3,33","4,50"
31,30/09/2016,"5,81%","4,70%","8,80%","7,12%","-1,89%","-0,48%","11,98%","-0,34%","3,63%","6,17%","1,44","4,17","3,17","4,78"
32,30/06/2016,"8,70%","7,01%","13,18%","10,62%","7,46%","2,11%","12,36%","1,10%","4,03%","6,48%","1,92","4,41","3,41","4,64"
33,31/03/2016,"9,93%","8,11%","15,05%","12,29%","1,91%","0,55%","13,05%","0,29%","4,70%","7,06%","1,87","4,80","3,80","4,70"
34,31/12/2015,"12,85%","10,85%","19,47%","16,45%","19,25%","5,64%","13,87%","2,85%","5,63%","7,90%","1,98","4,37","3,37","4,28"
35,30/09/2015,"14,01%","11,67%","21,23%","17,68%","23,47%","7,09%","14,88%","3,69%","6,46%","8,65%","1,92","3,90","2,90","4,48"
36,30/06/2015,"15,60%","12,67%","23,64%","19,20%","14,45%","4,47%","15,71%","2,31%","6,97%","9,10%","1,93","3,53","2,53","3,28"
