,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 334,40 M","- R$ 1,31 M","- R$ 0,63",686.000,1.372.000,1.372.000,2.058.000,0.0,0.0,0.0,0.0,686.000,1.372.000,2.058.000,404
1,31/03/2024,"R$ 315,92 M","- R$ 5,36 M","- R$ 2,60",686.000,1.372.000,1.372.000,2.058.000,0.0,0.0,0.0,0.0,686.000,1.372.000,2.058.000,404
2,31/12/2023,"R$ 299,74 M","- R$ 5,79 M","- R$ 2,81",686.000,1.372.000,1.372.000,2.058.000,0.0,0.0,0.0,0.0,686.000,1.372.000,2.058.000,404
3,30/09/2023,"R$ 285,37 M","- R$ 10,38 M","- R$ 5,05",686.001,1.372.002,1.372.002,2.058.003,107.0,217.0,217.0,324.0,685.894,1.371.785,2.057.679,404
4,30/06/2023,"R$ 277,77 M","- R$ 11,96 M","- R$ 5,81",686.001,1.372.002,1.372.002,2.058.003,107.0,217.0,217.0,324.0,685.894,1.371.785,2.057.679,404
5,31/03/2023,"R$ 278,40 M","- R$ 8,38 M","- R$ 4,07",686.000,1.372.000,1.372.000,2.058.000,0.0,0.0,0.0,0.0,686.000,1.372.000,2.058.000,404
6,31/12/2022,"R$ 267,74 M","- R$ 8,20 M","- R$ 3,99",686.000,1.372.000,1.372.000,2.058.000,0.0,0.0,0.0,0.0,686.000,1.372.000,2.058.000,404
7,30/09/2022,"R$ 265,23 M","- R$ 22,43 M","- R$ 10,90",686.000,1.372.000,1.372.000,2.058.000,0.0,0.0,0.0,0.0,686.000,1.372.000,2.058.000,404
8,30/06/2022,"R$ 238,70 M","- R$ 52,71 M","- R$ 25,61",686.000,1.372.000,1.372.000,2.058.000,0.0,0.0,0.0,0.0,686.000,1.372.000,2.058.000,404
9,31/03/2022,"R$ 240,42 M","- R$ 49,07 M","- R$ 23,84",686.000,1.372.000,1.372.000,2.058.000,0.0,0.0,0.0,0.0,686.000,1.372.000,2.058.000,404
10,31/12/2021,"R$ 223,86 M","- R$ 48,11 M","- R$ 23,38",686.000,1.372.000,1.372.000,2.058.000,0.0,0.0,0.0,0.0,686.000,1.372.000,2.058.000,404
11,30/09/2021,"R$ 230,30 M","- R$ 48,02 M","- R$ 23,33",686.000,1.372.000,1.372.000,2.058.000,107.0,217.0,217.0,324.0,579.000,1.155.000,1.734.000,404
12,30/06/2021,"R$ 223,61 M","- R$ 50,15 M","- R$ 24,37",686.000,1.372.000,1.372.000,2.058.000,107.0,217.0,217.0,324.0,579.000,1.155.000,1.734.000,404
13,31/03/2021,"R$ 190,14 M","- R$ 179,64 M","- R$ 87,29",686.000,1.372.000,1.372.000,2.058.000,107.0,217.0,217.0,324.0,579.000,1.155.000,1.734.000,404
