,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 339,45 M","R$ 80,09 M","R$ 29,49 M","- R$ 8,49 M","R$ 37,98 M","R$ 409,00 mil","R$ 0,06",367
1,31/03/2024,"R$ 365,71 M","R$ 90,54 M","R$ 45,86 M","- R$ 11,13 M","R$ 57,00 M","R$ 12,23 M","R$ 1,72",367
2,31/12/2023,"R$ 368,07 M","R$ 95,16 M","R$ 42,34 M","- R$ 10,64 M","R$ 52,97 M","R$ 11,89 M","R$ 1,67",367
3,30/09/2023,"R$ 378,79 M","R$ 105,66 M","R$ 31,47 M","- R$ 9,98 M","R$ 41,45 M","- R$ 4,04 M","- R$ 0,57",367
4,30/06/2023,"R$ 383,56 M","R$ 108,34 M","R$ 35,62 M","- R$ 9,68 M","R$ 45,30 M","- R$ 1,55 M","- R$ 0,22",367
5,31/03/2023,"R$ 383,37 M","R$ 112,76 M","R$ 45,82 M","- R$ 6,86 M","R$ 52,67 M","R$ 21,49 M","R$ 3,03",367
6,31/12/2022,"R$ 365,74 M","R$ 104,24 M","R$ 43,93 M","- R$ 7,02 M","R$ 50,94 M","R$ 6,53 M","R$ 0,92",367
7,30/09/2022,"R$ 362,66 M","R$ 102,69 M","R$ 72,34 M","- R$ 6,63 M","R$ 78,97 M","R$ 41,45 M","R$ 5,84",367
8,30/06/2022,"R$ 350,29 M","R$ 94,19 M","R$ 68,28 M","- R$ 6,60 M","R$ 74,88 M","R$ 46,49 M","R$ 6,55",367
9,31/03/2022,"R$ 328,19 M","R$ 82,75 M","R$ 58,33 M","- R$ 6,51 M","R$ 64,85 M","R$ 19,77 M","R$ 2,78",367
10,31/12/2021,"R$ 319,64 M","R$ 80,06 M","R$ 55,51 M","- R$ 6,41 M","R$ 61,92 M","R$ 33,77 M","R$ 4,76",367
11,30/09/2021,"R$ 304,42 M","R$ 73,47 M","R$ 42,59 M","- R$ 7,12 M","R$ 49,71 M","R$ 8,61 M","R$ 1,21",367
12,30/06/2021,"R$ 285,91 M","R$ 71,54 M","R$ 39,12 M","- R$ 6,85 M","R$ 45,97 M","R$ 3,67 M","R$ 0,52",367
13,31/03/2021,"R$ 270,58 M","R$ 72,64 M","R$ 32,46 M","- R$ 6,60 M","R$ 39,07 M","R$ 7,22 M","R$ 1,02",367
14,31/12/2020,"R$ 259,81 M","R$ 73,46 M","R$ 37,87 M","- R$ 6,41 M","R$ 44,28 M","R$ 16,55 M","R$ 2,33",367
15,30/09/2020,"R$ 245,84 M","R$ 72,25 M","R$ 34,42 M","- R$ 5,81 M","R$ 40,23 M","- R$ 14,32 M","- R$ 2,02",367
16,30/06/2020,"R$ 240,61 M","R$ 70,30 M","R$ 31,13 M","- R$ 7,30 M","R$ 38,42 M","- R$ 23,96 M","- R$ 3,37",367
