,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 26,73 M","- R$ 24,93 M","- R$ 1,48 M","R$ 312,00 mil",367
1,31/03/2024,"R$ 19,58 M","- R$ 18,63 M","- R$ 1,18 M","- R$ 225,00 mil",367
2,31/12/2023,"R$ 14,82 M","- R$ 19,45 M","- R$ 5,63 M","- R$ 10,26 M",367
3,30/09/2023,"R$ 17,50 M","- R$ 11,38 M","- R$ 6,21 M","- R$ 91,00 mil",367
4,30/06/2023,"R$ 16,27 M","- R$ 10,68 M","- R$ 5,59 M","- R$ 8,00 mil",367
5,31/03/2023,"R$ 17,19 M","- R$ 11,77 M","- R$ 5,30 M","R$ 112,00 mil",367
6,31/12/2022,"R$ 19,67 M","- R$ 10,51 M","R$ 532,00 mil","R$ 9,69 M",367
7,30/09/2022,"R$ 9,86 M","- R$ 10,15 M","R$ 420,00 mil","R$ 129,00 mil",367
8,30/06/2022,"R$ 7,15 M","- R$ 7,50 M","R$ 401,00 mil","R$ 46,00 mil",367
9,31/03/2022,"- R$ 5,43 M","- R$ 5,93 M","R$ 562,00 mil","- R$ 10,80 M",367
10,31/12/2021,"R$ 4,53 M","- R$ 4,23 M","R$ 425,00 mil","R$ 722,00 mil",367
11,30/09/2021,"R$ 6,69 M","- R$ 7,50 M","R$ 478,00 mil","- R$ 325,00 mil",367
12,30/06/2021,"R$ 5,00 M","- R$ 8,68 M","R$ 770,00 mil","- R$ 2,90 M",367
13,31/03/2021,"R$ 17,27 M","- R$ 7,91 M","R$ 631,00 mil","R$ 9,99 M",367
14,31/12/2020,"R$ 7,09 M","- R$ 7,64 M","R$ 407,00 mil","- R$ 146,00 mil",367
15,30/09/2020,"R$ 3,11 M","- R$ 4,47 M","R$ 806,00 mil","- R$ 555,00 mil",367
16,30/06/2020,"R$ 10,21 M","- R$ 7,30 M","- R$ 108,00 mil","R$ 2,80 M",367
17,31/03/2020,"R$ 8,48 M","- R$ 6,83 M","- R$ 824,00 mil","R$ 827,00 mil",367
18,31/12/2019,"R$ 8,10 M","- R$ 6,55 M","- R$ 1,52 M","R$ 39,00 mil",367
19,30/09/2019,"R$ 11,63 M","- R$ 8,20 M","- R$ 2,57 M","R$ 853,00 mil",367
20,30/06/2019,"R$ 6,24 M","- R$ 5,53 M","- R$ 652,00 mil","R$ 58,00 mil",367
21,31/03/2019,"R$ 4,76 M","- R$ 5,69 M","R$ 605,00 mil","- R$ 327,00 mil",367
22,31/12/2018,"R$ 4,63 M","- R$ 5,75 M","R$ 1,13 M","R$ 7,00 mil",367
23,30/09/2018,"R$ 4,84 M","- R$ 3,82 M","- R$ 871,00 mil","R$ 149,00 mil",367
24,30/06/2018,"R$ 1,62 M","- R$ 4,20 M","R$ 2,68 M","R$ 99,00 mil",367
25,31/03/2018,"R$ 5,80 M","- R$ 4,92 M","- R$ 1,09 M","- R$ 208,00 mil",367
26,31/12/2017,"R$ 6,54 M","- R$ 5,42 M","- R$ 1,50 M","- R$ 375,00 mil",367
