,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"-5,76","0,22","0,42","3,11","3,57","0,11","3,05","1,59","11,22","6,24","-0,24","1,53","13,13","0,39","R$ 2,55 B","0,00%"
1,30/09/2024,"-6,01","0,23","0,44","3,24","3,73","0,11","3,19","1,66","11,35","6,32","-0,25","1,55","13,29","0,40","R$ 2,66 B","0,00%"
2,30/06/2024,"-5,59","0,25","0,47","4,98","6,35","0,12","3,68","1,44","12,37","6,71","-0,28","1,60","21,37","0,41","R$ 2,89 B","0,00%"
3,31/03/2024,"-7,77","0,37","0,72","5,43","6,54","0,17","6,10","3,61","16,52","8,49","-0,35","1,94","17,70","0,47","R$ 4,32 B","0,00%"
4,31/12/2023,"-10,24","0,43","0,87","7,43","9,04","0,20","6,89","3,84","16,66","8,72","-0,42","2,10","21,84","0,49","R$ 5,05 B","0,00%"
5,30/09/2023,"-16,44","0,41","0,87","11,66","16,38","0,19","9,00","6,34","22,12","9,94","-0,40","2,13","40,26","0,48","R$ 4,92 B","0,00%"
6,30/06/2023,"-15,00","0,50","1,12","27,18","54,63","0,24","13,19","4,51","29,22","11,99","-0,51","2,47","121,01","0,53","R$ 6,12 B","0,00%"
7,31/03/2023,"-9,60","0,36","0,84","30,68","213,39","0,17","10,98","2,95","28,97","10,91","-0,37","2,23","562,81","0,45","R$ 4,43 B","0,00%"
8,31/12/2022,"-7,20","0,31","0,75","32,46","-123,96","0,14","12,56","3,85","39,21","12,22","-0,29","2,34","-386,96","0,45","R$ 3,81 B","0,00%"
9,30/09/2022,"-19,03","0,40","1,01","22,33","99,80","0,19","13,91","5,28","36,36","12,48","-0,38","2,65","260,91","0,49","R$ 4,95 B","0,00%"
10,30/06/2022,"-11,68","0,39","1,01","12,01","19,72","0,18","19,26","2,22","53,10","13,84","-0,37","2,78","54,36","0,48","R$ 4,90 B","0,00%"
11,31/03/2022,"-11,91","0,39","1,01","14,55","24,79","0,17","25,79","1,73","69,66","14,42","-0,38","2,73","66,95","0,46","R$ 4,90 B","0,00%"
12,31/12/2021,"-8,86","0,34","0,91","8,61","11,71","0,15","55,29","1,51","161,05","15,21","-0,34","2,64","34,10","0,44","R$ 4,33 B","0,00%"
13,30/09/2021,"-1,14","0,41","1,10","12,08","17,64","0,18","-2,23","1,91","-5,66","-8,44","-0,39","2,79","44,86","0,46","R$ 5,24 B","0,00%"
14,30/06/2021,"-1,13","0,48","1,28","12,67","17,97","0,21","-2,22","1,59","-5,21","-7,20","-0,49","3,01","42,25","0,49","R$ 6,23 B","0,00%"
15,31/03/2021,"-1,28","0,57","1,51","11,84","15,45","0,25","-2,26","-6,07","-4,71","-6,22","-0,42","3,15","32,17","0,52","R$ 7,47 B","0,00%"
16,31/12/2020,"-1,29","0,57","1,42","29,14","71,86","0,24","-2,31","1,86","-4,79","-6,41","-0,55","2,94","149,29","0,50","R$ 7,47 B","0,00%"
17,30/09/2020,"-4,57","0,52","1,44","9,75","13,51","0,25","-9,51","2,20","-19,87","72,44","-0,60","3,02","28,22","0,52","R$ 8,93 B","0,10%"
18,30/06/2020,"-19,21","0,69","1,91","24,38","50,79","0,34","127,33","3,07","232,58","21,03","-0,87","3,49","92,77","0,62","R$ 12,33 B","0,58%"
19,31/03/2020,"-209,42","0,48","1,29","18,95","37,79","0,24","11,23","2,78","24,55","10,02","-0,60","2,83","82,59","0,53","R$ 8,82 B","2,00%"
20,31/12/2019,"35,37","0,53","1,18","19,85","232,36","0,24","8,18","4,82","19,72","9,06","-0,50","2,85","560,08","0,59","R$ 8,32 B","2,38%"
21,30/09/2019,"30,77","0,99","2,27","-59,05","-23,80","0,49","18,00","9,40","30,59","13,46","-1,06","3,85","-40,44","0,83","R$ 15,90 B","2,04%"
22,30/06/2019,"20,74","1,09","2,59","27,95","321,92","0,52","16,77","8,63","24,61","13,21","-1,11","3,81","472,44","0,76","R$ 17,51 B","1,85%"
23,31/03/2019,"15,01","1,10","2,68","19,98","91,87","0,52","14,44","6,04","19,43","12,73","-1,18","3,60","123,61","0,70","R$ 17,51 B","1,85%"
24,31/12/2018,"12,47","1,10","2,89","15,50","30,79","0,57","14,07","5,84","19,05","13,77","-1,49","3,91","41,69","0,77","R$ 17,51 B","1,85%"
25,30/09/2018,"10,42","1,10","3,19","10,72","15,67","0,70","12,05","2,33","13,65","10,57","-11,14","3,61","17,76","0,79","R$ 17,51 B","1,85%"
26,30/06/2018,"9,81","1,11","3,15","11,61","16,02","0,91","11,08","7,89","10,97","8,69","-14,56","3,12","15,87","0,91","R$ 17,51 B","1,85%"
27,31/03/2018,"9,37","1,11","3,14","10,34","13,50","0,92","10,45","6,95","10,12","8,10","-22,00","3,05","13,07","0,89","R$ 17,47 B","1,85%"
28,31/12/2017,"9,28","1,15","3,14","9,57","12,14","0,94","10,31","7,98","9,95","7,98","-13,76","3,03","11,71","0,90","R$ 17,47 B","1,85%"
29,30/09/2017,"7,38","1,16","2,86","9,60","11,84","0,94","7,90","7,50","7,63","6,43","-15,80","2,77","11,44","0,91","R$ 17,44 B","1,85%"
30,30/06/2017,"9,69","1,18","3,17","9,37","11,29","0,95","10,53","9,77","10,33","8,27","-10,34","3,11","11,08","0,94","R$ 17,32 B","1,85%"
31,31/03/2017,"9,84","1,21","3,24","8,70","10,30","0,96","10,42","9,78","9,90","7,96","-9,55","3,08","9,80","0,92","R$ 17,30 B","1,85%"
32,31/12/2016,"9,29","1,25","3,30","9,51","11,32","0,98","9,59","12,37","9,14","7,48","-7,36","3,15","10,80","0,94","R$ 17,32 B","1,85%"
33,30/09/2016,"13,40","1,31","3,68","12,58","16,22","1,02","13,30","17,41","12,90","9,90","-6,27","3,57","15,74","0,99","R$ 17,27 B","1,85%"
34,30/06/2016,"9,98","1,28","3,30","13,73","18,29","1,00","9,55","13,77","9,42","7,80","-6,62","3,26","18,05","0,98","R$ 17,24 B","1,85%"
35,31/03/2016,"10,60","1,32","3,28","21,22","33,31","1,02","10,10","14,66","10,18","8,34","-6,35","3,31","33,59","1,02","R$ 17,22 B","1,85%"
36,31/12/2015,"12,32","1,38","3,27","18,87","30,67","1,03","11,50","36,74","11,74","9,36","-4,63","3,33","31,31","1,06","R$ 17,20 B","1,85%"
37,30/09/2015,"12,78","1,40","3,33","16,59","23,65","1,04","12,35","17,17","12,62","9,90","-5,35","3,40","24,16","1,06","R$ 17,19 B","1,85%"
38,30/06/2015,"13,89","1,42","3,41","16,31","23,77","1,05","13,44","17,49","13,83","10,64","-5,17","3,51","24,46","1,08","R$ 17,29 B","1,85%"
39,31/03/2015,"15,77","1,47","3,94","15,94","23,02","1,10","15,17","22,89","15,67","12,23","-5,37","4,07","23,77","1,13","R$ 17,31 B","1,85%"
40,31/12/2014,"17,28","1,51","4,58","14,35","18,65","1,12","16,62","34,27","17,09","13,78","-4,89","4,71","19,18","1,15","R$ 17,29 B","1,85%"
41,30/09/2014,"19,77","1,55","5,64","19,26","26,83","1,14","18,63","39,03","19,81","16,52","-4,82","6,00","28,53","1,21","R$ 17,27 B","1,85%"
42,30/06/2014,"3,63","0,92","1,18","4,30","5,98","0,66","3,44","4,51","3,91","3,42","-4,69","1,34","6,79","0,75","R$ 2,86 B","1,85%"
43,31/03/2014,"4,62","0,99","1,31","4,70","6,32","0,66","4,31","4,63","5,16","4,40","-3,54","1,56","7,55","0,79","R$ 2,86 B","1,85%"
