,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 327,83 M","R$ 96,96 M","R$ 53,37 M","- R$ 9,90 M","R$ 63,27 M","R$ 37,00 M","R$ 0,21",154
1,31/03/2024,"R$ 380,31 M","R$ 122,31 M","R$ 80,57 M","- R$ 9,86 M","R$ 90,42 M","R$ 52,16 M","R$ 0,29",154
2,31/12/2023,"R$ 502,21 M","R$ 151,48 M","R$ 107,83 M","- R$ 9,41 M","R$ 117,24 M","R$ 94,02 M","R$ 0,52",154
3,30/09/2023,"R$ 405,63 M","R$ 112,88 M","R$ 79,23 M","- R$ 9,07 M","R$ 88,31 M","R$ 66,59 M","R$ 0,37",154
4,30/06/2023,"R$ 281,20 M","R$ 82,08 M","R$ 45,02 M","- R$ 8,74 M","R$ 53,76 M","R$ 33,36 M","R$ 0,19",154
5,31/03/2023,"R$ 323,10 M","R$ 102,40 M","R$ 69,70 M","- R$ 7,73 M","R$ 77,43 M","R$ 51,24 M","R$ 0,57",154
6,31/12/2022,"R$ 501,98 M","R$ 186,94 M","R$ 143,46 M","- R$ 7,82 M","R$ 151,27 M","R$ 113,01 M","R$ 1,26",154
7,30/09/2022,"R$ 515,75 M","R$ 184,83 M","R$ 148,32 M","- R$ 7,52 M","R$ 155,84 M","R$ 115,65 M","R$ 1,29",154
8,30/06/2022,"R$ 360,07 M","R$ 120,66 M","R$ 86,86 M","- R$ 7,48 M","R$ 94,34 M","R$ 60,17 M","R$ 0,67",154
9,31/03/2022,"R$ 437,60 M","R$ 169,75 M","R$ 139,51 M","- R$ 7,29 M","R$ 146,80 M","R$ 93,64 M","R$ 3,13",154
10,31/12/2021,"R$ 416,88 M","R$ 145,44 M","R$ 111,72 M","- R$ 7,33 M","R$ 119,05 M","R$ 84,47 M","R$ 2,78",154
11,30/09/2021,"R$ 330,47 M","R$ 90,84 M","R$ 52,77 M","- R$ 7,10 M","R$ 59,87 M","R$ 41,13 M","R$ 1,36",154
12,30/06/2021,"R$ 242,65 M","R$ 44,13 M","R$ 14,39 M","- R$ 6,97 M","R$ 21,36 M","R$ 11,82 M","R$ 0,39",154
13,31/03/2021,"R$ 236,18 M","R$ 51,07 M","R$ 26,00 M","- R$ 6,90 M","R$ 32,89 M","R$ 17,21 M","R$ 0,65",154
14,31/12/2020,"R$ 248,12 M","R$ 55,50 M","R$ 23,51 M","- R$ 6,95 M","R$ 30,46 M","R$ 20,75 M","R$ 0,79",154
15,30/09/2020,"R$ 201,65 M","R$ 56,95 M","R$ 30,44 M","- R$ 6,98 M","R$ 37,41 M","R$ 22,96 M","R$ 0,87",154
16,30/06/2020,"R$ 93,99 M","R$ 20,47 M","R$ 16,27 M","- R$ 7,13 M","R$ 23,39 M","R$ 15,20 M","R$ 0,58",154
17,31/03/2020,"R$ 127,48 M","R$ 29,60 M","R$ 10,21 M","- R$ 7,27 M","R$ 17,49 M","R$ 8,75 M","R$ 0,33",154
