,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,KEPLER WEBER,KEPLER WEBER S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Indústria e comércio de produtos e matérias primas relacionadas a metalurgia. importação e exportação. prestação de serviços. comércio de produtos destinados a agroindústria.,"R$ 12,95 M",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,"AGFS, GPTW, IBRA, IDIV, IGC, IGCT, IGNM, INDX, ITAG, SMLL"
