,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 1,52 B","R$ 738,24 M","R$ 4,11",179.720.000,0,0,179.720.000,2.940.000,0,0,2.940.000,176.780.000,0,176.780.000,154
1,31/03/2024,"R$ 1,41 B","R$ 779,76 M","R$ 4,34",179.720.000,0,0,179.720.000,2.960.000,0,0,2.960.000,176.760.000,0,176.760.000,154
2,31/12/2023,"R$ 1,47 B","R$ 726,20 M","R$ 4,04",179.720.000,0,0,179.720.000,2.960.000,0,0,2.960.000,176.760.000,0,176.760.000,154
3,30/09/2023,"R$ 1,38 B","R$ 681,62 M","R$ 3,79",179.720.000,0,0,179.720.000,2.960.000,0,0,2.960.000,176.760.000,0,176.760.000,154
4,30/06/2023,"R$ 1,22 B","R$ 668,65 M","R$ 3,72",179.720.000,0,0,179.720.000,2.960.000,0,0,2.960.000,176.760.000,0,176.760.000,154
5,31/03/2023,"R$ 1,31 B","R$ 650,73 M","R$ 7,24",89.860.000,0,0,89.860.000,532.000,0,0,532.000,89.328.000,0,89.328.000,154
6,31/12/2022,"R$ 1,27 B","R$ 597,27 M","R$ 6,65",89.860.000,0,0,89.860.000,532.000,0,0,532.000,89.328.000,0,89.328.000,154
7,30/09/2022,"R$ 1,31 B","R$ 631,38 M","R$ 7,03",89.860.000,0,0,89.860.000,532.000,0,0,532.000,89.328.000,0,89.328.000,154
8,30/06/2022,"R$ 1,25 B","R$ 554,40 M","R$ 6,17",89.860.000,0,0,89.860.000,196.000,0,0,196.000,89.664.000,0,89.664.000,154
9,31/03/2022,"R$ 1,04 B","R$ 493,35 M","R$ 16,47",29.953.000,0,0,29.953.000,65.000,0,0,65.000,29.888.000,0,29.888.000,154
