,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
18,31/12/2019,"R$ 1,78 M","- R$ 10,00 mil","- R$ 9,00 mil","R$ 1,76 M"
19,30/09/2019,"R$ 963,00 mil","R$ 3,00 mil","- R$ 14,00 mil","R$ 952,00 mil"
20,30/06/2019,"R$ 687,00 mil","- R$ 3,00 mil","- R$ 14,00 mil","R$ 670,00 mil"
21,31/03/2019,"R$ 1,38 M","R$ 0,00","- R$ 13,00 mil","R$ 1,37 M"
22,31/12/2018,"R$ 922,00 mil","R$ 4,00 mil","R$ 34,00 mil","R$ 960,00 mil"
23,30/09/2018,"- R$ 386,00 mil","- R$ 2,00 mil","R$ 50,00 mil","- R$ 338,00 mil"
24,30/06/2018,"- R$ 2,07 M","- R$ 2,00 mil","- R$ 1,12 M","- R$ 3,19 M"
25,31/03/2018,"R$ 3,58 M","R$ 0,00","R$ 420,00 mil","R$ 4,00 M"
26,31/12/2017,"R$ 1,89 M","R$ 0,00","R$ 0,00","R$ 1,89 M"
27,30/09/2017,"R$ 1,26 M","R$ 0,00","R$ 0,00","R$ 1,26 M"
28,30/06/2017,"R$ 1,73 M","R$ 0,00","R$ 98,00 mil","R$ 1,83 M"
29,31/03/2017,"- R$ 98,00 mil","R$ 0,00","R$ 98,00 mil","R$ 0,00"
30,31/12/2016,"- R$ 79,00 mil","R$ 0,00","R$ 79,00 mil","R$ 0,00"
31,30/09/2016,"- R$ 87,00 mil","R$ 0,00","R$ 87,00 mil","R$ 0,00"
32,30/06/2016,"- R$ 88,00 mil","R$ 0,00","R$ 88,00 mil","R$ 0,00"
33,31/03/2016,"- R$ 165,00 mil","- R$ 10,00 mil","R$ 175,00 mil","R$ 0,00"
34,31/12/2015,"- R$ 8,19 M","R$ 0,00","R$ 8,19 M","R$ 0,00"
35,30/09/2015,"- R$ 14,00 mil","R$ 0,00","R$ 14,00 mil","R$ 0,00"
36,30/06/2015,"R$ 825,00 mil","R$ 0,00","- R$ 825,00 mil","R$ 0,00"
37,31/03/2015,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
38,31/12/2014,"- R$ 63,00 mil","R$ 0,00","R$ 63,00 mil","R$ 0,00"
39,30/09/2014,"- R$ 60,00 mil","- R$ 1.000,00","R$ 61,00 mil","R$ 0,00"
40,30/06/2014,"- R$ 93,00 mil","R$ 0,00","R$ 93,00 mil","R$ 0,00"
41,31/03/2014,"- R$ 149,00 mil","R$ 0,00","R$ 149,00 mil","R$ 0,00"
42,31/12/2013,"- R$ 336,00 mil","R$ 0,00","R$ 336,00 mil","R$ 0,00"
43,30/09/2013,"- R$ 146,00 mil","- R$ 5,00 mil","R$ 151,00 mil","R$ 0,00"
44,30/06/2013,"- R$ 338,00 mil","- R$ 1.000,00","R$ 339,00 mil","R$ 0,00"
45,31/03/2013,"- R$ 281,00 mil","R$ 0,00","R$ 281,00 mil","R$ 0,00"
46,31/12/2012,"- R$ 1,04 M","- R$ 55,00 mil","R$ 1,09 M","R$ 0,00"
47,30/09/2012,"- R$ 59,00 mil","- R$ 7,00 mil","R$ 66,00 mil","R$ 0,00"
48,30/06/2012,"- R$ 68,00 mil","R$ 0,00","R$ 68,00 mil","R$ 0,00"
49,31/03/2012,"- R$ 105,00 mil","R$ 0,00","R$ 105,00 mil","R$ 0,00"
50,31/12/2011,"- R$ 92,00 mil","- R$ 11,00 mil","R$ 103,00 mil","R$ 0,00"
51,30/09/2011,"- R$ 88,00 mil","R$ 0,00","R$ 88,00 mil","R$ 0,00"
52,30/06/2011,"- R$ 124,00 mil","R$ 0,00","R$ 124,00 mil","R$ 0,00"
53,31/03/2011,"- R$ 94,00 mil","R$ 0,00","R$ 94,00 mil","R$ 0,00"
