,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 205,00 mil","- R$ 11,21 M","- R$ 190,00 mil","- R$ 11,19 M"
1,31/03/2024,"R$ 680,00 mil","- R$ 7,39 M","- R$ 11,08 M","- R$ 17,78 M"
2,31/12/2023,"R$ 4,57 M","- R$ 141,00 mil","- R$ 8,52 M","- R$ 4,09 M"
3,30/09/2023,"R$ 6,47 M","- R$ 96,00 mil","- R$ 8,57 M","- R$ 2,19 M"
4,30/06/2023,"R$ 6,35 M","- R$ 56,00 mil","- R$ 8,57 M","- R$ 2,28 M"
5,31/03/2023,"R$ 10,51 M","- R$ 174,00 mil","- R$ 2,46 M","R$ 7,88 M"
6,31/12/2022,"R$ 7,62 M","- R$ 264,00 mil","- R$ 1,59 M","R$ 5,76 M"
7,30/09/2022,"R$ 9,34 M","- R$ 491,00 mil","- R$ 1,55 M","R$ 7,30 M"
8,30/06/2022,"R$ 9,20 M","- R$ 498,00 mil","- R$ 1,53 M","R$ 7,18 M"
9,31/03/2022,"R$ 10,67 M","- R$ 389,00 mil","- R$ 6,37 M","R$ 3,91 M"
10,31/12/2021,"R$ 9,70 M","- R$ 269,00 mil","- R$ 6,34 M","R$ 3,10 M"
11,30/09/2021,"R$ 7,64 M","- R$ 20,00 mil","- R$ 6,44 M","R$ 1,18 M"
12,30/06/2021,"R$ 6,36 M","- R$ 16,00 mil","- R$ 6,45 M","- R$ 105,00 mil"
13,31/03/2021,"R$ 1,80 M","- R$ 5,00 mil","- R$ 179,00 mil","R$ 1,62 M"
14,31/12/2020,"R$ 3,82 M","- R$ 19,00 mil","- R$ 179,00 mil","R$ 3,62 M"
15,30/09/2020,"R$ 4,96 M","- R$ 24,00 mil","- R$ 49,00 mil","R$ 4,89 M"
16,30/06/2020,"R$ 5,18 M","- R$ 21,00 mil","- R$ 48,00 mil","R$ 5,11 M"
17,31/03/2020,"R$ 5,02 M","- R$ 24,00 mil","- R$ 49,00 mil","R$ 4,94 M"
18,31/12/2019,"R$ 4,81 M","- R$ 10,00 mil","- R$ 50,00 mil","R$ 4,75 M"
19,30/09/2019,"R$ 3,96 M","R$ 4,00 mil","- R$ 7,00 mil","R$ 3,95 M"
20,30/06/2019,"R$ 2,61 M","- R$ 1.000,00","R$ 57,00 mil","R$ 2,66 M"
21,31/03/2019,"- R$ 152,00 mil","R$ 0,00","- R$ 1,05 M","- R$ 1,20 M"
22,31/12/2018,"R$ 2,04 M","R$ 0,00","- R$ 612,00 mil","R$ 1,43 M"
23,30/09/2018,"R$ 3,01 M","- R$ 4,00 mil","- R$ 645,00 mil","R$ 2,36 M"
24,30/06/2018,"R$ 4,66 M","- R$ 2,00 mil","- R$ 696,00 mil","R$ 3,96 M"
25,31/03/2018,"R$ 8,56 M","R$ 0,00","R$ 420,00 mil","R$ 8,98 M"
26,31/12/2017,"R$ 4,88 M","R$ 0,00","R$ 98,00 mil","R$ 4,98 M"
27,30/09/2017,"R$ 3,41 M","R$ 80,00 mil","- R$ 172,00 mil","R$ 3,16 M"
28,30/06/2017,"R$ 2,06 M","R$ 80,00 mil","- R$ 85,00 mil","R$ 1,90 M"
29,31/03/2017,"- R$ 352,00 mil","R$ 0,00","R$ 352,00 mil","R$ 0,00"
30,31/12/2016,"- R$ 419,00 mil","- R$ 10,00 mil","R$ 429,00 mil","R$ 0,00"
31,30/09/2016,"- R$ 8,53 M","- R$ 10,00 mil","R$ 8,54 M","R$ 0,00"
32,30/06/2016,"- R$ 8,46 M","- R$ 10,00 mil","R$ 8,47 M","R$ 0,00"
33,31/03/2016,"- R$ 7,55 M","- R$ 10,00 mil","R$ 7,56 M","R$ 0,00"
34,31/12/2015,"- R$ 7,38 M","R$ 0,00","R$ 7,38 M","R$ 0,00"
35,30/09/2015,"R$ 748,00 mil","R$ 0,00","- R$ 748,00 mil","R$ 0,00"
36,30/06/2015,"R$ 702,00 mil","- R$ 1.000,00","- R$ 701,00 mil","R$ 0,00"
37,31/03/2015,"- R$ 216,00 mil","- R$ 1.000,00","R$ 217,00 mil","R$ 0,00"
38,31/12/2014,"- R$ 365,00 mil","- R$ 1.000,00","R$ 366,00 mil","R$ 0,00"
39,30/09/2014,"- R$ 638,00 mil","- R$ 1.000,00","R$ 639,00 mil","R$ 0,00"
40,30/06/2014,"- R$ 724,00 mil","- R$ 5,00 mil","R$ 729,00 mil","R$ 0,00"
41,31/03/2014,"- R$ 969,00 mil","- R$ 6,00 mil","R$ 975,00 mil","R$ 0,00"
42,31/12/2013,"- R$ 1,10 M","- R$ 6,00 mil","R$ 1,11 M","R$ 0,00"
43,30/09/2013,"- R$ 1,80 M","- R$ 61,00 mil","R$ 1,86 M","R$ 0,00"
44,30/06/2013,"- R$ 1,72 M","- R$ 56,00 mil","R$ 1,77 M","R$ 0,00"
45,31/03/2013,"- R$ 1,45 M","- R$ 62,00 mil","R$ 1,51 M","R$ 0,00"
46,31/12/2012,"- R$ 1,27 M","- R$ 62,00 mil","R$ 1,33 M","R$ 0,00"
47,30/09/2012,"- R$ 333,00 mil","- R$ 9,00 mil","R$ 342,00 mil","R$ 0,00"
48,30/06/2012,"- R$ 353,00 mil","- R$ 11,00 mil","R$ 364,00 mil","R$ 0,00"
49,31/03/2012,"- R$ 409,00 mil","- R$ 11,00 mil","R$ 420,00 mil","R$ 0,00"
50,31/12/2011,"- R$ 398,00 mil","- R$ 11,00 mil","R$ 409,00 mil","R$ 0,00"
51,30/09/2011,"R$ 162,00 mil","R$ 0,00","- R$ 162,00 mil","R$ 0,00"
52,30/06/2011,"R$ 131,00 mil","R$ 0,00","- R$ 131,00 mil","R$ 0,00"
53,31/03/2011,"R$ 77,00 mil","R$ 0,00","- R$ 77,00 mil","R$ 0,00"
