,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 25,94 M","R$ 23,98 M","- R$ 379,00 mil","- R$ 637,00 mil","R$ 258,00 mil","R$ 18,64 M","R$ 0,78"
1,31/03/2024,"R$ 22,97 M","R$ 21,08 M","- R$ 778,00 mil","- R$ 396,00 mil","- R$ 382,00 mil","R$ 19,35 M","R$ 0,81"
2,31/12/2023,"R$ 21,24 M","R$ 19,52 M","- R$ 1,94 M","- R$ 204,00 mil","- R$ 1,74 M","- R$ 515,00 mil","- R$ 0,02"
3,30/09/2023,"R$ 23,46 M","R$ 21,67 M","- R$ 1,60 M","- R$ 204,00 mil","- R$ 1,40 M","- R$ 102,00 mil","- R$ 0,00"
4,30/06/2023,"R$ 26,83 M","R$ 25,28 M","R$ 959,00 mil","- R$ 197,00 mil","R$ 1,16 M","R$ 2,21 M","R$ 0,09"
5,31/03/2023,"R$ 29,93 M","R$ 28,57 M","R$ 2,85 M","- R$ 197,00 mil","R$ 3,05 M","R$ 3,89 M","R$ 0,16"
6,31/12/2022,"R$ 35,89 M","R$ 34,99 M","R$ 9,43 M","- R$ 201,00 mil","R$ 9,63 M","R$ 10,02 M","R$ 0,42"
7,30/09/2022,"R$ 35,62 M","R$ 35,15 M","R$ 10,12 M","- R$ 272,00 mil","R$ 10,39 M","R$ 10,35 M","R$ 0,43"
8,30/06/2022,"R$ 33,77 M","R$ 33,50 M","R$ 9,11 M","- R$ 238,00 mil","R$ 9,35 M","R$ 9,31 M","R$ 0,39"
9,31/03/2022,"R$ 33,70 M","R$ 33,70 M","R$ 9,90 M","- R$ 201,00 mil","R$ 10,10 M","R$ 10,41 M","R$ 0,50"
10,31/12/2021,"R$ 28,14 M","R$ 28,14 M","R$ 5,64 M","- R$ 160,00 mil","R$ 5,80 M","R$ 6,07 M","R$ 0,29"
11,30/09/2021,"R$ 30,34 M","R$ 30,34 M","R$ 6,60 M","- R$ 69,00 mil","R$ 6,67 M","R$ 7,66 M","R$ 0,37"
12,30/06/2021,"R$ 35,26 M","R$ 35,26 M","R$ 11,27 M","- R$ 69,00 mil","R$ 11,34 M","R$ 11,79 M","R$ 0,56"
13,31/03/2021,"R$ 36,42 M","R$ 36,42 M","R$ 12,87 M","- R$ 68,00 mil","R$ 12,94 M","R$ 12,93 M","R$ 0,62"
14,31/12/2020,"R$ 30,81 M","R$ 30,81 M","R$ 9,87 M","- R$ 68,00 mil","R$ 9,93 M","R$ 12,33 M","R$ 0,59"
15,30/09/2020,"R$ 27,26 M","R$ 27,26 M","R$ 9,72 M","- R$ 38,00 mil","R$ 9,76 M","R$ 12,12 M","R$ 0,58"
16,30/06/2020,"R$ 18,72 M","R$ 18,72 M","R$ 5,05 M","- R$ 25,00 mil","R$ 5,07 M","R$ 7,75 M","R$ 0,37"
17,31/03/2020,"R$ 11,94 M","R$ 11,94 M","R$ 2,32 M","- R$ 13,00 mil","R$ 2,33 M","R$ 4,85 M","R$ 0,23"
18,31/12/2019,"R$ 9,45 M","R$ 9,45 M","R$ 2,46 M","R$ 0,00","R$ 2,46 M","R$ 2,11 M","R$ 0,10"
19,30/09/2019,"R$ 10,42 M","R$ 10,42 M","R$ 5,03 M","R$ 0,00","R$ 5,03 M","R$ 2,99 M","R$ 0,14"
20,30/06/2019,"R$ 12,66 M","R$ 12,66 M","R$ 8,52 M","R$ 0,00","R$ 8,52 M","R$ 5,99 M","R$ 0,29"
21,31/03/2019,"R$ 10,62 M","R$ 10,62 M","R$ 7,69 M","R$ 0,00","R$ 7,69 M","R$ 6,60 M","R$ 0,32"
22,31/12/2018,"R$ 7,97 M","R$ 7,97 M","R$ 5,88 M","R$ 0,00","R$ 5,88 M","R$ 7,08 M","R$ 0,34"
23,30/09/2018,"R$ 3,76 M","R$ 3,76 M","R$ 4,18 M","R$ 0,00","R$ 4,18 M","R$ 7,26 M","R$ 0,35"
24,30/06/2018,"R$ 28,00 mil","R$ 28,00 mil","R$ 1,04 M","R$ 0,00","R$ 1,04 M","R$ 5,80 M","R$ 0,28"
