,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 398,75 M","R$ 329,64 M","R$ 50,65 M","- R$ 104,90 M","R$ 155,55 M","R$ 13,29 M","R$ 0,05",65
1,31/03/2024,"R$ 403,69 M","R$ 328,24 M","R$ 73,92 M","- R$ 111,61 M","R$ 185,53 M","R$ 16,88 M","R$ 0,06",65
2,31/12/2023,"R$ 414,42 M","R$ 317,97 M","- R$ 27,63 M","- R$ 125,45 M","R$ 97,82 M","- R$ 58,67 M","- R$ 0,21",65
3,30/09/2023,"R$ 443,17 M","R$ 354,75 M","- R$ 25,63 M","- R$ 120,90 M","R$ 95,27 M","- R$ 54,18 M","- R$ 0,19",65
4,30/06/2023,"R$ 434,97 M","R$ 343,84 M","R$ 79,88 M","- R$ 114,27 M","R$ 194,15 M","R$ 13,73 M","R$ 0,05",65
5,31/03/2023,"R$ 457,35 M","R$ 364,38 M","R$ 90,87 M","- R$ 114,71 M","R$ 205,58 M","R$ 16,68 M","R$ 0,06",65
6,31/12/2022,"R$ 453,06 M","R$ 316,20 M","- R$ 50,88 M","- R$ 112,18 M","R$ 61,30 M","- R$ 79,85 M","- R$ 0,28",65
7,30/09/2022,"R$ 507,10 M","R$ 404,51 M","R$ 127,41 M","- R$ 106,34 M","R$ 233,76 M","R$ 49,23 M","R$ 0,17",65
8,30/06/2022,"R$ 489,04 M","R$ 386,96 M","R$ 132,08 M","- R$ 99,03 M","R$ 231,11 M","R$ 49,38 M","R$ 0,17",65
9,31/03/2022,"R$ 502,21 M","R$ 398,70 M","R$ 153,67 M","- R$ 97,87 M","R$ 251,54 M","R$ 74,05 M","R$ 0,26",65
10,31/12/2021,"R$ 521,50 M","R$ 423,30 M","R$ 126,91 M","- R$ 99,11 M","R$ 226,02 M","R$ 50,59 M","R$ 0,18",65
11,30/09/2021,"R$ 534,86 M","R$ 428,42 M","R$ 179,91 M","- R$ 88,66 M","R$ 268,57 M","R$ 110,44 M","R$ 0,39",65
12,30/06/2021,"R$ 517,20 M","R$ 405,91 M","R$ 145,28 M","- R$ 88,73 M","R$ 234,00 M","R$ 90,30 M","R$ 0,32",65
13,31/03/2021,"R$ 522,99 M","R$ 413,05 M","R$ 184,69 M","- R$ 86,35 M","R$ 271,03 M","R$ 114,48 M","R$ 0,40",65
