,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"10,59%","3,19%","16,05%","4,83%","-1,33%","-0,38%","80,98%","-1,10%","10,07%","37,30%","0,34","3,33","2,33","2,75"
1,30/06/2024,"6,63%","1,51%","10,05%","2,28%","-5,99%","-1,80%","80,16%","-4,98%","4,30%","32,18%","0,36","3,32","2,32","2,87"
2,31/03/2024,"9,82%","2,11%","14,88%","3,20%","-6,03%","-1,78%","79,28%","-4,85%","5,93%","33,77%","0,37","3,54","2,54","3,15"
3,31/12/2023,"10,71%","2,40%","16,22%","3,64%","-6,12%","-1,83%","78,92%","-4,71%","6,71%","33,88%","0,39","3,55","2,55","3,11"
4,30/09/2023,"7,76%","1,88%","11,75%","2,84%","-7,16%","-2,21%","77,11%","-5,79%","5,27%","31,10%","0,38","3,53","2,53","3,65"
5,30/06/2023,"24,47%","5,12%","37,07%","7,76%","-0,01%","0,00%","77,14%","-0,01%","13,35%","37,51%","0,38","3,33","2,33","2,51"
6,31/03/2023,"41,16%","6,59%","62,36%","9,98%","2,64%","0,81%","77,25%","1,86%","15,71%","38,38%","0,43","3,38","2,38","2,43"
7,31/12/2022,"45,99%","7,86%","69,68%","11,90%","7,33%","2,11%","77,24%","4,76%","18,57%","39,85%","0,44","3,35","2,35","2,42"
8,30/09/2022,"57,82%","11,93%","87,60%","18,07%","13,36%","4,69%","79,51%","11,05%","26,74%","46,66%","0,42","3,24","2,24","1,98"
9,30/06/2022,"73,41%","13,67%","111,23%","20,70%","16,84%","6,42%","79,74%","13,89%","28,94%","47,73%","0,46","3,53","2,53","1,83"
10,31/03/2022,"110,54%","15,49%","167,48%","23,46%","18,08%","7,40%","79,66%","15,68%","29,18%","47,22%","0,47","3,28","2,28","1,69"
11,31/12/2021,"104,00%","16,07%","157,57%","24,35%","21,73%","8,30%","79,69%","17,45%","30,37%","47,68%","0,48","3,48","2,48","1,78"
12,30/09/2021,"68,59%","15,60%","103,92%","23,64%","21,58%","9,86%","79,64%","18,32%","28,27%","44,57%","0,54","2,85","1,85","1,41"
13,30/06/2021,"70,40%","16,26%","106,67%","24,64%","24,54%","11,31%","80,06%","19,36%","29,76%","46,38%","0,58","2,62","1,62","1,22"
14,31/03/2021,"70,47%","16,99%","106,78%","25,75%","29,11%","12,58%","80,64%","21,42%","32,42%","49,98%","0,59","2,44","1,44","0,76"
15,31/12/2020,"66,82%","15,73%","101,25%","23,83%","27,48%","11,60%","81,59%","19,35%","30,07%","48,21%","0,60","2,62","1,62","0,95"
16,30/09/2020,"30,48%","11,66%","46,18%","17,67%","17,43%","9,43%","81,03%","19,94%","29,99%","49,19%","0,47","2,19","1,19","0,73"
