,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 27,42 M","R$ 227,43 M","- R$ 356,69 M","- R$ 101,84 M",65
1,31/03/2024,"R$ 180,14 M","- R$ 73,22 M","- R$ 4,00 M","R$ 102,92 M",65
2,31/12/2023,"- R$ 6,43 M","R$ 129,89 M","- R$ 27,33 M","R$ 96,13 M",65
3,30/09/2023,"R$ 171,20 M","- R$ 374,26 M","- R$ 4,13 M","- R$ 207,19 M",65
4,30/06/2023,"R$ 58,60 M","- R$ 104,25 M","- R$ 6,88 M","- R$ 52,53 M",65
5,31/03/2023,"R$ 274,69 M","- R$ 88,60 M","- R$ 5,04 M","R$ 181,05 M",65
6,31/12/2022,"R$ 91,15 M","- R$ 99,82 M","- R$ 77,85 M","- R$ 86,52 M",65
7,30/09/2022,"R$ 217,35 M","- R$ 117,95 M","- R$ 460,43 M","- R$ 361,03 M",65
8,30/06/2022,"R$ 139,32 M","- R$ 184,62 M","R$ 493,90 M","R$ 448,60 M",65
9,31/03/2022,"R$ 116,22 M","- R$ 133,27 M","- R$ 56,33 M","- R$ 73,38 M",65
10,31/12/2021,"R$ 205,02 M","- R$ 229,12 M","- R$ 378,62 M","- R$ 402,73 M",65
11,30/09/2021,"R$ 215,24 M","- R$ 166,19 M","R$ 298,58 M","R$ 347,63 M",65
12,30/06/2021,"R$ 149,80 M","- R$ 336,61 M","R$ 144,83 M","- R$ 41,99 M",65
13,31/03/2021,"R$ 237,88 M","- R$ 75,59 M","- R$ 34,52 M","R$ 127,78 M",65
14,31/12/2020,"R$ 159,34 M","- R$ 301,22 M","- R$ 53,91 M","- R$ 195,79 M",65
15,30/09/2020,"R$ 234,45 M","- R$ 67,57 M","- R$ 3,91 M","R$ 162,96 M",65
16,30/06/2020,"R$ 270,45 M","- R$ 52,37 M","- R$ 5,59 M","R$ 212,49 M",65
17,31/03/2020,"R$ 187,03 M","- R$ 143,10 M","- R$ 5,87 M","R$ 38,06 M",65
18,31/12/2019,"R$ 245,79 M","R$ 747,43 M","- R$ 976,20 M","R$ 17,01 M",65
19,30/09/2019,"R$ 166,14 M","- R$ 662,74 M","R$ 495,96 M","- R$ 639,00 mil",65
20,30/06/2019,"R$ 172,25 M","- R$ 59,67 M","- R$ 190,46 M","- R$ 77,88 M",65
21,31/03/2019,"R$ 286,82 M","- R$ 156,42 M","- R$ 5,28 M","R$ 125,11 M",65
22,31/12/2018,"R$ 120,95 M","- R$ 196,64 M","- R$ 30,60 M","- R$ 106,28 M",65
23,30/09/2018,"R$ 252,92 M","- R$ 117,68 M","R$ 0,00","R$ 135,24 M",65
24,30/06/2018,"R$ 111,99 M","R$ 9,92 M","- R$ 192,09 M","- R$ 70,18 M",65
25,31/03/2018,"R$ 293,45 M","- R$ 28,48 M","- R$ 233,03 M","R$ 31,94 M",65
26,31/12/2017,"- R$ 3,47 M","- R$ 136,96 M","R$ 4,85 M","- R$ 135,58 M",65
27,30/09/2017,"R$ 200,79 M","- R$ 141,60 M","- R$ 57,02 M","R$ 2,16 M",65
28,30/06/2017,"R$ 74,78 M","R$ 7,42 M","- R$ 27,52 M","R$ 54,68 M",65
29,31/03/2017,"R$ 262,56 M","- R$ 162,45 M","R$ 0,00","R$ 100,10 M",65
30,31/12/2016,"R$ 184,79 M","- R$ 55,45 M","- R$ 165,59 M","- R$ 36,25 M",65
31,30/09/2016,"R$ 191,59 M","- R$ 234,30 M","R$ 67,72 M","R$ 25,02 M",65
32,30/06/2016,"R$ 148,58 M","- R$ 139,03 M","- R$ 215,77 M","- R$ 206,22 M",65
33,31/03/2016,"R$ 96,33 M","- R$ 32,32 M","- R$ 6,98 M","R$ 57,03 M",65
34,31/12/2015,"R$ 134,91 M","- R$ 24,09 M","- R$ 403,85 M","- R$ 293,03 M",65
35,30/09/2015,"R$ 164,97 M","- R$ 104,98 M","R$ 30,00 mil","R$ 60,02 M",65
36,30/06/2015,"R$ 154,16 M","- R$ 118,17 M","- R$ 138,54 M","- R$ 102,55 M",65
