,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 2,29 B","R$ 1,18 B","R$ 9,33",46.445.314,80.189.120,80.189.120,126.634.434,0,335.900,335.900,335.900,46.445.314,79.853.220,126.298.534
1,31/03/2024,"R$ 2,18 B","R$ 1,13 B","R$ 8,91",46.445.314,80.189.120,80.189.120,126.634.434,0,699.900,699.900,699.900,46.445.314,79.489.220,125.934.534
2,31/12/2023,"R$ 2,15 B","R$ 1,09 B","R$ 8,62",46.445.314,80.189.120,80.189.120,126.634.434,0,440.900,440.900,440.900,46.445.314,79.748.220,126.193.534
3,30/09/2023,"R$ 2,17 B","R$ 1,11 B","R$ 8,75",46.445.314,80.189.120,80.189.120,126.634.434,0,0,0,0,46.445.314,80.189.120,126.634.434
4,30/06/2023,"R$ 2,05 B","R$ 1,06 B","R$ 8,36",46.445.314,80.189.120,80.189.120,126.634.434,0,0,0,0,46.445.314,80.189.120,126.634.434
5,31/03/2023,"R$ 2,23 B","R$ 1,05 B","R$ 8,27",46.445.314,80.189.120,80.189.120,126.634.434,0,0,0,0,46.445.314,80.189.120,126.634.434
6,31/12/2022,"R$ 2,28 B","R$ 1,02 B","R$ 8,09",46.445.314,80.189.120,80.189.120,126.634.434,0,0,0,0,46.445.314,80.189.120,126.634.434
7,30/09/2022,"R$ 2,34 B","R$ 1,08 B","R$ 8,57",46.445.314,79.949.225,79.949.225,126.394.539,0,0,0,0,46.445.314,79.949.225,126.394.539
8,30/06/2022,"R$ 2,16 B","R$ 926,83 M","R$ 7,64",46.445.314,74.874.046,74.874.046,121.319.360,0,0,0,0,46.445.314,74.874.046,121.319.360
9,31/03/2022,"R$ 2,08 B","R$ 885,92 M","R$ 7,46",46.445.314,72.373.492,72.373.492,118.818.806,0,0,0,0,46.445.314,72.373.492,118.818.806
10,31/12/2021,"R$ 2,09 B","R$ 757,05 M","R$ 6,41",46.445.314,71.564.231,71.564.231,118.099.545,0,0,0,0,46.445.314,71.564.231,118.099.545
11,30/09/2021,"R$ 1,86 B","R$ 601,83 M","R$ 5,14",46.445.314,70.665.482,70.665.482,117.110.796,0,0,0,0,46.445.314,70.665.482,117.110.796
12,30/06/2021,"R$ 1,64 B","R$ 361,55 M","R$ 3,30",46.445.314,63.200.351,63.200.351,109.645.665,0,0,0,0,46.445.314,63.200.351,109.645.665
13,31/03/2021,"R$ 1,70 B","R$ 153,36 M","R$ 1,53",46.445.314,53.723.119,53.723.119,100.168.433,0,0,0,0,46.445.314,53.723.119,100.168.433
14,31/12/2020,"R$ 1,46 B","R$ 42,27 M","R$ 0,44",46.445.314,49.684.169,49.684.169,96.129.483,0,0,0,0,46.445.314,49.684.169,96.129.483
15,30/09/2020,"R$ 1,30 B","- R$ 256,16 M","- R$ 2,88",46.445.314,42.609.796,42.609.796,89.055.110,0,0,0,0,46.445.314,42.609.796,89.055.110
16,30/06/2020,"R$ 1,23 B","- R$ 367,97 M","- R$ 4,16",46.445.314,42.043.312,42.043.312,88.488.626,0,0,0,0,46.445.314,42.043.312,88.488.626
17,31/03/2020,"R$ 1,17 B","- R$ 417,28 M","- R$ 4,72",46.445.314,42.042.380,42.042.380,88.487.694,0,0,0,0,46.445.314,42.042.380,88.487.694
18,31/12/2019,"R$ 1,07 B","- R$ 304,62 M","- R$ 3,44",46.445.314,42.019.019,42.019.019,88.464.333,0,0,0,0,46.445.314,42.019.019,88.464.333
19,30/09/2019,"R$ 1,08 B","- R$ 320,17 M","- R$ 3,62",46.445.314,42.015.334,42.015.334,88.460.648,0,0,0,0,46.445.314,42.015.334,88.460.648
20,30/06/2019,"R$ 1,01 B","- R$ 305,72 M","- R$ 3,46",46.445.314,42.014.484,42.014.484,88.459.798,0,0,0,0,46.445.314,42.014.484,88.459.798
21,31/03/2019,"R$ 948,42 M","- R$ 359,93 M","- R$ 4,22",46.445.314,38.823.733,38.823.733,85.269.047,0,0,0,0,46.445.314,38.823.733,85.269.047
22,31/12/2018,"R$ 921,16 M","- R$ 406,96 M","- R$ 5,44",46.445.314,28.417.312,28.417.312,74.862.626,0,0,0,0,46.445.314,28.417.312,74.862.626
23,30/09/2018,"R$ 980,38 M","- R$ 456,06 M","- R$ 7,05",46.445.314,18.242.898,18.242.898,64.688.212,0,0,0,0,46.445.314,18.242.898,64.688.212
24,30/06/2018,"R$ 817,48 M","- R$ 510,13 M","- R$ 7,89",46.445.314,18.242.898,18.242.898,64.688.212,0,0,0,0,46.445.314,18.242.898,64.688.212
25,31/03/2018,"R$ 777,46 M","- R$ 444,81 M","- R$ 6,88",46.445.314,18.242.898,18.242.898,64.688.212,0,0,0,0,46.445.314,18.242.898,64.688.212
26,31/12/2017,"R$ 768,96 M","- R$ 445,23 M","- R$ 6,88",46.445.314,18.242.898,18.242.898,64.688.212,0,0,0,0,46.445.314,18.242.898,64.688.212
27,30/09/2017,"R$ 923,06 M","- R$ 218,69 M","- R$ 3,38",46.445.314,18.242.898,18.242.898,64.688.212,0,0,0,0,46.445.314,18.242.898,64.688.212
28,30/06/2017,"R$ 934,66 M","- R$ 190,22 M","- R$ 2,94",46.445.314,18.242.898,18.242.898,64.688.212,0,0,0,0,46.445.314,18.242.898,64.688.212
29,31/03/2017,"R$ 896,82 M","- R$ 174,95 M","- R$ 2,70",46.445.314,18.242.898,18.242.898,64.688.212,0,0,0,0,46.445.314,18.242.898,64.688.212
30,31/12/2016,"R$ 893,06 M","- R$ 171,90 M","- R$ 2,95",44.642.459,13.636.110,13.636.110,58.278.569,0,0,0,0,44.642.459,13.636.110,58.278.569
31,30/09/2016,"R$ 929,51 M","- R$ 133,23 M","- R$ 2,29",44.642.459,13.636.110,13.636.110,58.278.569,0,0,0,0,44.642.459,13.636.110,58.278.569
32,30/06/2016,"R$ 954,99 M","- R$ 80,75 M","- R$ 1,39",44.642.459,13.636.110,13.636.110,58.278.569,0,0,0,0,44.642.459,13.636.110,58.278.569
33,31/03/2016,"R$ 924,25 M","- R$ 86,51 M","- R$ 1,82",34.581.630,13.001.621,13.001.621,47.583.251,0,0,0,0,34.581.630,13.001.621,47.583.251
34,31/12/2015,"R$ 1,02 B","- R$ 60,12 M","- R$ 1,49",27.446.627,13.001.621,13.001.621,40.448.248,0,0,0,0,27.446.627,13.001.621,40.448.248
35,30/09/2015,"R$ 1,05 B","- R$ 62,29 M","- R$ 1,54",27.446.627,13.001.621,13.001.621,40.448.248,0,0,0,0,27.446.627,13.001.621,40.448.248
36,30/06/2015,"R$ 981,37 M","- R$ 57,08 M","- R$ 3,54",8.439.322,7.704.716,7.704.716,16.144.038,0,0,0,0,8.439.322,7.704.716,16.144.038
37,31/03/2015,"R$ 1,00 B","- R$ 56,38 M","- R$ 3,49",8.439.322,7.704.716,7.704.716,16.144.038,0,0,0,0,8.439.322,7.704.716,16.144.038
38,31/12/2014,"R$ 979,76 M","R$ 52,12 M","R$ 0,29",92.832.547,84.751.880,84.751.880,177.584.427,0,0,0,0,92.832.547,84.751.880,177.584.427
39,30/09/2014,"R$ 1,02 B","R$ 96,64 M","R$ 0,54",92.832.547,84.751.880,84.751.880,177.584.427,0,0,0,0,92.832.547,84.751.880,177.584.427
40,30/06/2014,"R$ 1,09 B","R$ 104,09 M","R$ 0,74",47.137.539,94.275.078,94.275.078,141.412.617,2.827.206,9.608.901,9.608.901,12.436.107,44.310.333,84.666.177,128.976.510
41,31/03/2014,"R$ 1,09 B","R$ 134,74 M","R$ 0,95",47.137.539,94.275.078,94.275.078,141.412.617,2.827.206,9.608.901,9.608.901,12.436.107,44.310.333,84.666.177,128.976.510
42,31/12/2013,"R$ 1,18 B","R$ 145,99 M","R$ 1,03",47.137.539,94.275.078,94.275.078,141.412.617,2.827.206,9.608.901,9.608.901,12.436.107,44.310.333,84.666.177,128.976.510
43,30/09/2013,"R$ 1,26 B","R$ 206,90 M","R$ 1,46",47.137.539,94.275.078,94.275.078,141.412.617,2.827.206,9.608.901,9.608.901,12.436.107,44.310.333,84.666.177,128.976.510
44,30/06/2013,"R$ 1,27 B","R$ 204,81 M","R$ 1,45",47.137.539,94.275.078,94.275.078,141.412.617,2.827.206,9.608.901,9.608.901,12.436.107,44.310.333,84.666.177,128.976.510
45,31/03/2013,"R$ 1,15 B","R$ 209,87 M","R$ 1,48",47.137.539,94.275.078,94.275.078,141.412.617,2.827.206,9.608.901,9.608.901,12.436.107,44.310.333,84.666.177,128.976.510
46,31/12/2012,"R$ 1,11 B","R$ 201,78 M","R$ 1,43",47.137.539,94.275.078,94.275.078,141.412.617,2.827.206,9.608.901,9.608.901,12.436.107,44.310.333,84.666.177,128.976.510
47,30/09/2012,"R$ 1,15 B","R$ 229,65 M","R$ 1,62",47.137.539,94.275.078,94.275.078,141.412.617,2.827.206,9.608.901,9.608.901,12.436.107,44.310.333,84.666.177,128.976.510
48,30/06/2012,"R$ 1,06 B","R$ 228,86 M","R$ 1,62",47.137.539,94.275.078,94.275.078,141.412.617,2.827.206,9.608.901,9.608.901,12.436.107,44.310.333,84.666.177,128.976.510
49,31/03/2012,"R$ 1,13 B","R$ 334,34 M","R$ 2,36",47.137.539,94.275.078,94.275.078,141.412.617,2.827.206,9.608.901,9.608.901,12.436.107,44.310.333,84.666.177,128.976.510
