,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"8,81%","8,93%","13,34%","13,53%","7,41%","3,83%","33,38%","4,58%","11,02%","13,33%","0,84","1,94","0,94","2,00"
1,31/03/2024,"10,76%","10,97%","16,30%","16,62%","13,01%","6,10%","33,77%","7,67%","12,27%","14,30%","0,80","1,93","0,93","1,55"
2,31/12/2023,"10,74%","11,01%","16,28%","16,68%","14,92%","6,71%","35,42%","8,57%","12,27%","14,26%","0,78","1,97","0,97","1,75"
3,30/09/2023,"14,36%","14,72%","21,76%","22,31%","21,34%","9,88%","38,11%","11,80%","17,69%","19,41%","0,84","1,96","0,96","1,19"
4,30/06/2023,"21,82%","22,38%","33,06%","33,91%","33,28%","14,29%","40,56%","14,27%","21,22%","22,72%","1,00","1,94","0,94","0,69"
5,31/03/2023,"31,64%","32,52%","47,95%","49,27%","40,68%","17,30%","43,26%","15,56%","25,18%","26,54%","1,11","2,13","1,13","0,43"
6,31/12/2022,"38,49%","39,71%","58,32%","60,17%","68,69%","24,84%","45,69%","20,47%","29,95%","31,19%","1,21","2,22","1,22","0,36"
7,30/09/2022,"60,84%","63,35%","92,18%","95,99%","100,67%","32,52%","47,87%","21,93%","32,76%","33,87%","1,48","2,16","1,16","0,50"
8,30/06/2022,"81,57%","85,52%","123,58%","129,58%","185,08%","40,70%","49,25%","23,56%","35,90%","36,96%","1,73","2,33","1,33","0,41"
9,31/03/2022,"90,03%","95,93%","136,41%","145,35%","496,86%","44,88%","48,79%","26,59%","36,25%","37,29%","1,69","2,35","1,35","0,28"
10,31/12/2021,"82,47%","89,56%","124,95%","135,70%","1.502,42%","43,48%","48,09%","23,17%","35,53%","36,58%","1,88","2,77","1,77","0,51"
11,30/09/2021,"84,24%","93,81%","127,64%","142,13%","-276,23%","54,61%","47,22%","29,19%","33,61%","34,78%","1,87","3,10","2,10","0,40"
12,30/06/2021,"95,34%","102,75%","144,45%","155,67%","-174,86%","52,39%","45,55%","28,97%","30,46%","31,72%","1,81","4,55","3,55","0,60"
13,31/03/2021,"84,37%","88,09%","127,84%","133,47%","-117,14%","41,77%","44,82%","24,35%","27,98%","29,37%","1,72","11,07","10,07","0,95"
14,31/12/2020,"66,44%","70,02%","100,67%","106,09%","-86,53%","24,72%","42,60%","14,87%","24,49%","26,02%","1,66","34,56","33,56","1,46"
15,30/09/2020,"45,30%","46,07%","68,63%","69,80%","-1,96%","0,58%","40,10%","0,42%","19,80%","21,46%","1,37","-5,06","-6,06","2,60"
16,30/06/2020,"25,03%","25,65%","37,93%","38,87%","40,02%","-12,08%","36,47%","-9,89%","13,49%","15,07%","1,22","-3,34","-4,34","4,31"
17,31/03/2020,"18,81%","19,31%","28,50%","29,26%","32,71%","-12,41%","33,61%","-11,26%","10,94%","12,91%","1,10","-2,80","-3,80","6,21"
18,31/12/2019,"17,61%","18,21%","26,68%","27,59%","-10,67%","4,71%","34,08%","4,34%","10,57%","12,81%","1,09","-3,50","-4,50","5,58"
19,30/09/2019,"11,84%","12,36%","17,94%","18,73%","-1,33%","0,62%","34,53%","0,64%","7,52%","10,13%","0,97","-3,39","-4,39","7,71"
20,30/06/2019,"14,90%","16,31%","22,58%","24,71%","-15,76%","9,83%","35,77%","8,94%","7,75%","11,23%","1,10","-3,31","-4,31","7,28"
21,31/03/2019,"13,99%","15,16%","21,20%","22,97%","12,82%","-7,33%","36,93%","-6,58%","5,54%","9,28%","1,11","-2,63","-3,63","9,35"
22,31/12/2018,"11,82%","12,68%","17,91%","19,21%","13,45%","-7,78%","36,39%","-7,08%","5,47%","9,34%","1,10","-2,26","-3,26","10,00"
23,30/09/2018,"-5,57%","-5,57%","-8,44%","-8,45%","128,15%","-30,36%","26,97%","-32,18%","-4,40%","-0,16%","0,94","-2,15","-3,15","-606,56"
24,30/06/2018,"-11,78%","-11,95%","-17,85%","-18,11%","182,27%","-37,09%","21,08%","-40,07%","-10,44%","-6,28%","0,93","-1,60","-2,60","-14,57"
25,31/03/2018,"-18,66%","-18,60%","-28,28%","-28,18%","159,12%","-31,04%","17,48%","-33,82%","-16,07%","-11,63%","0,92","-1,75","-2,75","-6,83"
26,31/12/2017,"-24,81%","-22,89%","-37,59%","-34,69%","166,39%","-32,03%","14,87%","-36,44%","-20,75%","-16,03%","0,88","-1,73","-2,73","-5,45"
27,30/09/2017,"-17,95%","-15,18%","-27,20%","-22,99%","82,01%","-11,76%","20,94%","-13,19%","-9,38%","-5,06%","0,89","-4,22","-5,22","-16,04"
28,30/06/2017,"-14,99%","-13,50%","-22,71%","-20,46%","181,09%","-15,31%","22,37%","-17,40%","-8,70%","-4,35%","0,88","-4,91","-5,91","-18,85"
29,31/03/2017,"-15,48%","-14,04%","-23,45%","-21,28%","122,78%","-11,49%","23,93%","-12,39%","-8,87%","-5,29%","0,93","-5,13","-6,13","-14,22"
30,31/12/2016,"-16,83%","-15,46%","-25,50%","-23,43%","171,38%","-10,08%","23,27%","-12,41%","-11,83%","-7,71%","0,81","-5,20","-6,20","-10,02"
31,30/09/2016,"-11,45%","-11,30%","-17,34%","-17,12%","-84,45%","5,03%","27,06%","6,05%","-9,05%","-5,17%","0,83","-6,98","-7,98","-10,49"
32,30/06/2016,"-4,75%","-4,61%","-7,20%","-6,98%","-8,34%","0,49%","30,57%","0,55%","-3,61%","0,36%","0,87","-11,83","-12,83","142,67"
33,31/03/2016,"-1,47%","-1,43%","-2,22%","-2,17%","9,00%","-0,51%","30,30%","-0,61%","-1,24%","3,40%","0,84","-10,68","-11,68","15,63"
34,31/12/2015,"-7,71%","-7,13%","-11,69%","-10,80%","-291,09%","-15,48%","29,38%","-18,41%","-7,40%","-3,11%","0,84","-17,01","-18,01","-18,71"
35,30/09/2015,"-9,77%","-8,87%","-14,81%","-13,43%","-319,86%","-30,17%","29,77%","-42,45%","-9,71%","-4,86%","0,71","-16,78","-17,78","-14,77"
36,30/06/2015,"-20,79%","-19,96%","-31,50%","-30,25%","-288,64%","-27,54%","24,96%","-46,98%","-24,60%","-19,29%","0,59","-17,19","-18,19","-4,06"
37,31/03/2015,"-21,71%","-20,14%","-32,90%","-30,51%","-245,49%","-30,37%","21,90%","-55,41%","-28,90%","-23,24%","0,55","-17,74","-18,74","-3,84"
38,31/12/2014,"-11,27%","-10,49%","-17,07%","-15,90%","-127,01%","-15,66%","23,88%","-31,35%","-15,70%","-10,06%","0,50","18,80","17,80","-8,60"
39,30/09/2014,"-14,29%","-13,39%","-21,65%","-20,29%","-94,25%","-15,46%","21,63%","-33,58%","-21,88%","-16,02%","0,46","10,60","9,60","-4,62"
40,30/06/2014,"-4,06%","-3,84%","-6,15%","-5,82%","-48,46%","-7,84%","25,91%","-14,69%","-5,36%","-0,34%","0,53","10,48","9,48","-179,28"
